frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.396184051287374359e+02,4.001421870511043721e+01,-2.389366425360020182e-02,6.574774805196558418e+02,1.026550491615330074e-02,nan,1.762748472916715414e+01,1.000000000000000000e+00
6.000000000000000000e+00,8.356659798308237441e+01,2.819488440302532339e+01,-1.971274307874868251e-03,5.535554932668042483e+01,2.126938019966834181e-01,nan,2.694991065174131961e+01,1.000000000000000000e+00
6.000000000000000000e+00,3.846328758634597023e+01,2.743521585743770430e+01,-1.403624463961858533e-03,3.976443808814781988e+01,3.131091333014690559e-01,nan,7.920000508974632147e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.990759878461189558e+01,3.494586763356635828e+01,-1.088093134069223304e-02,3.000688270372219790e+02,2.789803360778131402e-02,nan,1.138462564050229808e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.933486584427367205e+00,1.103370904255873874e+01,-1.233746398913137090e-03,3.509855499567016324e+01,3.244589787064670050e-01,nan,1.666785890503742706e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.264655660625930693e+02,2.827833176048082464e+01,-1.402705807651785912e-03,3.973920620818888239e+01,2.818191022799805268e-01,nan,7.534818278652251067e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.117845788203692905e+02,2.194300710781921637e+01,-1.199737076452371109e-03,3.416445251098034674e+01,3.149429283604807672e-01,nan,9.218940799833156063e+00,1.000000000000000000e+00
9.000000000000000000e+00,4.421344595392132248e+01,3.288150696331531719e+01,-1.172405537512681128e-03,3.341376250639665102e+01,3.047217115155853584e-01,nan,7.920000508974632147e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.292446677513315194e+02,2.127475551002397935e+01,-1.547064878312772460e-03,4.370418277446720623e+01,2.229302555736760727e-01,nan,7.534818278652251067e+00,1.000000000000000000e+00
1.100000000000000000e+01,6.231603316401380255e+01,1.162047101951743677e+01,-9.935551275580057837e-03,2.741029505098007917e+02,2.292761454112368646e-02,nan,1.865230720868214931e+01,1.000000000000000000e+00
1.200000000000000000e+01,9.200235395410911110e+01,4.014672784027177244e+01,-3.102180050543413073e-02,8.532593809596580741e+02,9.254718401161654562e-03,nan,1.979471523208069783e+01,1.000000000000000000e+00
