"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"5.0495e+06","5.5133e-12","5.5586e-12","9.4903e-08","9.4950e-08","2.0000e+00","7.1870e-01","3.6644e-05"," 0.01 %"
"1.7972e+06","5.5379e-12","5.5835e-12","2.6783e-07","2.6796e-07","1.0000e+00","7.1870e-01","4.8226e-06"," 0.00 %"
"5.0834e+06","5.5379e-12","5.5835e-12","9.4692e-08","9.4739e-08","2.0000e+00","7.1870e-01","5.7691e-05"," 0.01 %"
"2.2105e+06","5.5625e-12","5.6083e-12","2.1873e-07","2.1884e-07","1.1429e+00","7.1870e-01","3.5515e-05"," 0.01 %"
"2.6376e+06","5.5625e-12","5.6083e-12","1.8331e-07","1.8340e-07","1.2857e+00","7.1870e-01","1.3594e-05"," 0.00 %"
"5.1173e+06","5.5625e-12","5.6083e-12","9.4483e-08","9.4529e-08","2.0000e+00","7.1870e-01","3.2969e-05"," 0.01 %"
"5.1513e+06","5.5871e-12","5.6331e-12","9.4274e-08","9.4321e-08","2.0000e+00","7.1870e-01","1.1451e-04"," 0.02 %"
"2.6727e+06","5.6117e-12","5.6579e-12","1.8250e-07","1.8259e-07","1.2857e+00","7.1870e-01","1.7415e-05"," 0.00 %"
"5.1854e+06","5.6117e-12","5.6579e-12","9.4067e-08","9.4114e-08","2.0000e+00","7.1870e-01","9.5189e-05"," 0.02 %"
"4.6704e+06","5.6363e-12","5.6827e-12","1.0490e-07","1.0495e-07","1.8571e+00","7.1870e-01","2.2305e-05"," 0.00 %"
"5.2195e+06","5.6363e-12","5.6827e-12","9.3862e-08","9.3908e-08","2.0000e+00","7.1870e-01","8.2377e-05"," 0.02 %"
"2.7079e+06","5.6609e-12","5.7075e-12","1.8171e-07","1.8180e-07","1.2857e+00","7.1870e-01","1.2475e-06"," 0.00 %"
"3.1716e+06","5.6609e-12","5.7075e-12","1.5514e-07","1.5522e-07","1.4286e+00","7.1870e-01","4.3886e-05"," 0.01 %"
"5.2537e+06","5.6609e-12","5.7075e-12","9.3658e-08","9.3704e-08","2.0000e+00","7.1870e-01","1.1220e-04"," 0.02 %"
"1.8696e+06","5.6856e-12","5.7323e-12","2.6433e-07","2.6446e-07","1.0000e+00","7.1870e-01","4.0348e-05"," 0.01 %"
"5.2880e+06","5.6856e-12","5.7323e-12","9.3455e-08","9.3501e-08","2.0000e+00","7.1870e-01","2.5327e-04"," 0.05 %"
"5.3224e+06","5.7102e-12","5.7571e-12","9.3253e-08","9.3299e-08","2.0000e+00","7.1870e-01","1.5995e-04"," 0.03 %"
"5.3568e+06","5.7348e-12","5.7819e-12","9.3053e-08","9.3099e-08","2.0000e+00","7.1870e-01","1.3932e-04"," 0.03 %"
"5.3914e+06","5.7594e-12","5.8068e-12","9.2854e-08","9.2899e-08","2.0000e+00","7.1870e-01","9.4917e-05"," 0.02 %"
"5.4260e+06","5.7840e-12","5.8316e-12","9.2656e-08","9.2702e-08","2.0000e+00","7.1870e-01","1.8321e-05"," 0.00 %"
"5.4606e+06","5.8086e-12","5.8564e-12","9.2460e-08","9.2505e-08","2.0000e+00","7.1870e-01","3.2580e-05"," 0.01 %"
"5.4954e+06","5.8332e-12","5.8812e-12","9.2264e-08","9.2310e-08","2.0000e+00","7.1870e-01","1.9390e-05"," 0.00 %"
