"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"2.3323e+05","7.0973e-13","7.1558e-13","2.6450e-07","2.6464e-07","2.0000e+00","7.1870e-01","1.5383e-03"," 0.35 %"
"8.6751e+04","7.3415e-13","7.4020e-13","7.3558e-07","7.3595e-07","1.0000e+00","7.1870e-01","1.2026e-02"," 2.74 %"
"1.2124e+05","7.3415e-13","7.4020e-13","5.2634e-07","5.2660e-07","1.2500e+00","7.1870e-01","8.0260e-04"," 0.18 %"
"1.5937e+05","7.3415e-13","7.4020e-13","4.0040e-07","4.0060e-07","1.5000e+00","7.1870e-01","4.4394e-02","10.11 %"
"2.0083e+05","7.3415e-13","7.4020e-13","3.1774e-07","3.1790e-07","1.7500e+00","7.1870e-01","1.6517e-02"," 3.76 %"
"2.4537e+05","7.3415e-13","7.4020e-13","2.6007e-07","2.6020e-07","2.0000e+00","7.1870e-01","3.9841e-03"," 0.91 %"
"9.1116e+04","7.5857e-13","7.6482e-13","7.2364e-07","7.2401e-07","1.0000e+00","7.1870e-01","8.6672e-03"," 1.97 %"
"1.6739e+05","7.5857e-13","7.6482e-13","3.9390e-07","3.9410e-07","1.5000e+00","7.1870e-01","1.0517e-02"," 2.39 %"
"2.1094e+05","7.5857e-13","7.6482e-13","3.1258e-07","3.1274e-07","1.7500e+00","7.1870e-01","2.4181e-03"," 0.55 %"
"2.5772e+05","7.5857e-13","7.6482e-13","2.5584e-07","2.5598e-07","2.0000e+00","7.1870e-01","1.0932e-03"," 0.25 %"
"9.5551e+04","7.8299e-13","7.8945e-13","7.1226e-07","7.1263e-07","1.0000e+00","7.1870e-01","9.3663e-03"," 2.13 %"
"1.7554e+05","7.8299e-13","7.8945e-13","3.8771e-07","3.8791e-07","1.5000e+00","7.1870e-01","2.1362e-04"," 0.05 %"
"2.2120e+05","7.8299e-13","7.8945e-13","3.0767e-07","3.0783e-07","1.7500e+00","7.1870e-01","1.3294e-03"," 0.30 %"
"2.7026e+05","7.8299e-13","7.8945e-13","2.5182e-07","2.5195e-07","2.0000e+00","7.1870e-01","4.2636e-03"," 0.97 %"
"1.0006e+05","8.0741e-13","8.1407e-13","7.0141e-07","7.0177e-07","1.0000e+00","7.1870e-01","1.0422e-03"," 0.24 %"
"1.3983e+05","8.0741e-13","8.1407e-13","5.0189e-07","5.0215e-07","1.2500e+00","7.1870e-01","1.3087e-05"," 0.00 %"
"2.3163e+05","8.0741e-13","8.1407e-13","3.0298e-07","3.0314e-07","1.7500e+00","7.1870e-01","4.7852e-05"," 0.01 %"
"2.8300e+05","8.0741e-13","8.1407e-13","2.4799e-07","2.4811e-07","2.0000e+00","7.1870e-01","5.6451e-03"," 1.28 %"
"1.0463e+05","8.3183e-13","8.3869e-13","6.9104e-07","6.9139e-07","1.0000e+00","7.1870e-01","6.0708e-04"," 0.14 %"
"2.4222e+05","8.3183e-13","8.3869e-13","2.9850e-07","2.9865e-07","1.7500e+00","7.1870e-01","6.3598e-04"," 0.14 %"
"2.9594e+05","8.3183e-13","8.3869e-13","2.4432e-07","2.4444e-07","2.0000e+00","7.1870e-01","4.4054e-02","10.03 %"
"1.0927e+05","8.5626e-13","8.6332e-13","6.8111e-07","6.8146e-07","1.0000e+00","7.1870e-01","1.0585e-03"," 0.24 %"
"2.5297e+05","8.5626e-13","8.6332e-13","2.9421e-07","2.9436e-07","1.7500e+00","7.1870e-01","7.1177e-04"," 0.16 %"
"3.0907e+05","8.5626e-13","8.6332e-13","2.4081e-07","2.4093e-07","2.0000e+00","7.1870e-01","1.3241e-02"," 3.01 %"
"1.1398e+05","8.8068e-13","8.8794e-13","6.7160e-07","6.7194e-07","1.0000e+00","7.1870e-01","1.2778e-02"," 2.91 %"
"2.6387e+05","8.8068e-13","8.8794e-13","2.9010e-07","2.9025e-07","1.7500e+00","7.1870e-01","2.6322e-04"," 0.06 %"
"3.2238e+05","8.8068e-13","8.8794e-13","2.3745e-07","2.3757e-07","2.0000e+00","7.1870e-01","9.1763e-04"," 0.21 %"
"1.1875e+05","9.0510e-13","9.1256e-13","6.6248e-07","6.6282e-07","1.0000e+00","7.1870e-01","4.9745e-03"," 1.13 %"
"2.1816e+05","9.0510e-13","9.1256e-13","3.6061e-07","3.6079e-07","1.5000e+00","7.1870e-01","2.2389e-04"," 0.05 %"
"2.7492e+05","9.0510e-13","9.1256e-13","2.8616e-07","2.8631e-07","1.7500e+00","7.1870e-01","6.8595e-05"," 0.02 %"
"3.3589e+05","9.0510e-13","9.1256e-13","2.3422e-07","2.3434e-07","2.0000e+00","7.1870e-01","5.1987e-04"," 0.12 %"
"1.2359e+05","9.2952e-13","9.3719e-13","6.5372e-07","6.5405e-07","1.0000e+00","7.1870e-01","1.1934e-01","27.16 %"
"2.8612e+05","9.2952e-13","9.3719e-13","2.8238e-07","2.8252e-07","1.7500e+00","7.1870e-01","3.6062e-05"," 0.01 %"
"3.4957e+05","9.2952e-13","9.3719e-13","2.3112e-07","2.3124e-07","2.0000e+00","7.1870e-01","9.0103e-05"," 0.02 %"
"1.2850e+05","9.5394e-13","9.6181e-13","6.4529e-07","6.4562e-07","1.0000e+00","7.1870e-01","1.7133e-02"," 3.90 %"
"1.7958e+05","9.5394e-13","9.6181e-13","4.6174e-07","4.6197e-07","1.2500e+00","7.1870e-01","5.4375e-04"," 0.12 %"
"2.9747e+05","9.5394e-13","9.6181e-13","2.7874e-07","2.7888e-07","1.7500e+00","7.1870e-01","5.0755e-05"," 0.01 %"
"3.6344e+05","9.5394e-13","9.6181e-13","2.2815e-07","2.2826e-07","2.0000e+00","7.1870e-01","3.8968e-04"," 0.09 %"
"1.3849e+05","1.0028e-12","1.0111e-12","6.2938e-07","6.2971e-07","1.0000e+00","7.1870e-01","2.0906e-04"," 0.05 %"
"1.9354e+05","1.0028e-12","1.0111e-12","4.5035e-07","4.5058e-07","1.2500e+00","7.1870e-01","3.2887e-05"," 0.01 %"
"2.6377e+05","1.0272e-12","1.0357e-12","3.3850e-07","3.3867e-07","1.5000e+00","7.1870e-01","1.6312e-05"," 0.00 %"
"3.3239e+05","1.0272e-12","1.0357e-12","2.6862e-07","2.6875e-07","1.7500e+00","7.1870e-01","1.1791e-05"," 0.00 %"
"4.0610e+05","1.0272e-12","1.0357e-12","2.1986e-07","2.1997e-07","2.0000e+00","7.1870e-01","1.3110e-06"," 0.00 %"
"2.0786e+05","1.0516e-12","1.0603e-12","4.3977e-07","4.3999e-07","1.2500e+00","7.1870e-01","9.0826e-06"," 0.00 %"
"2.7323e+05","1.0516e-12","1.0603e-12","3.3454e-07","3.3471e-07","1.5000e+00","7.1870e-01","4.0410e-05"," 0.01 %"
"3.4431e+05","1.0516e-12","1.0603e-12","2.6548e-07","2.6561e-07","1.7500e+00","7.1870e-01","4.9588e-05"," 0.01 %"
"4.2067e+05","1.0516e-12","1.0603e-12","2.1729e-07","2.1740e-07","2.0000e+00","7.1870e-01","2.7734e-05"," 0.01 %"
"4.3541e+05","1.0760e-12","1.0849e-12","2.1481e-07","2.1492e-07","2.0000e+00","7.1870e-01","1.9888e-05"," 0.00 %"
"3.6858e+05","1.1005e-12","1.1096e-12","2.5952e-07","2.5965e-07","1.7500e+00","7.1870e-01","1.1244e-05"," 0.00 %"
"4.5031e+05","1.1005e-12","1.1096e-12","2.1242e-07","2.1252e-07","2.0000e+00","7.1870e-01","2.9072e-05"," 0.01 %"
"4.6539e+05","1.1249e-12","1.1342e-12","2.1010e-07","2.1020e-07","2.0000e+00","7.1870e-01","3.4942e-05"," 0.01 %"
"3.9339e+05","1.1493e-12","1.1588e-12","2.5395e-07","2.5408e-07","1.7500e+00","7.1870e-01","3.0273e-06"," 0.00 %"
"4.8062e+05","1.1493e-12","1.1588e-12","2.0785e-07","2.0796e-07","2.0000e+00","7.1870e-01","2.5791e-05"," 0.01 %"
"2.4509e+05","1.1737e-12","1.1834e-12","4.1626e-07","4.1648e-07","1.2500e+00","7.1870e-01","1.0706e-05"," 0.00 %"
"3.2218e+05","1.1737e-12","1.1834e-12","3.1666e-07","3.1682e-07","1.5000e+00","7.1870e-01","6.9286e-07"," 0.00 %"
"4.0599e+05","1.1737e-12","1.1834e-12","2.5129e-07","2.5142e-07","1.7500e+00","7.1870e-01","3.4436e-06"," 0.00 %"
"4.9603e+05","1.1737e-12","1.1834e-12","2.0568e-07","2.0578e-07","2.0000e+00","7.1870e-01","1.5705e-05"," 0.00 %"
"5.2731e+05","1.2226e-12","1.2327e-12","2.0153e-07","2.0163e-07","2.0000e+00","7.1870e-01","6.9350e-06"," 0.00 %"
"5.5922e+05","1.2714e-12","1.2819e-12","1.9762e-07","1.9772e-07","2.0000e+00","7.1870e-01","1.8788e-06"," 0.00 %"
"5.7541e+05","1.2958e-12","1.3065e-12","1.9575e-07","1.9585e-07","2.0000e+00","7.1870e-01","1.1911e-07"," 0.00 %"
"5.9175e+05","1.3203e-12","1.3312e-12","1.9393e-07","1.9403e-07","2.0000e+00","7.1870e-01","2.2793e-06"," 0.00 %"
"6.0825e+05","1.3447e-12","1.3558e-12","1.9216e-07","1.9226e-07","2.0000e+00","7.1870e-01","1.4678e-06"," 0.00 %"
"6.2489e+05","1.3691e-12","1.3804e-12","1.9044e-07","1.9054e-07","2.0000e+00","7.1870e-01","3.5612e-10"," 0.00 %"
"6.4169e+05","1.3935e-12","1.4050e-12","1.8876e-07","1.8886e-07","2.0000e+00","7.1870e-01","7.8198e-07"," 0.00 %"
"4.2779e+05","1.4180e-12","1.4297e-12","2.8811e-07","2.8825e-07","1.5000e+00","7.1870e-01","2.3876e-07"," 0.00 %"
"6.5863e+05","1.4180e-12","1.4297e-12","1.8713e-07","1.8723e-07","2.0000e+00","7.1870e-01","7.3432e-07"," 0.00 %"
"6.7572e+05","1.4424e-12","1.4543e-12","1.8554e-07","1.8563e-07","2.0000e+00","7.1870e-01","7.9062e-07"," 0.00 %"
"6.9295e+05","1.4668e-12","1.4789e-12","1.8399e-07","1.8408e-07","2.0000e+00","7.1870e-01","1.3109e-06"," 0.00 %"
"7.1033e+05","1.4912e-12","1.5035e-12","1.8247e-07","1.8257e-07","2.0000e+00","7.1870e-01","1.3704e-06"," 0.00 %"
"7.6332e+05","1.5645e-12","1.5774e-12","1.7815e-07","1.7824e-07","2.0000e+00","7.1870e-01","3.0110e-07"," 0.00 %"
"7.8126e+05","1.5889e-12","1.6020e-12","1.7678e-07","1.7687e-07","2.0000e+00","7.1870e-01","3.6014e-07"," 0.00 %"
"7.9934e+05","1.6133e-12","1.6266e-12","1.7543e-07","1.7552e-07","2.0000e+00","7.1870e-01","5.9464e-07"," 0.00 %"
"8.1756e+05","1.6378e-12","1.6513e-12","1.7412e-07","1.7421e-07","2.0000e+00","7.1870e-01","9.0850e-07"," 0.00 %"
"8.3591e+05","1.6622e-12","1.6759e-12","1.7284e-07","1.7292e-07","2.0000e+00","7.1870e-01","1.4784e-06"," 0.00 %"
"8.5440e+05","1.6866e-12","1.7005e-12","1.7158e-07","1.7167e-07","2.0000e+00","7.1870e-01","8.4008e-07"," 0.00 %"
"8.7303e+05","1.7110e-12","1.7251e-12","1.7035e-07","1.7044e-07","2.0000e+00","7.1870e-01","1.2802e-06"," 0.00 %"
"8.9179e+05","1.7354e-12","1.7498e-12","1.6915e-07","1.6924e-07","2.0000e+00","7.1870e-01","2.0630e-07"," 0.00 %"
"9.1068e+05","1.7599e-12","1.7744e-12","1.6797e-07","1.6806e-07","2.0000e+00","7.1870e-01","8.3604e-07"," 0.00 %"
"9.4885e+05","1.8087e-12","1.8236e-12","1.6569e-07","1.6577e-07","2.0000e+00","7.1870e-01","1.4722e-07"," 0.00 %"
"1.0071e+06","1.8820e-12","1.8975e-12","1.6243e-07","1.6251e-07","2.0000e+00","7.1870e-01","2.5156e-07"," 0.00 %"
"1.0268e+06","1.9064e-12","1.9221e-12","1.6139e-07","1.6147e-07","2.0000e+00","7.1870e-01","5.9110e-07"," 0.00 %"
"1.0865e+06","1.9797e-12","1.9960e-12","1.5837e-07","1.5845e-07","2.0000e+00","7.1870e-01","3.0944e-07"," 0.00 %"
"1.1886e+06","2.1018e-12","2.1191e-12","1.5370e-07","1.5378e-07","2.0000e+00","7.1870e-01","5.9706e-07"," 0.00 %"
"1.2724e+06","2.1995e-12","2.2176e-12","1.5025e-07","1.5033e-07","2.0000e+00","7.1870e-01","1.3589e-07"," 0.00 %"
"1.3150e+06","2.2483e-12","2.2668e-12","1.4861e-07","1.4869e-07","2.0000e+00","7.1870e-01","4.3988e-07"," 0.00 %"
"1.3798e+06","2.3216e-12","2.3407e-12","1.4625e-07","1.4632e-07","2.0000e+00","7.1870e-01","4.1240e-07"," 0.00 %"
"9.1039e+05","2.3460e-12","2.3653e-12","2.2399e-07","2.2410e-07","1.5000e+00","7.1870e-01","5.7636e-08"," 0.00 %"
"7.1429e+05","2.3948e-12","2.4146e-12","2.9142e-07","2.9157e-07","1.2500e+00","7.1870e-01","3.1626e-07"," 0.00 %"
"1.1832e+06","2.3948e-12","2.4146e-12","1.7592e-07","1.7601e-07","1.7500e+00","7.1870e-01","4.7192e-08"," 0.00 %"
"7.5844e+05","2.4925e-12","2.5131e-12","2.8565e-07","2.8580e-07","1.2500e+00","7.1870e-01","1.6539e-07"," 0.00 %"
"1.0117e+06","2.5169e-12","2.5377e-12","2.1625e-07","2.1636e-07","1.5000e+00","7.1870e-01","3.3520e-07"," 0.00 %"
"1.3122e+06","2.5658e-12","2.5869e-12","1.6996e-07","1.7005e-07","1.7500e+00","7.1870e-01","5.0297e-07"," 0.00 %"
"1.0712e+06","2.6146e-12","2.6362e-12","2.1217e-07","2.1228e-07","1.5000e+00","7.1870e-01","6.4106e-08"," 0.00 %"
"1.3498e+06","2.6146e-12","2.6362e-12","1.6837e-07","1.6845e-07","1.7500e+00","7.1870e-01","9.7562e-08"," 0.00 %"
"1.1317e+06","2.7123e-12","2.7347e-12","2.0831e-07","2.0842e-07","1.5000e+00","7.1870e-01","3.7960e-07"," 0.00 %"
"1.0288e+06","3.0542e-12","3.0794e-12","2.5805e-07","2.5818e-07","1.2500e+00","7.1870e-01","3.4466e-07"," 0.00 %"
"1.9126e+06","3.2984e-12","3.3256e-12","1.4990e-07","1.4998e-07","1.7500e+00","7.1870e-01","1.1097e-06"," 0.00 %"
"1.9552e+06","3.3473e-12","3.3749e-12","1.4880e-07","1.4888e-07","1.7500e+00","7.1870e-01","4.4898e-07"," 0.00 %"
"1.9767e+06","3.3717e-12","3.3995e-12","1.4827e-07","1.4834e-07","1.7500e+00","7.1870e-01","1.2156e-07"," 0.00 %"
"1.2324e+06","3.4450e-12","3.4734e-12","2.4298e-07","2.4310e-07","1.2500e+00","7.1870e-01","8.3460e-08"," 0.00 %"
"1.2719e+06","3.5182e-12","3.5472e-12","2.4043e-07","2.4055e-07","1.2500e+00","7.1870e-01","4.3820e-07"," 0.00 %"
"2.6821e+06","3.6159e-12","3.6457e-12","1.1718e-07","1.1724e-07","2.0000e+00","7.1870e-01","1.4891e-06"," 0.00 %"
"1.3522e+06","3.6648e-12","3.6950e-12","2.3558e-07","2.3570e-07","1.2500e+00","7.1870e-01","4.7157e-07"," 0.00 %"
"1.3657e+06","3.6892e-12","3.7196e-12","2.3480e-07","2.3492e-07","1.2500e+00","7.1870e-01","1.0879e-07"," 0.00 %"
"1.3793e+06","3.7136e-12","3.7442e-12","2.3402e-07","2.3414e-07","1.2500e+00","7.1870e-01","1.1416e-07"," 0.00 %"
"1.5458e+06","4.0067e-12","4.0397e-12","2.2530e-07","2.2542e-07","1.2500e+00","7.1870e-01","8.6393e-08"," 0.00 %"
"1.5741e+06","4.0555e-12","4.0889e-12","2.2394e-07","2.2406e-07","1.2500e+00","7.1870e-01","5.0191e-08"," 0.00 %"
"2.6548e+06","4.1044e-12","4.1382e-12","1.3438e-07","1.3445e-07","1.7500e+00","7.1870e-01","9.4145e-07"," 0.00 %"
"2.2014e+06","4.2265e-12","4.2613e-12","1.6688e-07","1.6696e-07","1.5000e+00","7.1870e-01","7.6265e-07"," 0.00 %"
"2.2397e+06","4.2753e-12","4.3106e-12","1.6592e-07","1.6601e-07","1.5000e+00","7.1870e-01","9.2851e-07"," 0.00 %"
"1.7625e+06","4.3730e-12","4.4091e-12","2.1566e-07","2.1577e-07","1.2500e+00","7.1870e-01","4.6711e-07"," 0.00 %"
"2.5939e+06","4.7149e-12","4.7538e-12","1.5800e-07","1.5808e-07","1.5000e+00","7.1870e-01","5.2344e-07"," 0.00 %"
"2.6953e+06","4.8370e-12","4.8769e-12","1.5599e-07","1.5607e-07","1.5000e+00","7.1870e-01","3.4074e-08"," 0.00 %"
"2.7157e+06","4.8614e-12","4.9015e-12","1.5560e-07","1.5568e-07","1.5000e+00","7.1870e-01","1.1681e-06"," 0.00 %"
"2.0815e+06","4.8858e-12","4.9261e-12","2.0403e-07","2.0413e-07","1.2500e+00","7.1870e-01","2.4737e-07"," 0.00 %"
"2.7362e+06","4.8858e-12","4.9261e-12","1.5521e-07","1.5529e-07","1.5000e+00","7.1870e-01","2.2394e-07"," 0.00 %"
"2.7567e+06","4.9103e-12","4.9507e-12","1.5482e-07","1.5490e-07","1.5000e+00","7.1870e-01","6.8547e-07"," 0.00 %"
"2.1128e+06","4.9347e-12","4.9754e-12","2.0301e-07","2.0312e-07","1.2500e+00","7.1870e-01","4.7408e-07"," 0.00 %"
"2.7773e+06","4.9347e-12","4.9754e-12","1.5444e-07","1.5452e-07","1.5000e+00","7.1870e-01","8.5384e-07"," 0.00 %"
"2.1285e+06","4.9591e-12","5.0000e-12","2.0251e-07","2.0262e-07","1.2500e+00","7.1870e-01","1.5495e-06"," 0.00 %"
"2.7980e+06","4.9591e-12","5.0000e-12","1.5406e-07","1.5414e-07","1.5000e+00","7.1870e-01","6.5712e-07"," 0.00 %"
