"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.5643e+05","5.5255e-13","5.5714e-13","3.0702e-07","3.0720e-07","1.9683e+00","7.1870e-01","7.9386e-05"," 0.01 %"
"1.6023e+05","5.5255e-13","5.5714e-13","2.9974e-07","2.9991e-07","2.0000e+00","7.1870e-01","1.2015e-03"," 0.13 %"
"1.6436e+05","5.9505e-13","6.0000e-13","3.1469e-07","3.1488e-07","1.8889e+00","7.1870e-01","6.9085e-05"," 0.01 %"
"1.7026e+05","6.0922e-13","6.1429e-13","3.1101e-07","3.1119e-07","1.8889e+00","7.1870e-01","1.9565e-04"," 0.02 %"
"1.7241e+05","6.0922e-13","6.1429e-13","3.0713e-07","3.0731e-07","1.9048e+00","7.1870e-01","9.4176e-05"," 0.01 %"
"1.8921e+05","6.3756e-13","6.4286e-13","2.9287e-07","2.9305e-07","1.9365e+00","7.1870e-01","1.5207e-04"," 0.02 %"
"1.9155e+05","6.3756e-13","6.4286e-13","2.8931e-07","2.8948e-07","1.9524e+00","7.1870e-01","6.8778e-05"," 0.01 %"
"1.9389e+05","6.3756e-13","6.4286e-13","2.8582e-07","2.8599e-07","1.9683e+00","7.1870e-01","7.5762e-05"," 0.01 %"
"1.9860e+05","6.3756e-13","6.4286e-13","2.7904e-07","2.7920e-07","2.0000e+00","7.1870e-01","1.3698e-04"," 0.01 %"
"1.9077e+05","6.5172e-13","6.5714e-13","2.9694e-07","2.9712e-07","1.9048e+00","7.1870e-01","1.6200e-04"," 0.02 %"
"2.0281e+05","6.5172e-13","6.5714e-13","2.7931e-07","2.7947e-07","1.9841e+00","7.1870e-01","2.2510e-04"," 0.02 %"
"2.0525e+05","6.5172e-13","6.5714e-13","2.7599e-07","2.7615e-07","2.0000e+00","7.1870e-01","6.7870e-05"," 0.01 %"
"1.9702e+05","6.6589e-13","6.7143e-13","2.9377e-07","2.9394e-07","1.9048e+00","7.1870e-01","2.6676e-04"," 0.03 %"
"1.9949e+05","6.6589e-13","6.7143e-13","2.9013e-07","2.9031e-07","1.9206e+00","7.1870e-01","2.0615e-04"," 0.02 %"
"2.0197e+05","6.6589e-13","6.7143e-13","2.8657e-07","2.8675e-07","1.9365e+00","7.1870e-01","1.9085e-04"," 0.02 %"
"2.0446e+05","6.6589e-13","6.7143e-13","2.8309e-07","2.8325e-07","1.9524e+00","7.1870e-01","1.3150e-04"," 0.01 %"
"2.0946e+05","6.6589e-13","6.7143e-13","2.7632e-07","2.7648e-07","1.9841e+00","7.1870e-01","7.6633e-05"," 0.01 %"
"2.1198e+05","6.6589e-13","6.7143e-13","2.7304e-07","2.7320e-07","2.0000e+00","7.1870e-01","2.9723e-04"," 0.03 %"
