IDs:;model_00_988_uM
Concentration [uM]:;00.988
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
0.0;72.0;Inf;Inf
1.0;72.0;Inf;Inf
2.0;72.0;Inf;Inf
3.0;72.0;Inf;Inf
4.0;72.0;Inf;Inf
5.0;72.0;Inf;Inf
6.0;72.0;Inf;Inf
7.0;72.0;Inf;Inf
8.0;72.0;Inf;Inf
9.0;72.0;Inf;Inf
10.0;72.0;Inf;Inf
11.0;72.0;Inf;Inf
12.0;72.0;Inf;Inf
13.0;72.0;Inf;Inf
14.0;72.0;Inf;Inf
15.0;72.0;Inf;Inf
16.0;72.0;Inf;Inf
17.0;72.0;Inf;Inf
18.0;72.0;Inf;Inf
19.0;72.0;Inf;Inf
20.0;72.0;Inf;Inf
21.0;72.0;Inf;Inf
22.0;72.0;Inf;Inf
23.0;72.0;Inf;Inf
24.0;72.0;Inf;Inf
25.0;72.0;Inf;Inf
26.0;72.0;Inf;Inf
27.0;72.0;Inf;Inf
28.0;72.0;Inf;Inf
29.0;72.0;Inf;Inf
30.0;72.0;Inf;Inf
31.0;72.0;Inf;Inf
32.0;72.0;Inf;Inf
33.0;72.0;Inf;Inf
34.0;72.0;Inf;Inf
35.0;72.0;Inf;Inf
36.0;71.83395954723883;Inf;Inf
37.0;71.60771932908754;Inf;Inf
38.0;71.38624514071253;Inf;Inf
39.0;71.16934932206007;Inf;Inf
40.0;70.95685664475934;Inf;Inf
41.0;70.74860330284808;Inf;Inf
42.0;70.54443607240181;Inf;Inf
43.0;70.34421160013525;Inf;Inf
44.0;70.147795797564;Inf;Inf
45.0;69.95506332662109;Inf;Inf
46.0;69.76589716624248;Inf;Inf
47.0;69.58018825119545;Inf;Inf
48.0;69.39783517536532;Inf;Inf
49.0;69.21874395216618;Inf;Inf
50.0;69.04282782483729;Inf;Inf
51.0;68.87000711917895;Inf;Inf
52.0;68.70020913080661;Inf;Inf
53.0;68.53336803828336;Inf;Inf
54.0;68.36942483256068;Inf;Inf
55.0;68.2083272520645;Inf;Inf
56.0;68.05002971157879;Inf;Inf
57.0;67.89449321190264;Inf;Inf
58.0;67.74168521622866;Inf;Inf
59.0;67.59157947848061;Inf;Inf
60.0;67.444155808676;Inf;Inf
61.0;67.29939976096281;Inf;Inf
62.0;67.15730223156065;Inf;Inf
63.0;67.01785895660693;Inf;Inf
64.0;66.8810699039823;Inf;Inf
65.0;66.74693855856856;Inf;Inf
66.0;66.615471106884;Inf;Inf
67.0;66.48667553428135;Inf;Inf
68.0;66.36056065530592;Inf;Inf
69.0;66.23713510467165;Inf;Inf
70.0;66.11640632182834;Inf;Inf
71.0;65.99837956553175;Inf;Inf
72.0;65.88305699561317;Inf;Inf
73.0;65.77043685702286;Inf;Inf
74.0;65.66051279628314;Inf;Inf
75.0;65.55327333318913;Inf;Inf
76.0;65.44870150170122;Inf;Inf
77.0;65.34677466441288;Inf;Inf
78.0;65.24746449569885;Inf;Inf
79.0;65.15073712050447;Inf;Inf
80.0;65.05655338932382;Inf;Inf
81.0;64.96486926557569;Inf;Inf
82.0;64.87563629937964;Inf;Inf
83.0;64.78880216147957;Inf;Inf
84.0;64.70431121242427;Inf;Inf
85.0;64.62210508466917;Inf;Inf
86.0;64.54212325857256;Inf;Inf
87.0;64.46430361692231;Inf;Inf
88.0;64.38858296631308;Inf;Inf
89.0;64.31489751715947;Inf;Inf
90.0;64.24318331720798;Inf;Inf
91.0;64.17337663602139;Inf;Inf
92.0;64.10541430001744;Inf;Inf
93.0;64.03923397927153;Inf;Inf
94.0;63.974774428479655;Inf;Inf
95.0;63.911975685284794;Inf;Inf
96.0;63.85077922965686;Inf;Inf
97.0;63.79112810825586;Inf;Inf
98.0;63.73296702775332;Inf;Inf
99.0;63.6762424209841;Inf;Inf
100.0;63.62090248961139;Inf;Inf
101.0;63.5668972267221;Inf;Inf
102.0;63.51417842247818;Inf;Inf
103.0;63.4626996556359;Inf;Inf
104.0;63.41241627343589;Inf;Inf
105.0;63.36328536206483;Inf;Inf
106.0;63.31526570960633;Inf;Inf
107.0;63.268317763138114;Inf;Inf
108.0;63.22240358139379;Inf;Inf
109.0;63.17748678419402;Inf;Inf
110.0;63.13353249966217;Inf;Inf
111.0;63.09050731007447;Inf;Inf
112.0;63.048379197046046;Inf;Inf
113.0;63.007117486631806;Inf;Inf
114.0;62.966692794808615;Inf;Inf
115.0;62.927076973716886;Inf;Inf
116.0;62.88824305895796;Inf;Inf
117.0;62.850165218175896;Inf;Inf
118.0;62.81281870110055;Inf;Inf
119.0;62.77617979117714;Inf;Inf
120.0;62.740225758871695;Inf;Inf
121.0;62.704934816708345;Inf;Inf
122.0;62.67028607606809;Inf;Inf
123.0;62.636259505757074;Inf;Inf
124.0;62.60283589233644;Inf;Inf
125.0;62.56999680218982;Inf;Inf
126.0;62.537724545296115;Inf;Inf
127.0;62.50600214066475;Inf;Inf
128.0;62.47481328338611;Inf;Inf
129.0;62.44414231324416;Inf;Inf
130.0;62.41397418483554;Inf;Inf
131.0;62.38429443913665;Inf;Inf
132.0;62.355089176461874;Inf;Inf
133.0;62.32634503075103;Inf;Inf
134.0;62.29804914512898;Inf;Inf
135.0;62.270189148679655;Inf;Inf
136.0;62.24275313437532;Inf;Inf
137.0;62.21572963810893;Inf;Inf
138.0;62.18910761877229;Inf;Inf
139.0;62.16287643933057;Inf;Inf
140.0;62.137025848842185;Inf;Inf
141.0;62.111545965375775;Inf;Inf
142.0;62.086427259778795;Inf;Inf
143.0;62.06166054025302;Inf;Inf
144.0;62.037236937695525;Inf;Inf
145.0;62.01314789176503;Inf;Inf
146.0;61.98938513763538;Inf;Inf
147.0;61.96594069339989;Inf;Inf
148.0;61.94280684809294;Inf;Inf
149.0;61.91997615029519;Inf;Inf
150.0;61.89744139729228;Inf;Inf
151.0;61.87519562475765;Inf;Inf
152.0;61.85323209693185;Inf;Inf
153.0;61.8315442972718;Inf;Inf
154.0;61.81012591954559;Inf;Inf
155.0;61.78897085934958;Inf;Inf
156.0;61.768073206024944;Inf;Inf
157.0;61.74742723495339;Inf;Inf
158.0;61.727027400212236;Inf;Inf
159.0;61.706868327569815;Inf;Inf
160.0;61.68694480780384;Inf;Inf
161.0;61.66725179032609;Inf;Inf
162.0;61.647784377097125;Inf;Inf
163.0;61.62853781681694;Inf;Inf
164.0;61.609507499377145;Inf;Inf
165.0;61.59068895056123;Inf;Inf
166.0;61.57207782698043;Inf;Inf
167.0;61.553669911233776;Inf;Inf
168.0;61.53546110728003;Inf;Inf
169.0;61.517447436012255;Inf;Inf
170.0;61.4996250310241;Inf;Inf
171.0;61.48199013455857;Inf;Inf
172.0;61.46453909363063;Inf;Inf
173.0;61.447268356313984;Inf;Inf
174.0;61.43017446818575;Inf;Inf
175.0;61.41325406892043;Inf;Inf
176.0;61.396503889025794;Inf;Inf
177.0;61.3799207467143;Inf;Inf
178.0;61.363501544903464;Inf;Inf
179.0;61.34724326833944;Inf;Inf
180.0;61.33114298083736;Inf;Inf
181.0;61.315197822633465;Inf;Inf
182.0;61.29940500784323;Inf;Inf
183.0;61.2837618220218;Inf;Inf
184.0;61.26826561982066;Inf;Inf
185.0;61.2529138227368;Inf;Inf
186.0;61.23770391695029;Inf;Inf
187.0;61.2226334512456;Inf;Inf
188.0;61.207700035013886;Inf;Inf
189.0;61.19290133633166;Inf;Inf
190.0;61.1782350801134;Inf;Inf
191.0;61.16369904633357;Inf;Inf
192.0;61.14929106831623;Inf;Inf
193.0;61.13500903108858;Inf;Inf
194.0;61.12085086979628;Inf;Inf
195.0;61.106814568176624;Inf;Inf
196.0;61.09289815708887;Inf;Inf
197.0;61.07909971309754;Inf;Inf
198.0;61.065417357107755;Inf;Inf
199.0;61.05184925304941;Inf;Inf
200.0;61.038393606609056;Inf;Inf
201.0;61.02504866400697;Inf;Inf
202.0;61.01181271081707;Inf;Inf
203.0;60.998684070829235;Inf;Inf
204.0;60.985661104951134;Inf;Inf
205.0;60.97274221014817;Inf;Inf
206.0;60.95992581842027;Inf;Inf
207.0;60.94721039581404;Inf;Inf
208.0;60.93459444146856;Inf;Inf
209.0;60.92207648669365;Inf;Inf
210.0;60.90965509407948;Inf;Inf
211.0;60.8973288566358;Inf;Inf
212.0;60.88509639696023;Inf;Inf
213.0;60.872956366434266;Inf;Inf
214.0;60.86090744444534;Inf;Inf
215.0;60.84894833763508;Inf;Inf
216.0;60.837077779171686;Inf;Inf
217.0;60.825294528046015;Inf;Inf
218.0;60.81359736839065;Inf;Inf
219.0;60.80198510882048;Inf;Inf
220.0;60.790456581794416;Inf;Inf
221.0;60.77901064299788;Inf;Inf
222.0;60.767646170743525;Inf;Inf
223.0;60.756362065392594;Inf;Inf
224.0;60.745157248792594;Inf;Inf
225.0;60.734030663733286;Inf;Inf
226.0;60.72298127341973;Inf;Inf
227.0;60.712008060960954;Inf;Inf
228.0;60.70111002887425;Inf;Inf
229.0;60.690286198604895;Inf;Inf
230.0;60.67953561006006;Inf;Inf
231.0;60.66885732115692;Inf;Inf
232.0;60.65825040738427;Inf;Inf
233.0;60.64771396137689;Inf;Inf
234.0;60.63724709250296;Inf;Inf
235.0;60.62684892646306;Inf;Inf
236.0;60.616518604901444;Inf;Inf
237.0;60.606255285028126;Inf;Inf
238.0;60.596058139252335;Inf;Inf
239.0;60.58592635482625;Inf;Inf
240.0;60.575859133499094;Inf;Inf
241.0;60.56585569118084;Inf;Inf
242.0;60.55591525761592;Inf;Inf
243.0;60.54603707606548;Inf;Inf
244.0;60.536220402999206;Inf;Inf
245.0;60.52646450779528;Inf;Inf
246.0;60.51676867244902;Inf;Inf
247.0;60.50713219128915;Inf;Inf
248.0;60.49755437070235;Inf;Inf
249.0;60.48803452886515;Inf;Inf
250.0;60.478571995482824;Inf;Inf
251.0;60.46916611153585;Inf;Inf
252.0;60.459816229032825;Inf;Inf
253.0;60.45052171077032;Inf;Inf
254.0;60.441281930098825;Inf;Inf
255.0;60.4320962706951;Inf;Inf
256.0;60.42296412634066;Inf;Inf
257.0;60.413884900705604;Inf;Inf
258.0;60.40485800713887;Inf;Inf
259.0;60.39588286846323;Inf;Inf
260.0;60.386958916775825;Inf;Inf
261.0;60.378085593254085;Inf;Inf
262.0;60.36926234796651;Inf;Inf
263.0;60.36048863968807;Inf;Inf
264.0;60.351763935720435;Inf;Inf
265.0;60.34308771171703;Inf;Inf
266.0;60.334459451511925;Inf;Inf
267.0;60.32587864695367;Inf;Inf
268.0;60.31734479774268;Inf;Inf
269.0;60.308857411273195;Inf;Inf
270.0;60.300416002478656;Inf;Inf
271.0;60.292020093681394;Inf;Inf
272.0;60.28366921444547;Inf;Inf
273.0;60.275362901433475;Inf;Inf
274.0;60.26710069826667;Inf;Inf
275.0;60.2588821553886;Inf;Inf
276.0;60.25070682993218;Inf;Inf
277.0;60.242574285589136;Inf;Inf
278.0;60.2344840924836;Inf;Inf
279.0;60.22643582704811;Inf;Inf
280.0;60.21842907190271;Inf;Inf
281.0;60.210463415736925;Inf;Inf
282.0;60.20253845319427;Inf;Inf
283.0;60.19465378476005;Inf;Inf
284.0;60.18680901665069;Inf;Inf
285.0;60.1790037607071;Inf;Inf
286.0;60.17123763428892;Inf;Inf
287.0;60.16351026017242;Inf;Inf
288.0;60.155821266450225;Inf;Inf
289.0;60.14817028643324;Inf;Inf
290.0;60.140556958554946;Inf;Inf
291.0;60.13298092627795;Inf;Inf
292.0;60.125441838002374;Inf;Inf
293.0;60.11793934697649;Inf;Inf
294.0;60.110473111209394;Inf;Inf
295.0;60.103042793385434;Inf;Inf
296.0;60.095648060780384;Inf;Inf
297.0;60.088288585180116;Inf;Inf
298.0;60.08096404280033;Inf;Inf
299.0;60.07367411420839;Inf;Inf
300.0;60.0664184842467;Inf;Inf
301.0;60.05919684195808;Inf;Inf
302.0;60.05200888051227;Inf;Inf
303.0;60.044854297134556;Inf;Inf
304.0;60.037732793035104;Inf;Inf
305.0;60.030644073340724;Inf;Inf
306.0;60.023587847027514;Inf;Inf
307.0;60.01656382685523;Inf;Inf
308.0;60.00957172930262;Inf;Inf
309.0;60.00261127450452;Inf;Inf
310.0;59.995682186190024;Inf;Inf
311.0;59.988784191622315;Inf;Inf
312.0;59.98191702153926;Inf;Inf
313.0;59.9750804100951;Inf;Inf
314.0;59.96827409480446;Inf;Inf
315.0;59.96149781648584;Inf;Inf
316.0;59.954751319207965;Inf;Inf
317.0;59.94803435023563;Inf;Inf
318.0;59.94134665997799;Inf;Inf
319.0;59.93468800193683;Inf;Inf
320.0;59.928058132656936;Inf;Inf
321.0;59.921456811676116;Inf;Inf
322.0;59.91488380147788;Inf;Inf
323.0;59.908338867443156;Inf;Inf
324.0;59.901821777804784;Inf;Inf
325.0;59.89533230360168;Inf;Inf
326.0;59.888870218634246;Inf;Inf
327.0;59.88243529942095;Inf;Inf
328.0;59.87602732515553;Inf;Inf
329.0;59.86964607766466;Inf;Inf
330.0;59.863291341367216;Inf;Inf
331.0;59.856962903233494;Inf;Inf
332.0;59.850660552745865;Inf;Inf
333.0;59.84438408185979;Inf;Inf
334.0;59.83813328496599;Inf;Inf
335.0;59.83190795885269;Inf;Inf
336.0;59.825707902669166;Inf;Inf
337.0;59.819532917889745;Inf;Inf
338.0;59.81338280827845;Inf;Inf
