IDs:;model_01_480_uM
Concentration [uM]:;01.480
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
0.0;72.0;Inf;Inf
1.0;72.0;Inf;Inf
2.0;72.0;Inf;Inf
3.0;72.0;Inf;Inf
4.0;72.0;Inf;Inf
5.0;72.0;Inf;Inf
6.0;72.0;Inf;Inf
7.0;72.0;Inf;Inf
8.0;72.0;Inf;Inf
9.0;72.0;Inf;Inf
10.0;72.0;Inf;Inf
11.0;72.0;Inf;Inf
12.0;72.0;Inf;Inf
13.0;72.0;Inf;Inf
14.0;72.0;Inf;Inf
15.0;72.0;Inf;Inf
16.0;72.0;Inf;Inf
17.0;72.0;Inf;Inf
18.0;71.59369281658464;Inf;Inf
19.0;71.12082820294593;Inf;Inf
20.0;70.66759772625537;Inf;Inf
21.0;70.23258527620328;Inf;Inf
22.0;69.81456712780559;Inf;Inf
23.0;69.41249626084641;Inf;Inf
24.0;69.0254941958097;Inf;Inf
25.0;68.65284874152022;Inf;Inf
26.0;68.29401572635898;Inf;Inf
27.0;67.94862197662765;Inf;Inf
28.0;67.61646564369393;Inf;Inf
29.0;67.29750879259741;Inf;Inf
30.0;66.9918566443414;Inf;Inf
31.0;66.69971903910495;Inf;Inf
32.0;66.42135343220997;Inf;Inf
33.0;66.15699480774403;Inf;Inf
34.0;65.90678415524283;Inf;Inf
35.0;65.67071016129874;Inf;Inf
36.0;65.44857610802748;Inf;Inf
37.0;65.2399965083152;Inf;Inf
38.0;65.04441955646297;Inf;Inf
39.0;64.86116595323074;Inf;Inf
40.0;64.68947356805081;Inf;Inf
41.0;64.52853964549128;Inf;Inf
42.0;64.37755576202841;Inf;Inf
43.0;64.2357338664838;Inf;Inf
44.0;64.1023238055144;Inf;Inf
45.0;63.97662375761926;Inf;Inf
46.0;63.85798528437274;Inf;Inf
47.0;63.745814585456735;Inf;Inf
48.0;63.639571254020865;Inf;Inf
49.0;63.538765510053175;Inf;Inf
50.0;63.44295460710797;Inf;Inf
51.0;63.35173888339274;Inf;Inf
52.0;63.26475776148029;Inf;Inf
53.0;63.18168588267263;Inf;Inf
54.0;63.10222948124261;Inf;Inf
55.0;63.02612305035689;Inf;Inf
56.0;62.95312631735167;Inf;Inf
57.0;62.883021525102414;Inf;Inf
58.0;62.81561100412397;Inf;Inf
59.0;62.750715013684136;Inf;Inf
60.0;62.68816982752702;Inf;Inf
61.0;62.62782603935852;Inf;Inf
62.0;62.56954706413996;Inf;Inf
63.0;62.51320781283803;Inf;Inf
64.0;62.4586935202314;Inf;Inf
65.0;62.405898707423816;Inf;Inf
66.0;62.354726262728306;Inf;Inf
67.0;62.30508662648295;Inf;Inf
68.0;62.25689706709887;Inf;Inf
69.0;62.210081037213335;Inf;Inf
70.0;62.16456760021325;Inf;Inf
71.0;62.12029091863391;Inf;Inf
72.0;62.07718979701594;Inf;Inf
73.0;62.035207272751705;Inf;Inf
74.0;61.99429024927827;Inf;Inf
75.0;61.95438916668581;Inf;Inf
76.0;61.91545770543814;Inf;Inf
77.0;61.87745251943905;Inf;Inf
78.0;61.840332995147314;Inf;Inf
79.0;61.80406103385009;Inf;Inf
80.0;61.76860085455913;Inf;Inf
81.0;61.73391881529913;Inf;Inf
82.0;61.69998325082506;Inf;Inf
83.0;61.666764325039466;Inf;Inf
84.0;61.63423389658145;Inf;Inf
85.0;61.60236539623693;Inf;Inf
86.0;61.571133714973556;Inf;Inf
87.0;61.54051510154082;Inf;Inf
88.0;61.51048706869177;Inf;Inf
89.0;61.481028307189234;Inf;Inf
90.0;61.452118606849176;Inf;Inf
91.0;61.42373878395582;Inf;Inf
92.0;61.39587061445226;Inf;Inf
93.0;61.36849677237482;Inf;Inf
94.0;61.34160077305377;Inf;Inf
95.0;61.315166920651805;Inf;Inf
96.0;61.28918025965533;Inf;Inf
97.0;61.263626529973244;Inf;Inf
98.0;61.23849212533119;Inf;Inf
99.0;61.213764054677675;Inf;Inf
100.0;61.189429906351755;Inf;Inf
101.0;61.165477814778555;Inf;Inf
102.0;61.14189642948746;Inf;Inf
103.0;61.11867488626204;Inf;Inf
104.0;61.09580278025176;Inf;Inf
105.0;61.073270140889015;Inf;Inf
106.0;61.05106740847081;Inf;Inf
107.0;61.029185412274735;Inf;Inf
108.0;61.00761535009241;Inf;Inf
109.0;60.98634876907342;Inf;Inf
110.0;60.96537754778067;Inf;Inf
111.0;60.94469387936772;Inf;Inf
112.0;60.92429025579663;Inf;Inf
113.0;60.90415945302;Inf;Inf
114.0;60.884294517058876;Inf;Inf
115.0;60.86468875091268;Inf;Inf
116.0;60.84533570224231;Inf;Inf
117.0;60.8262291517744;Inf;Inf
118.0;60.80736310237565;Inf;Inf
119.0;60.788731768752456;Inf;Inf
120.0;60.77032956773377;Inf;Inf
121.0;60.75215110909837;Inf;Inf
122.0;60.734191186910806;Inf;Inf
123.0;60.716444771332384;Inf;Inf
124.0;60.69890700087757;Inf;Inf
125.0;60.68157317508583;Inf;Inf
126.0;60.664438747584875;Inf;Inf
127.0;60.647499319518126;Inf;Inf
128.0;60.630750633315955;Inf;Inf
129.0;60.614188566788854;Inf;Inf
130.0;60.59780912752219;Inf;Inf
131.0;60.581608447556185;Inf;Inf
132.0;60.56558277833185;Inf;Inf
133.0;60.54972848588919;Inf;Inf
134.0;60.534042046301536;Inf;Inf
135.0;60.518520041332714;Inf;Inf
136.0;60.50315915430486;Inf;Inf
137.0;60.487956166163485;Inf;Inf
138.0;60.472907951730235;Inf;Inf
139.0;60.45801147613137;Inf;Inf
140.0;60.4432637913933;Inf;Inf
141.0;60.42866203319544;Inf;Inf
142.0;60.41420341777212;Inf;Inf
143.0;60.399885238954916;Inf;Inf
144.0;60.385704865348565;Inf;Inf
145.0;60.37165973763316;Inf;Inf
146.0;60.35774736598528;Inf;Inf
147.0;60.34396532761312;Inf;Inf
148.0;60.33031126439838;Inf;Inf
149.0;60.31678288064064;Inf;Inf
150.0;60.30337794089793;Inf;Inf
151.0;60.29009426791907;Inf;Inf
152.0;60.27692974066375;Inf;Inf
153.0;60.2638822924044;Inf;Inf
154.0;60.250949908908034;Inf;Inf
155.0;60.23813062669189;Inf;Inf
156.0;60.22542253135115;Inf;Inf
157.0;60.212823755953735;Inf;Inf
158.0;60.20033247950015;Inf;Inf
159.0;60.18794692544441;Inf;Inf
160.0;60.17566536027386;Inf;Inf
161.0;60.16348609214473;Inf;Inf
162.0;60.15140746957085;Inf;Inf
163.0;60.13942788016301;Inf;Inf
164.0;60.12754574941725;Inf;Inf
165.0;60.11575953954889;Inf;Inf
166.0;60.104067748370746;Inf;Inf
167.0;60.092468908214165;Inf;Inf
168.0;60.080961584889174;Inf;Inf
169.0;60.069544376684526;Inf;Inf
170.0;60.05821591340358;Inf;Inf
171.0;60.04697485543565;Inf;Inf
172.0;60.035819892861234;Inf;Inf
173.0;60.02474974458941;Inf;Inf
174.0;60.01376315752613;Inf;Inf
175.0;60.00285890577179;Inf;Inf
176.0;59.992035789847556;Inf;Inf
177.0;59.98129263594872;Inf;Inf
178.0;59.970628295223726;Inf;Inf
179.0;59.96004164307863;Inf;Inf
180.0;59.949531578504924;Inf;Inf
181.0;59.93909702343119;Inf;Inf
182.0;59.928736922095354;Inf;Inf
183.0;59.91845024043931;Inf;Inf
184.0;59.90823596552373;Inf;Inf
185.0;59.89809310496153;Inf;Inf
186.0;59.888020686370744;Inf;Inf
187.0;59.87801775684527;Inf;Inf
188.0;59.86808338244241;Inf;Inf
189.0;59.8582166476879;Inf;Inf
190.0;59.848416655096194;Inf;Inf
191.0;59.83868252470616;Inf;Inf
192.0;59.82901339363203;Inf;Inf
193.0;59.81940841562807;Inf;Inf
194.0;59.80986676066715;Inf;Inf
195.0;59.800387614532404;Inf;Inf
196.0;59.790970178421816;Inf;Inf
197.0;59.781613668564624;Inf;Inf
198.0;59.7723173158497;Inf;Inf
199.0;59.76308036546556;Inf;Inf
200.0;59.75390207655056;Inf;Inf
201.0;59.74478172185444;Inf;Inf
202.0;59.73571858740963;Inf;Inf
203.0;59.726711972212215;Inf;Inf
204.0;59.717761187912934;Inf;Inf
205.0;59.70886555851627;Inf;Inf
206.0;59.7000244200896;Inf;Inf
207.0;59.69123712047982;Inf;Inf
208.0;59.682503019038684;Inf;Inf
209.0;59.67382148635589;Inf;Inf
210.0;59.665191903999876;Inf;Inf
211.0;59.656613664266125;Inf;Inf
212.0;59.648086169932164;Inf;Inf
213.0;59.63960883402006;Inf;Inf
214.0;59.63118107956507;Inf;Inf
215.0;59.62280233939092;Inf;Inf
216.0;59.61447205589177;Inf;Inf
217.0;59.60618968081909;Inf;Inf
218.0;59.59795467507565;Inf;Inf
219.0;59.58976650851418;Inf;Inf
220.0;59.58162465974215;Inf;Inf
221.0;59.57352861593109;Inf;Inf
222.0;59.56547787263201;Inf;Inf
223.0;59.557471933594734;Inf;Inf
224.0;59.54951031059286;Inf;Inf
225.0;59.54159252325277;Inf;Inf
226.0;59.53371809888745;Inf;Inf
227.0;59.52588657233468;Inf;Inf
228.0;59.51809748579923;Inf;Inf
229.0;59.510350388699116;Inf;Inf
230.0;59.50264483751653;Inf;Inf
231.0;59.49498039565121;Inf;Inf
232.0;59.48735663327878;Inf;Inf
233.0;59.4797731272125;Inf;Inf
234.0;59.47222946076796;Inf;Inf
235.0;59.46472522363158;Inf;Inf
236.0;59.45726001173228;Inf;Inf
237.0;59.449833427116474;Inf;Inf
238.0;59.44244507782621;Inf;Inf
239.0;59.43509457777981;Inf;Inf
240.0;59.427781546656114;Inf;Inf
241.0;59.4205056097813;Inf;Inf
242.0;59.413266398018116;Inf;Inf
243.0;59.40606354765837;Inf;Inf
244.0;59.39889670031752;Inf;Inf
245.0;59.391765502832214;Inf;Inf
246.0;59.384669607159694;Inf;Inf
247.0;59.37760867028059;Inf;Inf
248.0;59.37058235410262;Inf;Inf
249.0;59.36359032536798;Inf;Inf
250.0;59.35663225556177;Inf;Inf
251.0;59.34970782082336;Inf;Inf
252.0;59.34281670185914;Inf;Inf
253.0;59.33595858385799;Inf;Inf
254.0;59.329133156407956;Inf;Inf
255.0;59.322340113415606;Inf;Inf
256.0;59.31557915302656;Inf;Inf
257.0;59.30884997754817;Inf;Inf
258.0;59.30215229337383;Inf;Inf
259.0;59.295485810908986;Inf;Inf
260.0;59.28885024449905;Inf;Inf
261.0;59.28224531235861;Inf;Inf
262.0;59.27567073650244;Inf;Inf
263.0;59.26912624267735;Inf;Inf
264.0;59.262611560297046;Inf;Inf
265.0;59.25612642237674;Inf;Inf
266.0;59.24967056547007;Inf;Inf
267.0;59.24324372960762;Inf;Inf
268.0;59.236845658235886;Inf;Inf
269.0;59.230476098158384;Inf;Inf
270.0;59.2241347994777;Inf;Inf
271.0;59.217821515538645;Inf;Inf
272.0;59.2115360028728;Inf;Inf
273.0;59.20527802114432;Inf;Inf
274.0;59.19904733309667;Inf;Inf
275.0;59.19284370450055;Inf;Inf
276.0;59.18666690410296;Inf;Inf
277.0;59.18051670357725;Inf;Inf
278.0;59.17439287747443;Inf;Inf
279.0;59.168295203175134;Inf;Inf
280.0;59.162223460842846;Inf;Inf
281.0;59.15617743337796;Inf;Inf
282.0;59.15015690637269;Inf;Inf
283.0;59.144161668067376;Inf;Inf
284.0;59.13819150930696;Inf;Inf
285.0;59.13224622349888;Inf;Inf
286.0;59.12632560657152;Inf;Inf
287.0;59.12042945693377;Inf;Inf
288.0;59.114557575435114;Inf;Inf
289.0;59.108709765326594;Inf;Inf
290.0;59.10288583222278;Inf;Inf
291.0;59.097085584063954;Inf;Inf
292.0;59.091308831079814;Inf;Inf
293.0;59.08555538575302;Inf;Inf
294.0;59.07982506278402;Inf;Inf
295.0;59.07411767905669;Inf;Inf
296.0;59.06843305360382;Inf;Inf
297.0;59.062771007574504;Inf;Inf
298.0;59.05713136420083;Inf;Inf
299.0;59.051513948766114;Inf;Inf
300.0;59.04591858857367;Inf;Inf
301.0;59.040345112915574;Inf;Inf
302.0;59.03479335304275;Inf;Inf
303.0;59.02926314213496;Inf;Inf
304.0;59.0237543152722;Inf;Inf
305.0;59.01826670940537;Inf;Inf
306.0;59.01280016332882;Inf;Inf
307.0;59.00735451765291;Inf;Inf
308.0;59.001929614776415;Inf;Inf
309.0;58.99652529886043;Inf;Inf
310.0;58.99114141580243;Inf;Inf
311.0;58.98577781321038;Inf;Inf
312.0;58.9804343403778;Inf;Inf
313.0;58.97511084825916;Inf;Inf
314.0;58.96980718944593;Inf;Inf
315.0;58.9645232181423;Inf;Inf
316.0;58.95925879014222;Inf;Inf
317.0;58.954013762806504;Inf;Inf
318.0;58.94878799504024;Inf;Inf
319.0;58.94358134727068;Inf;Inf
320.0;58.93839368142568;Inf;Inf
321.0;58.93322486091229;Inf;Inf
322.0;58.92807475059572;Inf;Inf
323.0;58.92294321677897;Inf;Inf
324.0;58.9178301271824;Inf;Inf
325.0;58.91273535092423;Inf;Inf
326.0;58.90765875850061;Inf;Inf
327.0;58.90260022176649;Inf;Inf
328.0;58.897559613917146;Inf;Inf
329.0;58.89253680946927;Inf;Inf
330.0;58.88753168424301;Inf;Inf
331.0;58.88254411534402;Inf;Inf
332.0;58.87757398114558;Inf;Inf
333.0;58.87262116127175;Inf;Inf
334.0;58.86768553658027;Inf;Inf
