IDs:;model_05_000_uM
Concentration [uM]:;05.000
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
0.0;72.0;Inf;Inf
1.0;72.0;Inf;Inf
2.0;72.0;Inf;Inf
3.0;70.17433133924985;Inf;Inf
4.0;67.01950136847853;Inf;Inf
5.0;65.06736956996924;Inf;Inf
6.0;64.0730368435424;Inf;Inf
7.0;63.47447263547396;Inf;Inf
8.0;63.05498400680372;Inf;Inf
9.0;62.73418623279481;Inf;Inf
10.0;62.47527347140545;Inf;Inf
11.0;62.2586022156955;Inf;Inf
12.0;62.07252307690534;Inf;Inf
13.0;61.90958432394368;Inf;Inf
14.0;61.76474116158083;Inf;Inf
15.0;61.63442460113259;Inf;Inf
16.0;61.516019463533596;Inf;Inf
17.0;61.407553734458176;Inf;Inf
18.0;61.30750450334099;Inf;Inf
19.0;61.21467175852602;Inf;Inf
20.0;61.128093484892894;Inf;Inf
21.0;61.04698687190561;Inf;Inf
22.0;60.97070657295636;Inf;Inf
23.0;60.8987144180186;Inf;Inf
24.0;60.83055701147577;Inf;Inf
25.0;60.765848878043954;Inf;Inf
26.0;60.70425958869371;Inf;Inf
27.0;60.64550379158603;Inf;Inf
28.0;60.58933339673678;Inf;Inf
29.0;60.53553138013744;Inf;Inf
30.0;60.483906821347084;Inf;Inf
31.0;60.43429089165815;Inf;Inf
32.0;60.38653358275715;Inf;Inf
33.0;60.34050101797052;Inf;Inf
34.0;60.29607322607686;Inf;Inf
35.0;60.25314228552027;Inf;Inf
36.0;60.21161076756824;Inf;Inf
37.0;60.1713904225196;Inf;Inf
38.0;60.132401064878906;Inf;Inf
39.0;60.09456962245548;Inf;Inf
40.0;60.05782932133273;Inf;Inf
41.0;60.02211898409316;Inf;Inf
42.0;59.987382422951605;Inf;Inf
43.0;59.95356791282221;Inf;Inf
44.0;59.92062773202711;Inf;Inf
45.0;59.88851776050266;Inf;Inf
46.0;59.857197127088924;Inf;Inf
47.0;59.82662789888852;Inf;Inf
48.0;59.79677480682133;Inf;Inf
49.0;59.767605002437456;Inf;Inf
50.0;59.73908784181546;Inf;Inf
51.0;59.71119469301038;Inf;Inf
52.0;59.68389876404175;Inf;Inf
53.0;59.65717494884981;Inf;Inf
54.0;59.63099968901701;Inf;Inf
55.0;59.60535084936006;Inf;Inf
56.0;59.58020760575731;Inf;Inf
57.0;59.55555034379745;Inf;Inf
58.0;59.53136056702209;Inf;Inf
59.0;59.50762081369333;Inf;Inf
60.0;59.484314581155004;Inf;Inf
61.0;59.46142625697181;Inf;Inf
62.0;59.43894105613122;Inf;Inf
63.0;59.41684496367935;Inf;Inf
64.0;59.395124682236585;Inf;Inf
65.0;59.37376758390418;Inf;Inf
66.0;59.35276166612847;Inf;Inf
67.0;59.332095511138355;Inf;Inf
68.0;59.31175824861513;Inf;Inf
69.0;59.2917395212913;Inf;Inf
70.0;59.27202945320542;Inf;Inf
71.0;59.25261862037257;Inf;Inf
72.0;59.23349802365322;Inf;Inf
73.0;59.21465906362462;Inf;Inf
74.0;59.19609351728135;Inf;Inf
75.0;59.17779351640716;Inf;Inf
76.0;59.15975152747688;Inf;Inf
77.0;59.14196033295945;Inf;Inf
78.0;59.12441301390798;Inf;Inf
79.0;59.107102933730445;Inf;Inf
80.0;59.090023723047864;Inf;Inf
81.0;59.07316926555281;Inf;Inf
82.0;59.05653368479011;Inf;Inf
83.0;59.040111331789106;Inf;Inf
84.0;59.023896773481916;Inf;Inf
85.0;59.00788478184866;Inf;Inf
86.0;58.9920703237364;Inf;Inf
87.0;58.97644855130113;Inf;Inf
88.0;58.961014793028234;Inf;Inf
89.0;58.94576454528987;Inf;Inf
90.0;58.930693464401486;Inf;Inf
91.0;58.91579735914196;Inf;Inf
92.0;58.90107218370585;Inf;Inf
93.0;58.88651403105764;Inf;Inf
94.0;58.87211912666125;Inf;Inf
95.0;58.85788382255939;Inf;Inf
96.0;58.84380459177955;Inf;Inf
97.0;58.82987802304613;Inf;Inf
98.0;58.816100815777084;Inf;Inf
99.0;58.80246977534862;Inf;Inf
100.0;58.7889818086103;Inf;Inf
101.0;58.7756339196343;Inf;Inf
102.0;58.76242320568519;Inf;Inf
103.0;58.749346853396396;Inf;Inf
104.0;58.73640213513998;Inf;Inf
105.0;58.7235864055794;Inf;Inf
106.0;58.7108970983938;Inf;Inf
107.0;58.698331723162774;Inf;Inf
108.0;58.68588786240374;Inf;Inf
109.0;58.67356316875237;Inf;Inf
110.0;58.66135536227757;Inf;Inf
111.0;58.64926222792391;Inf;Inf
112.0;58.637281613074066;Inf;Inf
113.0;58.625411425224556;Inf;Inf
114.0;58.613649629768425;Inf;Inf
115.0;58.60199424787983;Inf;Inf
116.0;58.590443354493324;Inf;Inf
117.0;58.578995076374696;Inf;Inf
118.0;58.567647590277;Inf;Inf
119.0;58.556399121177925;Inf;Inf
120.0;58.54524794059406;Inf;Inf
121.0;58.53419236496865;Inf;Inf
122.0;58.523230754127844;Inf;Inf
123.0;58.512361509803014;Inf;Inf
124.0;58.50158307421556;Inf;Inf
125.0;58.490893928720524;Inf;Inf
126.0;58.480292592506906;Inf;Inf
127.0;58.46977762135126;Inf;Inf
128.0;58.45934760642228;Inf;Inf
129.0;58.44900117313363;Inf;Inf
130.0;58.43873698004303;Inf;Inf
131.0;58.428553717795275;Inf;Inf
132.0;58.41845010810675;Inf;Inf
133.0;58.40842490279012;Inf;Inf
134.0;58.398476882816695;Inf;Inf
135.0;58.38860485741514;Inf;Inf
136.0;58.378807663204825;Inf;Inf
137.0;58.369084163362075;Inf;Inf
138.0;58.359433246817744;Inf;Inf
139.0;58.349853827485155;Inf;Inf
140.0;58.34034484351629;Inf;Inf
141.0;58.33090525658614;Inf;Inf
142.0;58.32153405120252;Inf;Inf
143.0;58.312230234041564;Inf;Inf
144.0;58.30299283330688;Inf;Inf
145.0;58.29382089811186;Inf;Inf
146.0;58.284713497883985;Inf;Inf
147.0;58.275669721790024;Inf;Inf
148.0;58.26668867818159;Inf;Inf
149.0;58.25776949406017;Inf;Inf
150.0;58.24891131455998;Inf;Inf
151.0;58.24011330244962;Inf;Inf
152.0;58.23137463764998;Inf;Inf
153.0;58.22269451676868;Inf;Inf
154.0;58.21407215265028;Inf;Inf
155.0;58.20550677394176;Inf;Inf
156.0;58.19699762467178;Inf;Inf
157.0;58.18854396384468;Inf;Inf
158.0;58.180145065047185;Inf;Inf
159.0;58.17180021606801;Inf;Inf
160.0;58.16350871853001;Inf;Inf
161.0;58.155269887534224;Inf;Inf
162.0;58.14708305131467;Inf;Inf
163.0;58.13894755090511;Inf;Inf
164.0;58.130862739815385;Inf;Inf
165.0;58.12282798371844;Inf;Inf
166.0;58.114842660147005;Inf;Inf
167.0;58.10690615819961;Inf;Inf
168.0;58.09901787825559;Inf;Inf
169.0;58.09117723169902;Inf;Inf
170.0;58.08338364065103;Inf;Inf
171.0;58.07563653770972;Inf;Inf
172.0;58.06793536569869;Inf;Inf
173.0;58.060279577422484;Inf;Inf
174.0;58.05266863542956;Inf;Inf
175.0;58.045102011782056;Inf;Inf
176.0;58.03757918783253;Inf;Inf
177.0;58.03009965400723;Inf;Inf
178.0;58.0226629095953;Inf;Inf
179.0;58.01526846254452;Inf;Inf
180.0;58.00791582926251;Inf;Inf
181.0;58.00060453442401;Inf;Inf
182.0;57.99333411078324;Inf;Inf
183.0;57.986104098991724;Inf;Inf
184.0;57.97891404742119;Inf;Inf
185.0;57.97176351199148;Inf;Inf
186.0;57.96465205600305;Inf;Inf
187.0;57.95757924997442;Inf;Inf
188.0;57.95054467148374;Inf;Inf
189.0;57.94354790501475;Inf;Inf
190.0;57.93658854180695;Inf;Inf
191.0;57.92966617971006;Inf;Inf
192.0;57.9227804230419;Inf;Inf
193.0;57.915930882450546;Inf;Inf
194.0;57.90911717477973;Inf;Inf
195.0;57.90233892293807;Inf;Inf
196.0;57.89559575577157;Inf;Inf
197.0;57.88888730793981;Inf;Inf
198.0;57.88221321979468;Inf;Inf
199.0;57.87557313726287;Inf;Inf
200.0;57.86896671173112;Inf;Inf
201.0;57.86239359993441;Inf;Inf
202.0;57.855853463847154;Inf;Inf
203.0;57.84934597057682;Inf;Inf
204.0;57.84287079226066;Inf;Inf
205.0;57.83642760596456;Inf;Inf
206.0;57.83001609358511;Inf;Inf
207.0;57.82363594175289;Inf;Inf
208.0;57.81728684173985;Inf;Inf
209.0;57.81096848936714;Inf;Inf
210.0;57.804680584916774;Inf;Inf
211.0;57.79842283304441;Inf;Inf
212.0;57.792194942694735;Inf;Inf
213.0;57.78599662701866;Inf;Inf
214.0;57.7798276032925;Inf;Inf
215.0;57.773687592839465;Inf;Inf
216.0;57.767576320952436;Inf;Inf
217.0;57.76149351681897;Inf;Inf
218.0;57.75543891344798;Inf;Inf
219.0;57.74941224759812;Inf;Inf
220.0;57.743413259707715;Inf;Inf
221.0;57.737441693826575;Inf;Inf
222.0;57.73149729754917;Inf;Inf
223.0;57.725579821949424;Inf;Inf
224.0;57.71968902151705;Inf;Inf
225.0;57.713824654095156;Inf;Inf
226.0;57.70798648081959;Inf;Inf
227.0;57.70217426605919;Inf;Inf
228.0;57.69638777735787;Inf;Inf
229.0;57.69062678537754;Inf;Inf
230.0;57.68489106384288;Inf;Inf
231.0;57.67918038948678;Inf;Inf
232.0;57.673494541997144;Inf;Inf
233.0;57.66783330396506;Inf;Inf
234.0;57.662196460833876;Inf;Inf
235.0;57.656583800849404;Inf;Inf
236.0;57.65099511501148;Inf;Inf
237.0;57.64543019702624;Inf;Inf
238.0;57.63988884325958;Inf;Inf
239.0;57.63437085269149;Inf;Inf
240.0;57.62887602687138;Inf;Inf
241.0;57.62340416987495;Inf;Inf
242.0;57.61795508826076;Inf;Inf
243.0;57.6125285910289;Inf;Inf
244.0;57.60712448957971;Inf;Inf
245.0;57.601742597673926;Inf;Inf
246.0;57.59638273139333;Inf;Inf
247.0;57.591044709102185;Inf;Inf
248.0;57.58572835140979;Inf;Inf
249.0;57.58043348113334;Inf;Inf
250.0;57.57515992326214;Inf;Inf
251.0;57.56990750492189;Inf;Inf
252.0;57.56467605534014;Inf;Inf
253.0;57.559465405812354;Inf;Inf
254.0;57.5542753896685;Inf;Inf
255.0;57.54910584224053;Inf;Inf
256.0;57.54395660083045;Inf;Inf
257.0;57.538827504679034;Inf;Inf
258.0;57.533718394934645;Inf;Inf
259.0;57.528629114623826;Inf;Inf
260.0;57.52355950862121;Inf;Inf
261.0;57.51850942362098;Inf;Inf
262.0;57.51347870810815;Inf;Inf
263.0;57.50846721233113;Inf;Inf
264.0;57.50347478827401;Inf;Inf
265.0;57.498501289630205;Inf;Inf
266.0;57.49354657177584;Inf;Inf
267.0;57.488610491744296;Inf;Inf
268.0;57.48369290820101;Inf;Inf
269.0;57.47879368141836;Inf;Inf
270.0;57.473912673251526;Inf;Inf
271.0;57.46904974711479;Inf;Inf
272.0;57.46420476795783;Inf;Inf
273.0;57.459377602243265;Inf;Inf
274.0;57.45456811792352;Inf;Inf
275.0;57.44977618441906;Inf;Inf
276.0;57.445001672596774;Inf;Inf
277.0;57.44024445474827;Inf;Inf
278.0;57.43550440456931;Inf;Inf
279.0;57.43078139713928;Inf;Inf
280.0;57.42607530890075;Inf;Inf
281.0;57.42138601763998;Inf;Inf
282.0;57.416713402467295;Inf;Inf
283.0;57.412057343798104;Inf;Inf
284.0;57.40741772333411;Inf;Inf
285.0;57.40279442404492;Inf;Inf
286.0;57.39818733014978;Inf;Inf
287.0;57.39359632710028;Inf;Inf
288.0;57.38902130156257;Inf;Inf
289.0;57.38446214140019;Inf;Inf
290.0;57.37991873565741;Inf;Inf
291.0;57.37539097454263;Inf;Inf
292.0;57.370878749412086;Inf;Inf
293.0;57.366381952753834;Inf;Inf
294.0;57.36190047817231;Inf;Inf
295.0;57.35743422037261;Inf;Inf
296.0;57.35298307514555;Inf;Inf
297.0;57.3485469393526;Inf;Inf
298.0;57.34412571091152;Inf;Inf
299.0;57.3397192887815;Inf;Inf
300.0;57.33532757294953;Inf;Inf
301.0;57.330950464416276;Inf;Inf
302.0;57.326587865182276;Inf;Inf
303.0;57.32223967823475;Inf;Inf
304.0;57.31790580753417;Inf;Inf
305.0;57.31358615800129;Inf;Inf
306.0;57.30928063550466;Inf;Inf
307.0;57.30498914684745;Inf;Inf
308.0;57.3007115997559;Inf;Inf
309.0;57.29644790286644;Inf;Inf
310.0;57.292197965714216;Inf;Inf
311.0;57.28796169872094;Inf;Inf
312.0;57.2837390131837;Inf;Inf
313.0;57.2795298212633;Inf;Inf
314.0;57.27533403597326;Inf;Inf
315.0;57.271151571168666;Inf;Inf
316.0;57.26698234153527;Inf;Inf
317.0;57.2628262625791;Inf;Inf
318.0;57.258683250615704;Inf;Inf
319.0;57.25455322275997;Inf;Inf
320.0;57.250436096915855;Inf;Inf
321.0;57.246331791766494;Inf;Inf
322.0;57.24224022676428;Inf;Inf
323.0;57.23816132212117;Inf;Inf
324.0;57.23409499879937;Inf;Inf
325.0;57.230041178501594;Inf;Inf
326.0;57.225999783661926;Inf;Inf
327.0;57.22197073743697;Inf;Inf
328.0;57.21795396369666;Inf;Inf
329.0;57.213949387015525;Inf;Inf
330.0;57.20995693266383;Inf;Inf
331.0;57.20597652659938;Inf;Inf
