frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,4.550817359219542624e+01,5.253785993760878625e+00,-1.609065299320370721e-02,4.312408535459460950e+02,1.442774470320751234e-02,nan,1.671079795643975885e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.563030533090807239e+01,3.369254381310186375e+01,-8.385216812751491999e-03,2.267085386207922681e+02,2.822505524440943603e-02,nan,1.315865853930690221e+01,1.000000000000000000e+00
5.000000000000000000e+00,4.379886344788452845e+01,4.842067135126568900e+01,-3.218792221419874283e-02,8.585251318968594205e+02,1.363453414244575335e-02,nan,1.996279366657024568e+01,1.000000000000000000e+00
6.000000000000000000e+00,4.217077066376581485e+01,2.162792749902034473e+01,-2.310124582195827864e-02,6.173293171556341576e+02,1.016054932209498052e-02,nan,1.241749858877460611e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.028594493399267051e+01,3.246868502094897480e+01,-4.151815037078041004e-02,1.106185759920321061e+03,3.146473458908061183e-02,nan,2.019307557322266433e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.651105781388700677e+01,4.109251137777552287e+01,-1.540683388714785560e-03,4.502793897449704730e+01,3.319900845394903044e-01,nan,1.315865853930690221e+01,1.000000000000000000e+00
7.000000000000000000e+00,3.272358822922232946e+01,2.968677451647094045e+01,-1.191678101744452455e-02,3.204500199823684170e+02,1.453757708892788880e-01,nan,4.508232054336899886e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.202578460506537823e+02,2.704298433413341840e+01,-2.497827695829529099e-02,6.671530408892165269e+02,1.003444139451881156e-02,nan,1.338761529675258899e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.044848180732407172e+01,3.357882372283871319e+01,-1.465480881877657959e-02,3.931279516946012791e+02,1.327406058549324142e-01,nan,4.508232054336899886e+00,1.000000000000000000e+00
1.100000000000000000e+01,8.426366579111473243e+01,4.657908746764000796e+01,-2.994626341916610535e-02,7.990227686453805518e+02,3.398855165155323377e-02,nan,8.564874306521247149e+00,1.000000000000000000e+00
