TITLE,1mm
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,24/08/13
TIME,11:56:40
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  250.0000
LASTX,  185.0000
NPOINTS,      66
FIRSTY,     0.94200
MAXY,    17.57009
MINY,    -7.76842
XYDATA
250.0000,0.942004,295.783
249.0000,0.927702,297.005
248.0000,0.869379,298.222
247.0000,0.825527,299.437
246.0000,0.740255,300.656
245.0000,0.655289,301.879
244.0000,0.612231,303.125
243.0000,0.557592,304.406
242.0000,0.475454,305.745
241.0000,0.35702,307.151
240.0000,0.223384,308.631
239.0000,0.0918243,310.208
238.0000,-0.133542,311.89
237.0000,-0.358408,313.692
236.0000,-0.611121,315.612
235.0000,-0.912734,317.653
234.0000,-1.28539,319.831
233.0000,-1.65861,322.147
232.0000,-2.09029,324.585
231.0000,-2.43908,327.139
230.0000,-2.87754,329.845
229.0000,-3.36134,332.689
228.0000,-3.79508,335.65
227.0000,-4.14438,338.733
226.0000,-4.5234,341.935
225.0000,-4.86732,345.27
224.0000,-5.22919,348.728
223.0000,-5.60418,352.266
222.0000,-5.91706,355.883
221.0000,-6.21492,359.58
220.0000,-6.51997,363.343
219.0000,-6.80943,367.166
218.0000,-7.1051,371.054
217.0000,-7.42586,375.019
216.0000,-7.52175,379.097
215.0000,-7.62359,383.337
214.0000,-7.69811,387.775
213.0000,-7.76842,392.447
212.0000,-7.69307,397.382
211.0000,-7.56583,402.639
210.0000,-7.28091,408.308
209.0000,-7.09503,414.44
208.0000,-6.74269,421.082
207.0000,-6.3608,428.332
206.0000,-5.83001,436.326
205.0000,-5.26288,445.173
204.0000,-4.65811,455.032
203.0000,-3.98783,466.029
202.0000,-3.33886,478.306
201.0000,-2.80522,491.956
200.0000,-1.88143,507.118
199.0000,-1.1263,523.93
198.0000,-0.1468,542.486
197.0000,0.929162,563.022
196.0000,2.26483,585.889
195.0000,3.76088,612.105
194.0000,5.3172,642.695
193.0000,6.6484,679.356
192.0000,8.23408,723.343
191.0000,12.9127,774.097
190.0000,15.9391,827.912
189.0000,17.5701,879.204
188.0000,13.7637,921.609
187.0000,11.5328,962.223
186.0000,13.2095,992.903
185.0000,13.2969,1012.72

##### Extended Information
[Comments]
Sample name,1mm
Comment,5uM_JB6_pH3
User
Division
Company,Lund

[Detailed Information]
Creation date,8/13/2024 11:56 AM

Data array type,Linear data array * 2
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Start,250 nm
End,185 nm
Data interval,1 nm
Data points,66      

[Measurement Information]
Instrument name,J-815
Model name,J-815
Serial No.,A030461168

Accessory,PTC-423S
Accessory S/N,A015961181
  Temperature,19.98 C
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Start immediately
  Cell length,10 mm

Measurement date,8/13/2024 11:56 AM

Photometric mode,CD, HT
Measure range,250 - 185 nm
Data pitch,1 nm
Sensitivity,Standard
D.I.T.,8 sec
Bandwidth,1.00 nm
Start mode,Immediately
Scanning speed,50 nm/min
Baseline correction,None
Shutter control,Manual
CD detector,PMT
PMT voltage,Auto
Accumulations,3


