TITLE,
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,24/12/12
TIME,15:20:41
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  250.0000
LASTX,  185.0000
NPOINTS,      66
FIRSTY,     0.84149
MAXY,     5.98203
MINY,    -5.90655
XYDATA
250.0000,0.841486,301.145
249.0000,0.853517,302.35
248.0000,0.798798,303.553
247.0000,0.769176,304.761
246.0000,0.683975,305.976
245.0000,0.612456,307.203
244.0000,0.545488,308.463
243.0000,0.468576,309.766
242.0000,0.286946,311.136
241.0000,0.185266,312.594
240.0000,0.0278397,314.15
239.0000,-0.141038,315.822
238.0000,-0.386877,317.614
237.0000,-0.646588,319.541
236.0000,-0.925061,321.6
235.0000,-1.19858,323.799
234.0000,-1.52517,326.135
233.0000,-1.85816,328.605
232.0000,-2.20453,331.201
231.0000,-2.59717,333.924
230.0000,-2.94453,336.807
229.0000,-3.32511,339.817
228.0000,-3.62611,342.946
227.0000,-3.94905,346.19
226.0000,-4.29455,349.553
225.0000,-4.55791,353.057
224.0000,-4.79539,356.669
223.0000,-4.98242,360.368
222.0000,-5.22088,364.169
221.0000,-5.45573,368.062
220.0000,-5.59228,372.042
219.0000,-5.67279,376.106
218.0000,-5.74683,380.254
217.0000,-5.87502,384.504
216.0000,-5.86081,388.886
215.0000,-5.90655,393.459
214.0000,-5.85643,398.263
213.0000,-5.78338,403.336
212.0000,-5.78222,408.72
211.0000,-5.75058,414.477
210.0000,-5.6823,420.7
209.0000,-5.4931,427.48
208.0000,-5.36239,434.887
207.0000,-5.12049,443.034
206.0000,-4.79355,452.099
205.0000,-4.56656,462.269
204.0000,-4.00373,473.801
203.0000,-3.52729,486.962
202.0000,-2.88312,502.064
201.0000,-2.20764,519.509
200.0000,-1.40233,539.804
199.0000,-0.370111,563.635
198.0000,0.945597,591.814
197.0000,1.44179,625.402
196.0000,2.97809,665.28
195.0000,5.98203,712.024
194.0000,5.35562,764.316
193.0000,3.06995,821.574
192.0000,3.60454,872.901
191.0000,2.26773,918.299
190.0000,1.23009,959.231
189.0000,0.564369,990.627
188.0000,-1.40737,1011.77
187.0000,0.606869,1024.15
186.0000,3.57278,1026.71
185.0000,0.35781,1033.96

##### Extended Information
[Comments]
Sample name
Comment,241212_5uM_JB6pH2
User
Division
Company,Lund

[Detailed Information]
Creation date,12/12/2024 4:20 PM

Data array type,Linear data array * 2
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Start,250 nm
End,185 nm
Data interval,1 nm
Data points,66      

[Measurement Information]
Instrument name,J-815
Model name,J-815
Serial No.,A030461168

Accessory,PTC-423S
Accessory S/N,A015961181
  Temperature,24.97 C
  Control sonsor,Holder
  Monitor sensor,Holder
  Start Mode,Start immediately
  Cell length,10 mm

Measurement date,12/12/2024 4:20 PM

Photometric mode,CD, HT
Measure range,250 - 185 nm
Data pitch,1 nm
Sensitivity,Standard
D.I.T.,8 sec
Bandwidth,1.00 nm
Start mode,Immediately
Scanning speed,50 nm/min
Baseline correction,None
Shutter control,Manual
CD detector,PMT
PMT voltage,Auto
Accumulations,3

Solvent,water

