7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	7uMtau_noSeeds	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_file1to4: A01 X	240914_noSeedspH7p4_platereader2_file1to4: A01 Y	240914_noSeedspH7p4_platereader2_file1to4: A02 X	240914_noSeedspH7p4_platereader2_file1to4: A02 Y	240914_noSeedspH7p4_platereader2_file1to4: A03 X	240914_noSeedspH7p4_platereader2_file1to4: A03 Y	240914_noSeedspH7p4_platereader2_file1to4: A04 X	240914_noSeedspH7p4_platereader2_file1to4: A04 Y	240914_noSeedspH7p4_platereader2_file1to4: A05 X	240914_noSeedspH7p4_platereader2_file1to4: A05 Y	240914_noSeedspH7p4_platereader2_file1to4: B10 X	240914_noSeedspH7p4_platereader2_file1to4: B10 Y
50080.0	-0.010448740300342195	79360.0	-0.012558143671567172	79360.0	-0.01108019059390553	79360.0	-0.017335865764991982	79360.0	-0.010059883091062777	196347.0	-0.0018633650075947498
50240.0	-0.010064595436359026	79520.0	-0.013936693437213711	79520.0	-0.012140670881771076	79520.0	-0.018848066198086183	79520.0	-0.009980515177129343	196507.0	-0.000450386802783559
50400.0	-0.010300992275733284	79680.0	-0.013358591922587744	79680.0	-0.010531666307078524	79680.0	-0.01830367404217227	79680.0	-0.008789996468127831	196667.0	-0.0016425871630930012
50560.0	-0.010182793856046155	79840.0	-0.015003957771907807	79840.0	-0.011226463737059399	79840.0	-0.020481242665827924	79840.0	-0.009028100209928133	196827.0	-0.002393231834398946
50720.0	-0.010330541880655067	80000.0	-0.015048427119186728	80000.0	-0.010933917450751661	80000.0	-0.018485138094143577	80000.0	-0.01029798683286308	196987.0	-0.0018192094386944
50880.0	-0.00985774820190655	80160.0	-0.014870549730071046	80160.0	-0.011555578309155603	80160.0	-0.016972937661049372	80160.0	-0.010615458488596815	197147.0	-0.001068564767388455
51040.0	-0.011098831608621403	80320.0	-0.01242473562973041	80320.0	-0.011628714880732537	80320.0	-0.01836416205949604	80320.0	-0.009980515177129343	197307.0	-0.0021724539898971976
51200.0	-0.010566938720029324	80480.0	-0.012780490407961776	80480.0	-0.011445873451790201	80480.0	-0.017880257920905893	80480.0	-0.009663043521395605	197467.0	-0.0019075205764950995
51360.0	-0.011217030028308532	80640.0	-0.012869429102519616	80640.0	-0.010568234592866991	80640.0	-0.01872709016343865	80640.0	-0.01053609057466338	197627.0	-0.0008919424917870561
51520.0	-0.010596488324951105	80800.0	-0.014070101479050473	80800.0	-0.011555578309155603	80800.0	-0.019150506284705025	80800.0	-0.00974241143532904	197787.0	-0.001245187042989854
51680.0	-0.01148297647260457	80960.0	-0.014381386910002918	80960.0	-0.01108019059390553	80960.0	-0.01927148231935256	80960.0	-0.01013925100499621	197947.0	-0.0023049206965982468
51840.0	-0.010212343460967938	81120.0	-0.013536469311703426	81120.0	-0.012360080596501878	81120.0	-0.020360266631180388	81120.0	-0.009583675607462172	198107.0	-0.0015542760252923017
52000.0	-0.010389641090498631	81280.0	-0.014336917562723997	81280.0	-0.010860780879174728	81280.0	-0.018848066198086183	81280.0	-0.010853562230397119	198267.0	-0.00022960895828181047
52160.0	-0.011630724497213482	81440.0	-0.013669877353540187	81440.0	-0.01184812459546334	81440.0	-0.017335865764991982	81440.0	-0.009504307693528738	198427.0	-0.0025256985410999954
52320.0	-0.010803335559403581	81600.0	-0.013536469311703426	81600.0	-0.011299600308636333	81600.0	-0.01896904223273372	81600.0	-0.01013925100499621	198587.0	-0.002260765127697897
52480.0	-0.010773785954481798	81760.0	-0.012736021060682855	81760.0	-0.011482441737578668	81760.0	-0.01757781783428705	81760.0	-0.009702727478362323	198747.0	-0.002084142852096498
52640.0	-0.01065558753479467	81920.0	-0.014959488424628886	81920.0	-0.012140670881771076	81920.0	-0.019210994302028793	81920.0	-0.009147152080828284	198907.0	-0.0023049206965982468
52800.0	-0.010744236349560017	82080.0	-0.013981162784492632	82080.0	-0.012177239167559544	82080.0	-0.018243186024848503	82080.0	-0.010059883091062777	199067.0	-0.0017750538697940503
52960.0	-0.010891984374168927	82240.0	-0.013269653228029902	82240.0	-0.012067534310194142	82240.0	-0.018545626111467345	82240.0	-0.009702727478362323	199227.0	-0.0012893426118902036
53120.0	-0.01106928200369962	82400.0	-0.013981162784492632	82400.0	-0.011226463737059399	82400.0	-0.020723194735122998	82400.0	-0.008869364382061264	199387.0	-0.0014218093185912526
53280.0	-0.010389641090498631	82560.0	-0.015404181897418092	82560.0	-0.011884692881251806	82560.0	-0.01794074593822966	82560.0	-0.008988416252961417	199547.0	-0.0021724539898971976
53440.0	-0.011128381213543185	82720.0	-0.014247978868166157	82720.0	-0.010897349164963195	82720.0	-0.018424650076819808	82720.0	-0.00906778416689485	199707.0	-0.0022166095587975473
53600.0	-0.011217030028308532	82880.0	-0.01380328539537695	82880.0	-0.009910005448674583	82880.0	-0.018424650076819808	82880.0	-0.008988416252961417	199867.0	-0.001510120456391952
53760.0	-0.01145342686768279	83040.0	-0.014781611035513204	83040.0	-0.010897349164963195	83040.0	-0.017759281886258357	83040.0	-0.008591576683294246	200027.0	-0.002437387403299296
53920.0	-0.010951083584012491	83200.0	-0.01447032560456076	83200.0	-0.011665283166521004	83200.0	-0.01927148231935256	83200.0	-0.00839315689846066	200187.0	-0.002084142852096498
54080.0	-0.010951083584012491	83360.0	-0.01389222408993479	83360.0	-0.011445873451790201	83360.0	-0.01800123395555343	83360.0	-0.007996317328793488	200347.0	-0.0023490762654985965
54240.0	-0.010803335559403581	83520.0	-0.014915019077349965	83520.0	-0.011263032022847865	83520.0	-0.018606114128791113	83520.0	-0.009028100209928133	200507.0	-0.0017308983008937006
54400.0	-0.011305678843073878	83680.0	-0.014025632131771553	83680.0	-0.011921261167040273	83680.0	-0.0180617219728772	83680.0	-0.009028100209928133	200667.0	-0.0019958317142957987
54560.0	-0.011098831608621403	83840.0	-0.014692672340955362	83840.0	-0.01246978545386728	83840.0	-0.020178802579209083	83840.0	-0.007996317328793488	200827.0	-0.001510120456391952
54720.0	-0.010862434769247146	84000.0	-0.01447032560456076	84000.0	-0.011226463737059399	84000.0	-0.01836416205949604	84000.0	-0.00839315689846066	200987.0	-0.002128298420996848
54880.0	-0.011808022126744176	84160.0	-0.013981162784492632	84160.0	-0.01283546831175195	84160.0	-0.01927148231935256	84160.0	-0.008512208769360811	201147.0	-0.0024815429721996457
55040.0	-0.011010182793856056	84320.0	-0.014070101479050473	84320.0	-0.011994397738617208	84320.0	-0.019392458354000098	84320.0	-0.008988416252961417	201307.0	-0.002260765127697897
55200.0	-0.011098831608621403	84480.0	-0.014070101479050473	84480.0	-0.011921261167040273	84480.0	-0.017275377747668214	84480.0	-0.008789996468127831	201467.0	-0.002393231834398946
55360.0	-0.011039732398777839	84640.0	-0.014781611035513204	84640.0	-0.011592146594944069	84640.0	-0.018243186024848503	84640.0	-0.008789996468127831	201627.0	-0.0021724539898971976
55520.0	-0.011217030028308532	84800.0	-0.014381386910002918	84800.0	-0.011226463737059399	84800.0	-0.01933197033667633	84800.0	-0.008909048339027982	201787.0	-0.0027023208167013943
55680.0	-0.011010182793856056	84960.0	-0.015493120591975934	84960.0	-0.011774988023886405	84960.0	-0.019392458354000098	84960.0	-0.008194737113627075	201947.0	-0.0008477869228867064
55840.0	-0.011305678843073878	85120.0	-0.013403061269866665	85120.0	-0.011665283166521004	85120.0	-0.019392458354000098	85120.0	-0.0074407419312594505	202107.0	-0.0019075205764950995
56000.0	-0.011512526077526354	85280.0	-0.012824959755240695	85280.0	-0.012030966024405674	85280.0	-0.01836416205949604	85280.0	-0.007916949414860056	202267.0	-0.0011568759051891545
56160.0	-0.010980633188934275	85440.0	-0.013936693437213711	85440.0	-0.01184812459546334	85440.0	-0.01769879386893459	85440.0	-0.007321690060359299	202427.0	-0.0012010314740895042
56320.0	-0.01148297647260457	85600.0	-0.015270773855581331	85600.0	-0.010751076021809327	85600.0	-0.020541730683151693	85600.0	-0.008512208769360811	202587.0	-0.0014218093185912526
56480.0	-0.010862434769247146	85760.0	-0.014203509520887236	85760.0	-0.012177239167559544	85760.0	-0.01963441042329517	85760.0	-0.0071232702755257135	202747.0	0.00016779116182133694
56640.0	-0.010980633188934275	85920.0	-0.0145592642991186	85920.0	-0.011555578309155603	85920.0	-0.01836416205949604	85920.0	-0.007520109845192884	202907.0	-0.002260765127697897
56800.0	-0.01133522844799566	86080.0	-0.015715467328370536	86080.0	-0.011555578309155603	86080.0	-0.017456841799639515	86080.0	-0.007837581500926621	203067.0	-0.0020399872831961484
56960.0	-0.011394327657839225	86240.0	-0.01384775474265587	86240.0	-0.01170185145230947	86240.0	-0.0180617219728772	86240.0	-0.006607378834958392	203227.0	-0.0017750538697940503
57120.0	-0.01186712133658774	86400.0	-0.012958367797077458	86400.0	-0.012030966024405674	86400.0	-0.01769879386893459	86400.0	-0.007361374017326016	203387.0	-0.0019075205764950995
57280.0	-0.011364778052917442	86560.0	-0.01380328539537695	86560.0	-0.01309144631227122	86560.0	-0.01999733852723778	86560.0	-0.006528010921024958	203547.0	-0.002393231834398946
57440.0	-0.011246579633230313	86720.0	-0.013447530617145584	86720.0	-0.011519010023367136	86720.0	-0.020118314561885318	86720.0	-0.006885166533725411	203707.0	-0.0017308983008937006
57600.0	-0.011630724497213482	86880.0	-0.014737141688234283	86880.0	-0.012762331740175017	86880.0	-0.019090018267381256	86880.0	-0.005416860125956879	203867.0	-0.001510120456391952
57760.0	-0.01148297647260457	87040.0	-0.01451479495183968	87040.0	-0.012616058597021149	87040.0	-0.02157002697765575	87040.0	-0.006408959050124807	204027.0	-0.0014218093185912526
57920.0	-0.011364778052917442	87200.0	-0.01389222408993479	87200.0	-0.011884692881251806	87200.0	-0.020178802579209083	87200.0	-0.006131171351357787	204187.0	-0.0014218093185912526
58080.0	-0.011660274102135266	87360.0	-0.015404181897418092	87360.0	-0.012689195168598082	87360.0	-0.020178802579209083	87360.0	-0.007083586318558996	204347.0	-0.002128298420996848
58240.0	-0.012517212644866948	87520.0	-0.015582059286533775	87520.0	-0.012908604883328885	87520.0	-0.021872467064274592	87520.0	-0.006924850490692128	204507.0	-0.0019958317142957987
58400.0	-0.012103518175961997	87680.0	-0.015181835161023489	87680.0	-0.012104102595982609	87680.0	-0.020904658787094303	87680.0	-0.00581369969562405	204667.0	-0.002260765127697897
58560.0	-0.012221716595649126	87840.0	-0.01522630450830241	87840.0	-0.011811556309674872	87840.0	-0.01890855421540995	87840.0	-0.00676611466282526	204827.0	-0.0021724539898971976
58720.0	-0.011689823707057047	88000.0	-0.015092896466465649	88000.0	-0.010860780879174728	88000.0	-0.020541730683151693	88000.0	-0.006607378834958392	204987.0	-0.0033204987813062904
58880.0	-0.011808022126744176	88160.0	-0.01447032560456076	88160.0	-0.01309144631227122	88160.0	-0.02066270671779923	88160.0	-0.005535911996857031	205147.0	-0.0020399872831961484
59040.0	-0.011926220546431304	88320.0	-0.016515915579391107	88320.0	-0.011811556309674872	88320.0	-0.021872467064274592	88320.0	-0.00648832696405824	205307.0	-0.002614009678900695
59200.0	-0.012103518175961997	88480.0	-0.015270773855581331	88480.0	-0.013493697455944358	88480.0	-0.021449050943008217	88480.0	-0.005734331781690616	205467.0	-0.001245187042989854
59360.0	-0.01186712133658774	88640.0	-0.014425856257281839	88640.0	-0.011665283166521004	88640.0	-0.019150506284705025	88640.0	-0.004662864943589255	205627.0	-0.002128298420996848
59520.0	-0.012930907113771898	88800.0	-0.01451479495183968	88800.0	-0.012323512310713412	88800.0	-0.021509538960331986	88800.0	-0.00581369969562405	205787.0	-0.0024815429721996457
59680.0	-0.011778472521822394	88960.0	-0.014425856257281839	88960.0	-0.012689195168598082	88960.0	-0.021872467064274592	88960.0	-0.0058930676095574844	205947.0	-0.0017750538697940503
59840.0	-0.011778472521822394	89120.0	-0.014292448215445076	89120.0	-0.012250375739136477	89120.0	-0.019392458354000098	89120.0	-0.005258124298090011	206107.0	-0.0019958317142957987
60000.0	-0.012103518175961997	89280.0	-0.013669877353540187	89280.0	-0.012286944024924945	89280.0	-0.020178802579209083	89280.0	-0.005734331781690616	206267.0	-0.0013776537496909028
60160.0	-0.012576311854710512	89440.0	-0.013580938658982347	89440.0	-0.013128014598059687	89440.0	-0.023445155514692565	89440.0	-0.004702548900555973	206427.0	-0.0009360980606874058
60320.0	-0.012310365410414473	89600.0	-0.014603733646397521	89600.0	-0.012798900025963483	89600.0	-0.021751491029627056	89600.0	-0.004861284728422841	206587.0	-0.002128298420996848
60480.0	-0.012930907113771898	89760.0	-0.014870549730071046	89760.0	-0.012433217168078813	89760.0	-0.02132807490836068	89760.0	-0.00446444515875567	206747.0	-0.0012893426118902036
60640.0	-0.012014869361196652	89920.0	-0.015181835161023489	89920.0	-0.01283546831175195	89920.0	-0.02060221870047546	89920.0	-0.005654963867757182	206907.0	-0.0016867427319933509
60800.0	-0.011778472521822394	90080.0	-0.015448651244697013	90080.0	-0.012140670881771076	90080.0	-0.02157002697765575	90080.0	-0.004305709330888802	207067.0	-0.0012893426118902036
60960.0	-0.011896670941509523	90240.0	-0.014603733646397521	90240.0	-0.012762331740175017	90240.0	-0.021811979046950824	90240.0	-0.004305709330888802	207227.0	-0.0016425871630930012
61120.0	-0.012694510274397641	90400.0	-0.013981162784492632	90400.0	-0.012506353739655748	90400.0	-0.021691003012303287	90400.0	-0.00474223285752269	207387.0	-0.0030997209368045417
61280.0	-0.011955770151353087	90560.0	-0.013358591922587744	90560.0	-0.013822812028040561	90560.0	-0.02060221870047546	90560.0	-0.004266025373922085	207547.0	-0.0020399872831961484
61440.0	-0.011246579633230313	90720.0	-0.013981162784492632	90720.0	-0.01257949031123268	90720.0	-0.022114419133569665	90720.0	-0.0037104499763880457	207707.0	-0.0022166095587975473
61600.0	-0.01281270869408477	90880.0	-0.014381386910002918	90880.0	-0.012542922025444214	90880.0	-0.02138856292568445	90880.0	-0.003988237675155065	207867.0	-0.0018633650075947498
61760.0	-0.01266496066947586	91040.0	-0.014915019077349965	91040.0	-0.013310856027002023	91040.0	-0.022537835254836044	91040.0	-0.004504129115722387	208027.0	-0.0017750538697940503
61920.0	-0.012192166990727345	91200.0	-0.016204630148438665	91200.0	-0.012506353739655748	91200.0	-0.021086122839065607	91200.0	-0.002599299181319968	208187.0	-0.001068564767388455
62080.0	-0.012605861459632295	91360.0	-0.01451479495183968	91360.0	-0.012104102595982609	91360.0	-0.021267586891036912	91360.0	-0.002519931267386534	208347.0	-0.0012893426118902036
62240.0	-0.011246579633230313	91520.0	-0.01375881604809803	91520.0	-0.012616058597021149	91520.0	-0.022416859220188507	91520.0	-0.003194558535820724	208507.0	-0.0010244091984881053
62400.0	-0.01254676224978873	91680.0	-0.015448651244697013	91680.0	-0.012542922025444214	91680.0	-0.02199344309892213	91680.0	-0.0035913981054878944	208667.0	-0.0015984315941926514
62560.0	-0.01228081580549269	91840.0	-0.014870549730071046	91840.0	-0.011957829452828741	91840.0	-0.01999733852723778	91840.0	-0.0023611954395196654	208827.0	-0.0007153202161856572
62720.0	-0.012753609484241205	92000.0	-0.01389222408993479	92000.0	-0.012396648882290346	92000.0	-0.021751491029627056	92000.0	-0.0009722569456845682	208987.0	-0.0008477869228867064
62880.0	-0.011808022126744176	92160.0	-0.014692672340955362	92160.0	-0.013310856027002023	92160.0	-0.020541730683151693	92160.0	-0.002083407740752646	209147.0	-0.0005828535094846082
63040.0	-0.013137754348224374	92320.0	-0.015181835161023489	92320.0	-0.01283546831175195	92320.0	-0.022477347237512275	92320.0	-0.001369096515351739	209307.0	-0.0019958317142957987
63200.0	-0.011689823707057047	92480.0	-0.01447032560456076	92480.0	-0.01309144631227122	92480.0	-0.020481242665827924	92480.0	-0.0024008793964863826	209467.0	-0.0013776537496909028
63360.0	-0.013226403162989722	92640.0	-0.014959488424628886	92640.0	-0.01309144631227122	92640.0	-0.02368710758398764	92640.0	-0.0009325729887178511	209627.0	-0.0029672542301034926
63520.0	-0.011985319756274869	92800.0	-0.014648202993676442	92800.0	-0.013493697455944358	92800.0	-0.021267586891036912	92800.0	-0.0024405633534530994	209787.0	-0.0025256985410999954
63680.0	-0.012753609484241205	92960.0	-0.01384775474265587	92960.0	-0.013420560884367425	92960.0	-0.023142715428073724	92960.0	-0.0010516248596180023	209947.0	-0.0008919424917870561
63840.0	-0.011985319756274869	93120.0	-0.015048427119186728	93120.0	-0.013128014598059687	93120.0	-0.02229588318554097	93120.0	-0.001369096515351739	210107.0	-0.0032763432124059406
64000.0	-0.013640097631894672	93280.0	-0.014737141688234283	93280.0	-0.013530265741732826	93280.0	-0.023747595601311407	93280.0	-0.0001785778063502268	210267.0	-0.0017308983008937006
64160.0	-0.012192166990727345	93440.0	-0.015448651244697013	93440.0	-0.013566834027521292	93440.0	-0.021267586891036912	93440.0	-0.0004960494620839634	210427.0	-0.002614009678900695
64320.0	-0.012635411064554077	93600.0	-0.01593781406476514	93600.0	-0.013201151169636622	93600.0	-0.02199344309892213	93600.0	-0.0016468842141187582	210587.0	-0.0019516761453954492
64480.0	-0.012753609484241205	93760.0	-0.014247978868166157	93760.0	-0.014334768029079101	93760.0	-0.02271929930680735	93760.0	-0.0008928890317511341	210747.0	-0.0017750538697940503
64640.0	-0.01361054802697289	93920.0	-0.013936693437213711	93920.0	-0.012689195168598082	93920.0	-0.02102563482174184	93920.0	-0.00037699759118381215	210907.0	-0.0019516761453954492
64800.0	-0.013137754348224374	94080.0	-0.012913898449798537	94080.0	-0.013128014598059687	94080.0	-0.022114419133569665	94080.0	-0.0006547852899508316	211067.0	-0.0018192094386944
64960.0	-0.012901357508850117	94240.0	-0.013269653228029902	94240.0	-0.01298174145490582	94240.0	-0.023021739393426187	94240.0	-1.9841978483358535e-05	211227.0	-0.002569854110000345
65120.0	-0.01281270869408477	94400.0	-0.014292448215445076	94400.0	-0.013676538884886694	94400.0	-0.023808083618635175	94400.0	0.002004039826819212	211387.0	-0.002260765127697897
65280.0	-0.012783159089162988	94560.0	-0.014737141688234283	94560.0	-0.014078790028559832	94560.0	-0.023747595601311407	94560.0	0.0008135211178176999	211547.0	-0.0015542760252923017
65440.0	-0.01307865513838081	94720.0	-0.014737141688234283	94720.0	-0.012908604883328885	94720.0	-0.023747595601311407	94720.0	1.9841978483358535e-05	211707.0	-0.0017308983008937006
65600.0	-0.012458113435023383	94880.0	-0.014870549730071046	94880.0	-0.014115358314348299	94880.0	-0.023868571635958943	94880.0	0.0018056200419856265	211867.0	-0.0031438765057048915
65760.0	-0.013315051977755068	95040.0	-0.014870549730071046	95040.0	-0.014846724030117641	95040.0	-0.02332417948004503	95040.0	0.0015675163001853242	212027.0	-0.0018192094386944
65920.0	-0.01402424249587784	95200.0	-0.01384775474265587	95200.0	-0.012945173169117351	95200.0	-0.02332417948004503	95200.0	0.0016865681710854753	212187.0	-0.0013776537496909028
66080.0	-0.01281270869408477	95360.0	-0.013981162784492632	95360.0	-0.012396648882290346	95360.0	-0.022416859220188507	95360.0	0.001448464429285173	212347.0	-0.002128298420996848
66240.0	-0.013403700792520415	95520.0	-0.014781611035513204	95520.0	-0.014042221742771364	95520.0	-0.022840275341454885	95520.0	0.0016072002571520412	212507.0	-0.0018633650075947498
66400.0	-0.013255952767911503	95680.0	-0.013047306491635298	95680.0	-0.01371310717067516	95680.0	-0.022779787324131117	95680.0	0.0034326622776210264	212667.0	-0.0025256985410999954
66560.0	-0.013758296051581801	95840.0	-0.013180714533472061	95840.0	-0.013237719455425088	95840.0	-0.02157002697765575	95840.0	0.0022818275255862314	212827.0	-0.0017308983008937006
66720.0	-0.01334460158267685	96000.0	-0.014025632131771553	96000.0	-0.013822812028040561	96000.0	-0.022779787324131117	96000.0	0.0030358227079538558	212987.0	-0.002260765127697897
66880.0	-0.013817395261425365	96160.0	-0.014648202993676442	96160.0	-0.014334768029079101	96160.0	-0.021691003012303287	96160.0	0.002599299181319968	213147.0	-0.0015984315941926514
67040.0	-0.012960456718693681	96320.0	-0.013714346700819108	96320.0	-0.014261631457502167	96320.0	-0.020481242665827924	96320.0	0.0034326622776210264	213307.0	-0.0017308983008937006
67200.0	-0.013137754348224374	96480.0	-0.013180714533472061	96480.0	-0.012433217168078813	96480.0	-0.023384667497368797	96480.0	0.0035120301915544604	213467.0	-0.002084142852096498
67360.0	-0.013196853558067939	96640.0	-0.014114570826329394	96640.0	-0.012762331740175017	96640.0	-0.023384667497368797	96640.0	0.0034723462345877436	213627.0	-0.0017308983008937006
67520.0	-0.012990006323615463	96800.0	-0.013981162784492632	96800.0	-0.012872036597540418	96800.0	-0.021691003012303287	96800.0	0.004543813072689105	213787.0	-0.0023049206965982468
67680.0	-0.013196853558067939	96960.0	-0.014292448215445076	96960.0	-0.01334742431279049	96960.0	-0.022477347237512275	96960.0	0.004266025373922085	213947.0	-0.0027023208167013943
67840.0	-0.012724059879319424	97120.0	-0.014114570826329394	97120.0	-0.012030966024405674	97120.0	-0.02398954767060648	97120.0	0.0039088697612216314	214107.0	-0.002746476385601744
68000.0	-0.012901357508850117	97280.0	-0.013358591922587744	97280.0	-0.01257949031123268	97280.0	-0.024836379913139233	97280.0	0.0036310820624546117	214267.0	-0.002084142852096498
68160.0	-0.013521899212207544	97440.0	-0.013314122575308823	97440.0	-0.013164582883848154	97440.0	-0.023445155514692565	97440.0	0.00474223285752269	214427.0	-0.0026581652478010445
68320.0	-0.013167303953146157	97600.0	-0.01384775474265587	97600.0	-0.012945173169117351	97600.0	-0.024836379913139233	97600.0	0.006408959050124807	214587.0	-0.0011568759051891545
68480.0	-0.01334460158267685	97760.0	-0.015270773855581331	97760.0	-0.013201151169636622	97760.0	-0.02362661956666387	97760.0	0.004266025373922085	214747.0	-0.002128298420996848
68640.0	-0.013167303953146157	97920.0	-0.013403061269866665	97920.0	-0.013383992598578956	97920.0	-0.02193295508159836	97920.0	0.006289907179224655	214907.0	-0.0023490762654985965
68800.0	-0.013846944866347147	98080.0	-0.012602613018846092	98080.0	-0.01385938031382903	98080.0	-0.022174907150893434	98080.0	0.005615279910790465	215067.0	-0.002569854110000345
68960.0	-0.013226403162989722	98240.0	-0.012913898449798537	98240.0	-0.015029565459059976	98240.0	-0.022840275341454885	98240.0	0.005694647824723899	215227.0	-0.0019516761453954492
69120.0	-0.013728746446660018	98400.0	-0.012958367797077458	98400.0	-0.01371310717067516	98400.0	-0.02235637120286474	98400.0	0.0060518034374243525	215387.0	-0.002569854110000345
69280.0	-0.013758296051581801	98560.0	-0.01246920497700933	98560.0	-0.014846724030117641	98560.0	-0.023082227410749955	98560.0	0.005932751566524202	215547.0	-0.0013334981807905533
69440.0	-0.013255952767911503	98720.0	-0.013269653228029902	98720.0	-0.014554177743809904	98720.0	-0.023808083618635175	98720.0	0.005734331781690616	215707.0	-0.0018633650075947498
69600.0	-0.01387649447126893	98880.0	-0.014070101479050473	98880.0	-0.013895948599617496	98880.0	-0.02398954767060648	98880.0	0.007797897543959904	215867.0	-0.002128298420996848
69760.0	-0.013728746446660018	99040.0	-0.01384775474265587	99040.0	-0.01246978545386728	99040.0	-0.025380772069053148	99040.0	0.006726430705858543	216027.0	-0.0019075205764950995
69920.0	-0.014083341705721404	99200.0	-0.014025632131771553	99200.0	-0.01371310717067516	99200.0	-0.022477347237512275	99200.0	0.0063692750931580895	216187.0	-0.0019958317142957987
70080.0	-0.013403700792520415	99360.0	-0.014781611035513204	99360.0	-0.014151926600136765	99360.0	-0.024836379913139233	99360.0	0.007202638189459148	216347.0	-0.002569854110000345
70240.0	-0.014142440915564969	99520.0	-0.014292448215445076	99520.0	-0.014005653456982898	99520.0	-0.025017843965110538	99520.0	0.008512208769360811	216507.0	-0.001068564767388455
70400.0	-0.013433250397442196	99680.0	-0.012824959755240695	99680.0	-0.013932516885405963	99680.0	-0.023445155514692565	99680.0	0.00906778416689485	216667.0	-0.0024815429721996457
70560.0	-0.01346280000236398	99840.0	-0.01531524320286025	99840.0	-0.014810155744329173	99840.0	-0.024231499739901553	99840.0	0.007797897543959904	216827.0	-0.0016425871630930012
70720.0	-0.013728746446660018	100000.0	-0.01313624518619314	100000.0	-0.014188494885925234	100000.0	-0.02326369146272126	100000.0	0.008591576683294246	216987.0	-0.0014218093185912526
70880.0	-0.013787845656503582	100160.0	-0.013403061269866665	100160.0	-0.014005653456982898	100160.0	-0.025138819999758075	100160.0	0.009782095392295758	217147.0	-0.002569854110000345
71040.0	-0.013019555928537246	100320.0	-0.013491999964424505	100320.0	-0.014188494885925234	100320.0	-0.025441260086376916	100320.0	0.009980515177129343	217307.0	-0.002393231834398946
71200.0	-0.014083341705721404	100480.0	-0.013358591922587744	100480.0	-0.013383992598578956	100480.0	-0.024171011722577785	100480.0	0.00974241143532904	217467.0	-0.002614009678900695
71360.0	-0.013521899212207544	100640.0	-0.014025632131771553	100640.0	-0.014334768029079101	100640.0	-0.02525979603440561	100640.0	0.009980515177129343	217627.0	-0.0013776537496909028
71520.0	-0.013551448817129325	100800.0	-0.014292448215445076	100800.0	-0.014810155744329173	100800.0	-0.02665102043285228	100800.0	0.009186836037795002	217787.0	-0.0016867427319933509
71680.0	-0.01361054802697289	100960.0	-0.015003957771907807	100960.0	-0.015139270316425377	100960.0	-0.02398954767060648	100960.0	0.01053609057466338	217947.0	-0.0027906319545020937
71840.0	-0.013433250397442196	101120.0	-0.013002837144356377	101120.0	-0.014700450886963772	101120.0	-0.02586467620764329	101120.0	0.010932930144330551	218107.0	-0.0017750538697940503
72000.0	-0.014053792100799623	101280.0	-0.013981162784492632	101280.0	-0.015395248316944648	101280.0	-0.024715403878491696	101280.0	0.009623359564428889	218267.0	-0.0016425871630930012
72160.0	-0.01361054802697289	101440.0	-0.01380328539537695	101440.0	-0.014261631457502167	101440.0	-0.024231499739901553	101440.0	0.012083764896365347	218427.0	-0.002393231834398946
72320.0	-0.014053792100799623	101600.0	-0.013714346700819108	101600.0	-0.013969085171194431	101600.0	-0.023142715428073724	101600.0	0.009583675607462172	218587.0	-0.0027023208167013943
72480.0	-0.014644784199235266	101760.0	-0.012157919546056887	101760.0	-0.01334742431279049	101760.0	-0.023808083618635175	101760.0	0.010734510359496966	218747.0	-0.0015984315941926514
72640.0	-0.014142440915564969	101920.0	-0.012736021060682855	101920.0	-0.015651226317463917	101920.0	-0.02459442784384416	101920.0	0.012242500724232216	218907.0	-0.002084142852096498
72800.0	-0.013196853558067939	102080.0	-0.013314122575308823	102080.0	-0.013566834027521292	102080.0	-0.024775891895815465	102080.0	0.012004396982431912	219067.0	-0.002569854110000345
72960.0	-0.013640097631894672	102240.0	-0.012736021060682855	102240.0	-0.013786243742252095	102240.0	-0.023505643532016333	102240.0	0.012123448853332065	219227.0	-0.0017308983008937006
73120.0	-0.014881181038609524	102400.0	-0.012113450198777966	102400.0	-0.013237719455425088	102400.0	-0.02562272413834822	102400.0	0.012559972379965952	219387.0	-0.002260765127697897
73280.0	-0.014556135384469919	102560.0	-0.01233579693517257	102560.0	-0.013932516885405963	102560.0	-0.024715403878491696	102560.0	0.013631439218067313	219547.0	-0.002569854110000345
73440.0	-0.013787845656503582	102720.0	-0.012691551713403934	102720.0	-0.014407904600656036	102720.0	-0.025017843965110538	102720.0	0.013750491088967464	219707.0	-0.0026581652478010445
73600.0	-0.014112891310643187	102880.0	-0.012647082366125013	102880.0	-0.015066133744848444	102880.0	-0.025441260086376916	102880.0	0.013353651519300293	219867.0	-0.003541276625808039
73760.0	-0.014408387359861009	103040.0	-0.013002837144356377	103040.0	-0.0142250631717137	103040.0	-0.02429198775722532	103040.0	0.01367112317503403	220027.0	-0.0016867427319933509
