[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y	240914_noSeedspH7p4_platereader2_longTimes: C10 X	240914_noSeedspH7p4_platereader2_longTimes: C10 Y	240914_noSeedspH7p4_platereader2_longTimes: C11 X	240914_noSeedspH7p4_platereader2_longTimes: C11 Y	240914_noSeedspH7p4_platereader2_longTimes: B04 X	240914_noSeedspH7p4_platereader2_longTimes: B04 Y	240914_noSeedspH7p4_platereader2_longTimes: B05 X	240914_noSeedspH7p4_platereader2_longTimes: B05 Y
1217467.0	0.0009617666529271488	185627.0	-0.0004978615246208643	1230587.0	-0.00015917179730426644	605307.0	-0.000320403044933775	605307.0	0.00010539687470530983
1217627.0	-0.0005995428485779537	185787.0	-0.0013130733778012095	1230747.0	-0.00041384667299109275	605467.0	-0.000320403044933775	605467.0	0.0007710613465282874
1217787.0	0.002335719014251639	185947.0	-0.0005560909427051746	1230907.0	0.0017508897703469308	605627.0	3.8669333009237446e-05	605627.0	-0.0001719633218875975
1217947.0	0.00021233809220469962	186107.0	-0.0011674998325904335	1231067.0	-0.0007958589865213323	605787.0	0.0002872579023543999	605787.0	-0.00014422730222830675
1218107.0	-0.0012865190292401987	186267.0	8.443265622223945e-05	1231227.0	-0.00047751539191279933	605947.0	0.0006187093281479498	605947.0	-5.547203931853101e-06
1218267.0	-0.0010991618890595866	186427.0	-0.0004687468155787091	1231387.0	0.00015917179730426644	606107.0	0.0008396769453436499	606107.0	0.00027181299266105423
1218427.0	0.00039969523238531194	186587.0	0.00028823561951732575	1231547.0	0.0017508897703469308	606267.0	0.00020439504590601243	606267.0	-0.00014422730222830675
1218587.0	-0.0003497333283371373	186747.0	-0.0002358291432414676	1231707.0	-0.00022284051622597302	606427.0	0.0005358464716995623	606427.0	0.0003550210516389264
1218747.0	8.743333208429142e-05	186907.0	-0.0006725497788737954	1231867.0	0.0007958589865213323	606587.0	0.0003977417109522499	606587.0	0.00032728503197963565
1218907.0	-0.0015363285494810152	187067.0	-0.0007307791969581057	1232027.0	0.000986865143286452	606747.0	0.0005358464716995623	606747.0	-0.00033837943984334185
1219067.0	0.0013989333133485775	187227.0	-0.0005560909427051746	1232187.0	0.0025785831163291167	606907.0	0.00017677409375654993	606907.0	0.00041049309095750786
1219227.0	-0.0007244476086983618	187387.0	0.0009287592184447399	1232347.0	-0.0008595277054430388	607067.0	-0.00026516114063485	607067.0	0.0001608689140238913
1219387.0	0.0006495047526261283	187547.0	0.0006376121280231879	1232507.0	0.00022284051622597302	607227.0	0.0007015721845963374	607227.0	-0.00011649128256901603
1219547.0	-0.0009742571289391783	187707.0	-0.0014004175049276751	1232667.0	0.0002865092351476796	607387.0	-9.943542773807503e-05	607387.0	0.0003827570712982171
1219707.0	-0.00028728094827693316	187867.0	-6.114088898853649e-05	1232827.0	0.0002865092351476796	607547.0	-0.0008175801836240999	607547.0	-0.00014422730222830675
1219867.0	0.0008993142728669447	188027.0	-6.114088898853649e-05	1232987.0	0.0008595277054430388	607707.0	-0.00023754018848538751	607707.0	-3.328322359114383e-05
1220027.0	-9.992380809632088e-05	188187.0	-0.0008181233240845713	1233147.0	-0.0013688774568166914	607867.0	-1.6572571289687547e-05	607867.0	7.76608550460191e-05
1220187.0	0.0002747904722649037	188347.0	-0.0004687468155787091	1233307.0	-0.0018145584892686375	608027.0	0.0006739512324468748	608027.0	0.00024407697300176347
1220347.0	-0.00016237618815652497	188507.0	0.0005793827099388776	1233467.0	0.000986865143286452	608187.0	0.0002320159980554749	608187.0	0.0005491731892539615
1220507.0	-0.0008493523688187701	188667.0	-0.0006725497788737954	1233627.0	-3.183435946085329e-05	608347.0	-0.0005966125664283999	608347.0	-0.0003938514791619233
1220667.0	0.0005245999925057201	188827.0	-3.20261799463813e-05	1233787.0	0.0015598836135818112	608507.0	0.0002320159980554749	608507.0	-0.0005047955577990863
1220827.0	0.001086671413047557	188987.0	-0.000614320360789485	1233947.0	-0.0007321902675996257	608667.0	-0.00048612875783054995	608667.0	0.0012148376610769391
1220987.0	-0.0005370904685177496	189147.0	-0.0009928115783375024	1234107.0	-0.0007958589865213323	608827.0	9.391123730816244e-05	608827.0	0.0001608689140238913
1221147.0	0.0003372428523251078	189307.0	0.0005502680008967224	1234267.0	-0.0007321902675996257	608987.0	-0.00012705637988753754	608987.0	-0.0009763078920070287
1221307.0	-0.0008493523688187701	189467.0	-0.000614320360789485	1234427.0	-0.00022284051622597302	609147.0	0.00014915314160708742	609147.0	-0.00031064342018405117
1221467.0	0.00021233809220469962	189627.0	-0.0010510409964218127	1234587.0	-3.183435946085329e-05	609307.0	-0.000541370662129475	609307.0	-6.1019243250434565e-05
1221627.0	-0.002035947589962648	189787.0	-0.0004978615246208643	1234747.0	0.0007321902675996257	609467.0	-4.419352343915004e-05	609467.0	0.0006878532875504152
1221787.0	-0.0005995428485779537	189947.0	2.6203238137929074e-05	1234907.0	-0.00022284051622597302	609627.0	0.0005082255195500998	609627.0	0.00018860493368318202
1221947.0	8.743333208429142e-05	190107.0	-0.0012257292506747438	1235067.0	0.0011778713000515717	609787.0	0.00014915314160708742	609787.0	0.00013313289436460055
1222107.0	-0.0013489714093004028	190267.0	-0.00020671443419931242	1235227.0	-0.0012415400189732782	609947.0	0.0004529836152511749	609947.0	0.00018860493368318202
