[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C02 X	240914_noSeedspH7p4_platereader2_longTimes: C02 Y	240914_noSeedspH7p4_platereader2_file1to4: C03 X	240914_noSeedspH7p4_platereader2_file1to4: C03 Y	240914_noSeedspH7p4_platereader2_longTimes: C04 X	240914_noSeedspH7p4_platereader2_longTimes: C04 Y	240914_noSeedspH7p4_platereader2_file1to4: C05 X	240914_noSeedspH7p4_platereader2_file1to4: C05 Y	240914_noSeedspH7p4_platereader2_file1to4: C06 X	240914_noSeedspH7p4_platereader2_file1to4: C06 Y	240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y
440027.0	-0.0007181299076484939	390107.0	-4.426019090895008e-05	440027.0	-8.276090374906894e-05	348027.0	0.0004592793566687015	90240.0	-0.0029882882847225246	1227067.0	0.0017736475937098022
440187.0	-0.0002051799736138554	390267.0	0.0006565261651495324	440187.0	0.00020690225937267234	348187.0	0.0006719086884597634	90400.0	-0.0037007278757821994	1227227.0	0.001149123793107761
440347.0	-2.051799736138554e-05	390427.0	0.00028769124090822584	440347.0	-0.001158652652486965	348347.0	0.0001615982921612148	90560.0	-0.002394588625506129	1227387.0	0.001711195213649598
440507.0	0.0005539859287574096	390587.0	-0.0010032309939363472	440507.0	-0.0002482827112472068	348507.0	-0.0001786086387044843	90720.0	-0.0038590477849065716	1227547.0	0.0005870523725659242
440667.0	-0.00032828795778216865	390747.0	-4.426019090895008e-05	440667.0	-0.00033104361499627574	348667.0	0.0010971673520418872	90880.0	-0.0027903883983170594	1227707.0	0.0003372428523251078
440827.0	0.00018466197625246987	390907.0	0.0004352252106047485	440827.0	-0.00045518497061987915	348827.0	0.0009270638866090377	91040.0	-0.0018404689435708263	1227867.0	0.0009617666529271488
440987.0	0.0005129499340346385	391067.0	0.0006196426727254018	440987.0	0.0003724240668708102	348987.0	0.00028917589123585196	91200.0	-0.0016425690571653612	1228027.0	0.0012740285532281692
441147.0	0.0003898419498663253	391227.0	0.0004352252106047485	441147.0	0.0011172722006124306	349147.0	0.001054641485683675	91360.0	-0.003344508080252362	1228187.0	0.0005870523725659242
441307.0	8.207198944554216e-05	391387.0	0.0002508077484840952	441307.0	-0.0003724240668708102	349307.0	-0.00034871210413733384	91520.0	-0.003542407966657827	1228347.0	8.743333208429142e-05
441467.0	0.00016414397889108432	391547.0	-0.00037621162272612603	441467.0	0.00045518497061987915	349467.0	0.0004167534903104891	91680.0	-0.0029487083074414317	1228507.0	0.00021233809220469962
441627.0	-6.155399208415662e-05	391707.0	0.0010622445818149696	441627.0	-0.0009931308449888272	349627.0	-0.00034871210413733384	91840.0	-0.0038986277621876645	1228667.0	-0.00041218570839734135
441787.0	-0.0002462159683366265	391867.0	-0.0005237455924226486	441787.0	-0.0004965654224944136	349787.0	0.0005443310893851263	92000.0	-0.0019592088754141054	1228827.0	-0.0009742571289391783
441947.0	0.0003077699604207831	392027.0	0.0005827591803012712	441947.0	0.0005379458743689481	349947.0	-0.00030618623777912144	92160.0	-0.0027508084210359665	1228987.0	0.0009617666529271488
442107.0	0.0002051799736138554	392187.0	-0.0008556970242398245	442107.0	-0.0001241413556236034	350107.0	0.0006719086884597634	92320.0	-0.0028299683755981524	1229147.0	0.001086671413047557
442267.0	-0.000266733965698012	392347.0	0.0006934096575736631	442267.0	4.138045187453447e-05	350267.0	0.00033170175759406436	92480.0	-0.0034632480120956413	1229307.0	0.0008368618928067406
442427.0	0.000266733965698012	392507.0	0.0005089921954530098	442427.0	0.0001241413556236034	350427.0	-0.00026366037142090904	92640.0	-0.003265348125690176	1229467.0	-0.00022482856821672906
442587.0	0.00016414397889108432	392667.0	-0.0005606290848467793	442587.0	0.0001241413556236034	350587.0	0.0007994862875344006	92800.0	-0.003938207739468758	1229627.0	0.0005245999925057201
442747.0	-0.00016414397889108432	392827.0	-0.0009663475015122165	442747.0	-0.00020690225937267234	350747.0	-9.355690598805951e-05	92960.0	-0.00409652764859313	1229787.0	-0.000786899988758566
442907.0	0.00012310798416831324	392987.0	0.0002508077484840952	442907.0	-0.0002482827112472068	350907.0	0.001054641485683675	93120.0	-0.003067448239284711	1229947.0	-0.00022482856821672906
443067.0	-0.0001025899868069277	393147.0	0.0010991280742391003	443067.0	0.0001241413556236034	351067.0	-0.0007314449013612453	93280.0	-0.0037403078530632923	1230107.0	-3.747142803611678e-05
443227.0	-0.00028725196305939756	393307.0	0.0001401572712117032	443227.0	0.000620706778118017	351227.0	-0.0011992294313015815	93440.0	-0.0023154286709439428	1230267.0	0.0002747904722649037
443387.0	6.155399208415662e-05	393467.0	-0.0005975125772709099	443387.0	0.0004965654224944136	351387.0	-0.0013268070303762186	93600.0	-0.0034632480120956413	1230427.0	0.0018360999737700061
443547.0	0.00028725196305939756	393627.0	-0.0001180271757572114	443547.0	0.0004965654224944136	351547.0	7.654655944479002e-05	93760.0	-0.003146608193846897	1230587.0	-0.0003497333283371373
443707.0	-0.0002051799736138554	393787.0	-0.0006343960696950406	443707.0	-0.000703467681867086	351707.0	-0.00026366037142090904	93920.0	-0.003384088057533455	1230747.0	-0.0004746380884575455
443867.0	0.00012310798416831324	393947.0	0.00010327377878757256	443867.0	0.00033104361499627574	351867.0	-0.0005613414359283957	94080.0	-0.003107028216565804	1230907.0	0.0008368618928067406
444027.0	-4.103599472277108e-05	394107.0	-0.0007819300393915633	444027.0	-0.000620706778118017	352027.0	0.0006293828221015511	94240.0	-0.0037007278757821994	1231067.0	0.001149123793107761
444187.0	-0.0001025899868069277	394267.0	-0.0003024446378778647	444187.0	0.0	352187.0	0.00024665002487763956	94400.0	-0.0027508084210359665	1231227.0	-0.00016237618815652497
444347.0	-2.051799736138554e-05	394427.0	-8.114368333308075e-05	444347.0	0.0004965654224944136	352347.0	-0.0003912379704955462	94560.0	-0.00397778771674985	1231387.0	-0.0015987809295412193
444507.0	0.0004513959419504819	394587.0	0.00021392425605996454	444507.0	-0.001406935363734172	352507.0	0.0005443310893851263	94720.0	-0.0034632480120956413	1231547.0	-0.0009742571289391783
444667.0	-0.00022569797097524096	394747.0	-0.00041309511515025667	444667.0	0.0002482827112472068	352667.0	0.00033170175759406436	94880.0	-0.0032257681484090827	1231707.0	-0.0013489714093004028
444827.0	0.0005539859287574096	394907.0	0.0003614582257564872	444827.0	-0.00020690225937267234	352827.0	-0.0005613414359283957	95040.0	-0.003146608193846897	1231867.0	0.000462147612445516
444987.0	2.051799736138554e-05	395067.0	0.00047210870302887914	444987.0	-0.00016552180749813787	352987.0	-0.0010716518322269443	95200.0	-0.005244346989744828	1232027.0	0.00039969523238531194
445147.0	0.0009233098812623493	395227.0	-0.0007450465469674326	445147.0	0.0005379458743689481	353147.0	0.00020412415851942718	95360.0	-0.0036611478985011064	1232187.0	0.0012115761731679652
445307.0	4.103599472277108e-05	395387.0	-0.000486862099998518	445307.0	-0.0004138045187453447	353307.0	-0.0006463931686448205	95520.0	-0.003107028216565804	1232347.0	0.0009617666529271488
445467.0	8.207198944554216e-05	395547.0	-7.376698484819423e-06	445467.0	-0.00020690225937267234	353467.0	7.654655944479002e-05	95680.0	-0.0028695483528792453	1232507.0	0.0003372428523251078
445627.0	0.0001025899868069277	395707.0	0.0005089921954530098	445627.0	-0.0004138045187453447	353627.0	-0.0005188155695701834	95840.0	-0.004175687603155316	1232667.0	0.00039969523238531194
445787.0	2.051799736138554e-05	395867.0	-0.00037621162272612603	445787.0	4.138045187453447e-05	353787.0	0.00033170175759406436	96000.0	-0.004254847557717502	1232827.0	0.000462147612445516
