"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.5745e+06","5.0677e-12","5.1120e-12","2.7974e-07","2.8004e-07","1.0000e+00","7.1870e-01","8.0617e-05"," 0.01 %"
"4.4534e+06","5.0677e-12","5.1120e-12","9.8902e-08","9.9011e-08","2.0000e+00","7.1870e-01","3.7656e-05"," 0.01 %"
"1.5860e+06","5.0923e-12","5.1368e-12","2.7906e-07","2.7937e-07","1.0000e+00","7.1870e-01","8.9619e-05"," 0.02 %"
"1.9377e+06","5.0923e-12","5.1368e-12","2.2841e-07","2.2866e-07","1.1429e+00","7.1870e-01","7.2782e-06"," 0.00 %"
"4.4858e+06","5.0923e-12","5.1368e-12","9.8663e-08","9.8772e-08","2.0000e+00","7.1870e-01","3.0339e-05"," 0.01 %"
"1.5975e+06","5.1169e-12","5.1616e-12","2.7839e-07","2.7870e-07","1.0000e+00","7.1870e-01","4.5374e-05"," 0.01 %"
"4.5184e+06","5.1169e-12","5.1616e-12","9.8425e-08","9.8534e-08","2.0000e+00","7.1870e-01","6.6077e-05"," 0.01 %"
"1.6090e+06","5.1415e-12","5.1865e-12","2.7772e-07","2.7803e-07","1.0000e+00","7.1870e-01","6.0069e-05"," 0.01 %"
"4.0722e+06","5.1415e-12","5.1865e-12","1.0973e-07","1.0986e-07","1.8571e+00","7.1870e-01","1.8878e-05"," 0.00 %"
"4.5510e+06","5.1415e-12","5.1865e-12","9.8189e-08","9.8298e-08","2.0000e+00","7.1870e-01","2.9017e-05"," 0.01 %"
"1.6206e+06","5.1661e-12","5.2113e-12","2.7706e-07","2.7737e-07","1.0000e+00","7.1870e-01","3.3407e-05"," 0.01 %"
"3.1924e+06","5.1661e-12","5.2113e-12","1.4065e-07","1.4080e-07","1.5714e+00","7.1870e-01","9.2984e-08"," 0.00 %"
"4.5837e+06","5.1661e-12","5.2113e-12","9.7955e-08","9.8064e-08","2.0000e+00","7.1870e-01","9.4683e-05"," 0.02 %"
