"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.9658e+05","9.8472e-13","9.9323e-13","4.3537e-07","4.3579e-07","1.2857e+00","7.1870e-01","1.9405e-05"," 0.00 %"
"3.0266e+05","9.8472e-13","9.9323e-13","2.8278e-07","2.8306e-07","1.7143e+00","7.1870e-01","4.7682e-05"," 0.01 %"
"2.7564e+05","1.0093e-12","1.0181e-12","3.1825e-07","3.1857e-07","1.5714e+00","7.1870e-01","4.8301e-06"," 0.00 %"
"3.9577e+05","1.0093e-12","1.0181e-12","2.2165e-07","2.2187e-07","2.0000e+00","7.1870e-01","6.8356e-05"," 0.01 %"
"3.2562e+05","1.0339e-12","1.0429e-12","2.7597e-07","2.7624e-07","1.7143e+00","7.1870e-01","7.3326e-06"," 0.00 %"
"4.1033e+05","1.0339e-12","1.0429e-12","2.1900e-07","2.1921e-07","2.0000e+00","7.1870e-01","1.0133e-05"," 0.00 %"
"4.2506e+05","1.0585e-12","1.0677e-12","2.1644e-07","2.1665e-07","2.0000e+00","7.1870e-01","2.7534e-05"," 0.01 %"
"1.5555e+05","1.0831e-12","1.0925e-12","6.0519e-07","6.0578e-07","1.0000e+00","7.1870e-01","4.0475e-04"," 0.08 %"
"1.9005e+05","1.0831e-12","1.0925e-12","4.9534e-07","4.9583e-07","1.1429e+00","7.1870e-01","1.2673e-04"," 0.03 %"
"4.3996e+05","1.0831e-12","1.0925e-12","2.1397e-07","2.1418e-07","2.0000e+00","7.1870e-01","1.4357e-05"," 0.00 %"
"1.6088e+05","1.1077e-12","1.1173e-12","5.9843e-07","5.9902e-07","1.0000e+00","7.1870e-01","6.5527e-04"," 0.13 %"
"3.6110e+05","1.1077e-12","1.1173e-12","2.6662e-07","2.6688e-07","1.7143e+00","7.1870e-01","1.2879e-06"," 0.00 %"
"4.5504e+05","1.1077e-12","1.1173e-12","2.1158e-07","2.1179e-07","2.0000e+00","7.1870e-01","1.8896e-06"," 0.00 %"
"1.6627e+05","1.1323e-12","1.1421e-12","5.9189e-07","5.9248e-07","1.0000e+00","7.1870e-01","1.3793e-02"," 2.83 %"
"4.7028e+05","1.1323e-12","1.1421e-12","2.0927e-07","2.0947e-07","2.0000e+00","7.1870e-01","1.4908e-06"," 0.00 %"
"1.7172e+05","1.1569e-12","1.1669e-12","5.8557e-07","5.8614e-07","1.0000e+00","7.1870e-01","7.2882e-03"," 1.49 %"
"4.8569e+05","1.1569e-12","1.1669e-12","2.0703e-07","2.0723e-07","2.0000e+00","7.1870e-01","2.1051e-05"," 0.00 %"
"1.7722e+05","1.1815e-12","1.1917e-12","5.7944e-07","5.8001e-07","1.0000e+00","7.1870e-01","1.8754e-03"," 0.38 %"
"3.9778e+05","1.1815e-12","1.1917e-12","2.5816e-07","2.5841e-07","1.7143e+00","7.1870e-01","2.5661e-05"," 0.01 %"
"4.4852e+05","1.1815e-12","1.1917e-12","2.2895e-07","2.2918e-07","1.8571e+00","7.1870e-01","3.1195e-05"," 0.01 %"
"1.8279e+05","1.2061e-12","1.2165e-12","5.7350e-07","5.7407e-07","1.0000e+00","7.1870e-01","4.6550e-04"," 0.10 %"
"2.2332e+05","1.2061e-12","1.2165e-12","4.6940e-07","4.6987e-07","1.1429e+00","7.1870e-01","5.5486e-05"," 0.01 %"
"2.6648e+05","1.2061e-12","1.2165e-12","3.9338e-07","3.9377e-07","1.2857e+00","7.1870e-01","4.6204e-06"," 0.00 %"
"3.1210e+05","1.2061e-12","1.2165e-12","3.3588e-07","3.3621e-07","1.4286e+00","7.1870e-01","8.5476e-04"," 0.18 %"
"3.6007e+05","1.2061e-12","1.2165e-12","2.9113e-07","2.9142e-07","1.5714e+00","7.1870e-01","1.8660e-05"," 0.00 %"
"4.6260e+05","1.2061e-12","1.2165e-12","2.2660e-07","2.2683e-07","1.8571e+00","7.1870e-01","1.3687e-05"," 0.00 %"
"1.8841e+05","1.2307e-12","1.2413e-12","5.6774e-07","5.6830e-07","1.0000e+00","7.1870e-01","2.1015e-04"," 0.04 %"
"2.3019e+05","1.2307e-12","1.2413e-12","4.6469e-07","4.6515e-07","1.1429e+00","7.1870e-01","5.1807e-04"," 0.11 %"
"3.7114e+05","1.2307e-12","1.2413e-12","2.8821e-07","2.8849e-07","1.5714e+00","7.1870e-01","4.7978e-04"," 0.10 %"
"4.7683e+05","1.2307e-12","1.2413e-12","2.2433e-07","2.2455e-07","1.8571e+00","7.1870e-01","8.1346e-07"," 0.00 %"
"1.9408e+05","1.2553e-12","1.2662e-12","5.6215e-07","5.6270e-07","1.0000e+00","7.1870e-01","9.4624e-04"," 0.19 %"
"3.8232e+05","1.2553e-12","1.2662e-12","2.8537e-07","2.8565e-07","1.5714e+00","7.1870e-01","7.2633e-05"," 0.01 %"
"4.9120e+05","1.2553e-12","1.2662e-12","2.2212e-07","2.2234e-07","1.8571e+00","7.1870e-01","6.3559e-06"," 0.00 %"
"5.4895e+05","1.2553e-12","1.2662e-12","1.9875e-07","1.9895e-07","2.0000e+00","7.1870e-01","1.5887e-04"," 0.03 %"
"1.9982e+05","1.2799e-12","1.2910e-12","5.5672e-07","5.5727e-07","1.0000e+00","7.1870e-01","3.0222e-04"," 0.06 %"
"2.4413e+05","1.2799e-12","1.2910e-12","4.5567e-07","4.5612e-07","1.1429e+00","7.1870e-01","4.8590e-05"," 0.01 %"
"5.6516e+05","1.2799e-12","1.2910e-12","1.9683e-07","1.9703e-07","2.0000e+00","7.1870e-01","1.1971e-04"," 0.02 %"
"2.0560e+05","1.3045e-12","1.3158e-12","5.5145e-07","5.5199e-07","1.0000e+00","7.1870e-01","4.7529e-03"," 0.97 %"
"2.9974e+05","1.3045e-12","1.3158e-12","3.7826e-07","3.7863e-07","1.2857e+00","7.1870e-01","1.2499e-05"," 0.00 %"
"4.0502e+05","1.3045e-12","1.3158e-12","2.7994e-07","2.8021e-07","1.5714e+00","7.1870e-01","6.4099e-05"," 0.01 %"
"5.2035e+05","1.3045e-12","1.3158e-12","2.1789e-07","2.1810e-07","1.8571e+00","7.1870e-01","1.0337e-05"," 0.00 %"
"2.1145e+05","1.3291e-12","1.3406e-12","5.4632e-07","5.4686e-07","1.0000e+00","7.1870e-01","2.4193e-02"," 4.96 %"
"2.5834e+05","1.3291e-12","1.3406e-12","4.4716e-07","4.4760e-07","1.1429e+00","7.1870e-01","1.0917e-04"," 0.02 %"
"4.7460e+05","1.3291e-12","1.3406e-12","2.4340e-07","2.4364e-07","1.7143e+00","7.1870e-01","8.7423e-06"," 0.00 %"
"5.9806e+05","1.3291e-12","1.3406e-12","1.9315e-07","1.9334e-07","2.0000e+00","7.1870e-01","4.3377e-05"," 0.01 %"
"2.1734e+05","1.3537e-12","1.3654e-12","5.4133e-07","5.4187e-07","1.0000e+00","7.1870e-01","2.2317e-02"," 4.57 %"
"2.6554e+05","1.3537e-12","1.3654e-12","4.4308e-07","4.4351e-07","1.1429e+00","7.1870e-01","1.2808e-04"," 0.03 %"
"5.5007e+05","1.3537e-12","1.3654e-12","2.1389e-07","2.1410e-07","1.8571e+00","7.1870e-01","2.4162e-05"," 0.00 %"
"2.2330e+05","1.3783e-12","1.3902e-12","5.3648e-07","5.3701e-07","1.0000e+00","7.1870e-01","5.5759e-03"," 1.14 %"
"5.0119e+05","1.3783e-12","1.3902e-12","2.3902e-07","2.3925e-07","1.7143e+00","7.1870e-01","1.4814e-05"," 0.00 %"
"5.6513e+05","1.3783e-12","1.3902e-12","2.1198e-07","2.1218e-07","1.8571e+00","7.1870e-01","5.1542e-06"," 0.00 %"
"2.2930e+05","1.4029e-12","1.4150e-12","5.3176e-07","5.3228e-07","1.0000e+00","7.1870e-01","4.1323e-03"," 0.85 %"
"2.8015e+05","1.4029e-12","1.4150e-12","4.3524e-07","4.3567e-07","1.1429e+00","7.1870e-01","1.8747e-06"," 0.00 %"
"6.4856e+05","1.4029e-12","1.4150e-12","1.8800e-07","1.8819e-07","2.0000e+00","7.1870e-01","9.7372e-06"," 0.00 %"
"2.3536e+05","1.4275e-12","1.4398e-12","5.2716e-07","5.2767e-07","1.0000e+00","7.1870e-01","7.7688e-03"," 1.59 %"
"2.8755e+05","1.4275e-12","1.4398e-12","4.3147e-07","4.3190e-07","1.1429e+00","7.1870e-01","1.6501e-03"," 0.34 %"
"4.6363e+05","1.4275e-12","1.4398e-12","2.6761e-07","2.6787e-07","1.5714e+00","7.1870e-01","1.9266e-05"," 0.00 %"
"5.9566e+05","1.4275e-12","1.4398e-12","2.0829e-07","2.0850e-07","1.8571e+00","7.1870e-01","4.4169e-05"," 0.01 %"
"2.4147e+05","1.4521e-12","1.4647e-12","5.2267e-07","5.2319e-07","1.0000e+00","7.1870e-01","7.3253e-03"," 1.50 %"
"3.5203e+05","1.4521e-12","1.4647e-12","3.5852e-07","3.5887e-07","1.2857e+00","7.1870e-01","6.5134e-04"," 0.13 %"
"4.1230e+05","1.4521e-12","1.4647e-12","3.0611e-07","3.0641e-07","1.4286e+00","7.1870e-01","3.3481e-05"," 0.01 %"
"4.7566e+05","1.4521e-12","1.4647e-12","2.6533e-07","2.6559e-07","1.5714e+00","7.1870e-01","7.9308e-06"," 0.00 %"
"6.1112e+05","1.4521e-12","1.4647e-12","2.0652e-07","2.0672e-07","1.8571e+00","7.1870e-01","4.0261e-05"," 0.01 %"
"2.4763e+05","1.4767e-12","1.4895e-12","5.1830e-07","5.1881e-07","1.0000e+00","7.1870e-01","4.3552e-03"," 0.89 %"
"3.0254e+05","1.4767e-12","1.4895e-12","4.2422e-07","4.2464e-07","1.1429e+00","7.1870e-01","1.2227e-04"," 0.03 %"
