[Header]
Application Name	LabSolutions
Version	5.113
Data File Name	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days)_18 deg_001_15.lcd
Output Date	1/20/2026
Output Time	10:51:37 PM

[File Information]
Type	Data File
Generated	5/15/2024 9:42:48 PM
Generated by	System Administrator
Modified	1/20/2026 10:49:15 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	5/15/2024 9:43:26 PM
Sample Type	0:Unknown
Level	0
Sample Name	18 deg
Sample ID	001
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	B10
Injection Volume	30
Injection Count	0
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days)_18 deg_001_15.lcd
Method File	C:\LabSolutions\Data\Max\BioShell_AB(M1-42)_MS_QC+Quant.lcm
Batch File	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days).lcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr
Tuning File	C:\LabSolutions\Data\Max\Tuning 240115 no mz or resolution-max.lct

[File Description]


[Configuration]
Instrument Name	LCMSShimadzu
Instrument #	2
Line #	1
# of Detectors	2
Detector ID	Detector A	MS
Detector Name	Detector A	MS
# of Channels	2	1

[MS Chromatogram]
m/z	1-1MS(E+) TIC
Interval(sec)	1.000
# of Points	870
Start Time(min)	0.500
End Time(min)	14.983
R.Time(min)	Absolute Intensity	Relative Intensity
0.500	3377288	14.98
0.517	3284658	14.57
0.533	3157478	14.01
0.550	3042907	13.50
0.567	2891265	12.83
0.583	2815846	12.49
0.600	2826555	12.54
0.617	2782756	12.34
0.633	2659859	11.80
0.650	2563290	11.37
0.667	2536213	11.25
0.683	2532108	11.23
0.700	2512057	11.14
0.717	2513080	11.15
0.733	2440741	10.83
0.750	2355847	10.45
0.767	2372780	10.53
0.783	2497813	11.08
0.800	2579951	11.45
0.817	2515182	11.16
0.833	2399128	10.64
0.850	2403092	10.66
0.867	2401099	10.65
0.883	2429686	10.78
0.900	2532703	11.24
0.917	2536426	11.25
0.933	2486885	11.03
0.950	2502037	11.10
0.967	2440247	10.83
0.983	2362669	10.48
1.000	2321246	10.30
1.017	2445223	10.85
1.033	2505066	11.11
1.050	2532124	11.23
1.067	2606196	11.56
1.083	2570488	11.40
1.100	2547959	11.30
1.117	2589165	11.49
1.133	2578490	11.44
1.150	2582521	11.46
1.167	2632685	11.68
1.183	2537660	11.26
1.200	2528841	11.22
1.217	2630438	11.67
1.233	2662129	11.81
1.250	2600905	11.54
1.267	2617358	11.61
1.283	2644997	11.73
1.300	2621445	11.63
1.317	2627759	11.66
1.333	2654061	11.77
1.350	2661507	11.81
1.367	2630690	11.67
1.383	2544747	11.29
1.400	2468843	10.95
1.417	2454771	10.89
1.433	2520879	11.18
1.450	2634766	11.69
1.467	2692453	11.94
1.483	2606498	11.56
1.500	2507926	11.13
1.517	2506339	11.12
1.533	2586117	11.47
1.550	2657269	11.79
1.567	2626843	11.65
1.583	2581290	11.45
1.600	2573469	11.42
1.617	2546263	11.30
