[Header]
Application Name	LabSolutions
Version	5.113
Data File Name	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days)_10 deg_001_14.lcd
Output Date	1/20/2026
Output Time	10:51:38 PM

[File Information]
Type	Data File
Generated	5/15/2024 9:27:03 PM
Generated by	System Administrator
Modified	1/20/2026 10:49:16 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	5/15/2024 9:27:40 PM
Sample Type	0:Unknown
Level	0
Sample Name	10 deg
Sample ID	001
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	A10
Injection Volume	30
Injection Count	0
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days)_10 deg_001_14.lcd
Method File	C:\LabSolutions\Data\Max\BioShell_AB(M1-42)_MS_QC+Quant.lcm
Batch File	C:\LabSolutions\Data\Max\240510 WideTempSol t2(5days).lcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr
Tuning File	C:\LabSolutions\Data\Max\Tuning 240115 no mz or resolution-max.lct

[File Description]


[Configuration]
Instrument Name	LCMSShimadzu
Instrument #	2
Line #	1
# of Detectors	2
Detector ID	Detector A	MS
Detector Name	Detector A	MS
# of Channels	2	1

[MS Chromatogram]
m/z	1-1MS(E+) TIC
Interval(sec)	1.000
# of Points	870
Start Time(min)	0.500
End Time(min)	14.983
R.Time(min)	Absolute Intensity	Relative Intensity
0.500	3392395	14.97
0.517	3387580	14.95
0.533	3317587	14.64
0.550	3182975	14.05
0.567	2934196	12.95
0.583	2756336	12.16
0.600	2666104	11.77
0.617	2684401	11.85
0.633	2634256	11.63
0.650	2534187	11.18
0.667	2504116	11.05
0.683	2478755	10.94
0.700	2498173	11.03
0.717	2470278	10.90
0.733	2394322	10.57
0.750	2376759	10.49
0.767	2436306	10.75
0.783	2505164	11.06
0.800	2395553	10.57
0.817	2327884	10.27
0.833	2392896	10.56
0.850	2378273	10.50
0.867	2328479	10.28
0.883	2367234	10.45
0.900	2410027	10.64
0.917	2397783	10.58
0.933	2352427	10.38
0.950	2359075	10.41
0.967	2412829	10.65
0.983	2479665	10.94
1.000	2461262	10.86
1.017	2449030	10.81
1.033	2485307	10.97
1.050	2528889	11.16
1.067	2523109	11.14
1.083	2502821	11.05
1.100	2510695	11.08
1.117	2501003	11.04
1.133	2510717	11.08
1.150	2485300	10.97
1.167	2364994	10.44
1.183	2339548	10.33
1.200	2527902	11.16
1.217	2699097	11.91
1.233	2629021	11.60
1.250	2495707	11.01
1.267	2526770	11.15
1.283	2612392	11.53
1.300	2621693	11.57
1.317	2582575	11.40
1.333	2590582	11.43
1.350	2562779	11.31
1.367	2509119	11.07
1.383	2471471	10.91
1.400	2498752	11.03
1.417	2538990	11.21
1.433	2524832	11.14
1.450	2491383	11.00
1.467	2523663	11.14
1.483	2589721	11.43
1.500	2600181	11.48
1.517	2544003	11.23
1.533	2517524	11.11
1.550	2540387	11.21
1.567	2528306	11.16
1.583	2502809	11.05
1.600	2524110	11.14
1.617	2593933	11.45
