Sample IDs:;251006_251002G_tht_4days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
506.559997558594;21.3471851348877;22.1167068481445;22.2251796722412
507.010009765625;21.2394523620605;21.8182373046875;22.1221408843994
507.459991455078;21.0161056518555;21.6538906097412;21.8098087310791
508.049987792969;20.7831039428711;21.4955234527588;21.4773826599121
508.5;20.5691318511963;21.1982936859131;21.5365734100342
508.950012207031;20.2715301513672;21.0930805206299;21.0720176696777
509.549987792969;20.0106353759766;20.5672931671143;20.9487762451172
510;19.8473243713379;20.5730323791504;20.7643890380859
510.440002441406;19.5377502441406;20.3525733947754;20.5190582275391
511.040008544922;19.2954368591309;20.1164569854736;20.3145198822021
511.489990234375;18.9499454498291;19.8887767791748;20.1691875457764
511.940002441406;18.9359760284424;19.6573467254639;19.8999137878418
512.530029296875;18.626916885376;19.3739337921143;19.5740165710449
512.97998046875;18.4051647186279;19.2347221374512;19.5042591094971
513.429992675781;18.2357444763184;19.0500431060791;19.4221038818359
514.02001953125;17.9905452728271;18.832405090332;18.9565734863281
514.469970703125;17.7646770477295;18.6840877532959;18.8659324645996
515.070007324219;17.4405479431152;18.3190002441406;18.5404758453369
515.52001953125;17.35182762146;18.2200222015381;18.5545463562012
515.969970703125;17.193977355957;17.9948787689209;18.2644157409668
516.559997558594;16.8858184814453;17.7365913391113;17.823356628418
517.010009765625;16.6061420440674;17.7868347167969;17.84690284729
517.460021972656;16.3708763122559;17.4560012817383;17.5492553710938
518.049987792969;16.3220329284668;17.1213817596436;17.3345985412598
518.5;16.0414180755615;16.8826465606689;17.1709880828857
518.950012207031;16.0763702392578;16.7712364196777;16.9842376708984
519.549987792969;15.5610542297363;16.3178005218506;16.6375179290771
520;15.3509159088135;16.2275638580322;16.4921932220459
520.440002441406;15.1812057495117;16.1612071990967;16.3737926483154
521.02001953125;14.8959188461304;15.6453647613525;16.0878849029541
521.469970703125;14.7910690307617;15.5233163833618;15.791012763977
522.049987792969;14.5667390823364;15.2850246429443;15.5552673339844
522.5;14.3265371322632;15.0511951446533;15.4131860733032
522.940002441406;14.2038412094116;14.9182691574097;15.2329387664795
523.52001953125;13.9201822280884;14.6439743041992;14.870922088623
523.969970703125;13.823766708374;14.4424247741699;14.8938941955566
524.549987792969;13.5783910751343;14.154146194458;14.6230640411377
525;13.4640216827393;14.1015377044678;14.2922058105469
525.440002441406;13.2431831359863;13.795295715332;14.2446203231812
526.02001953125;12.9099540710449;13.6590461730957;13.9190855026245
526.469970703125;12.8583211898804;13.5259923934937;13.9316501617432
527.049987792969;12.533561706543;13.1990613937378;13.524320602417
527.5;12.4085674285889;12.9910449981689;13.46910572052
527.940002441406;12.2929201126099;12.7643251419067;13.1339521408081
528.52001953125;12.0255661010742;12.6579179763794;12.932635307312
528.969970703125;11.8968410491943;12.4455404281616;12.6660051345825
529.549987792969;11.7784128189087;12.1563367843628;12.6317853927612
530;11.4566164016724;11.9892549514771;12.336745262146
530.440002441406;11.25794506073;11.8821067810059;12.234167098999
531.039978027344;11.1338300704956;11.7383546829224;12.1086587905884
531.489990234375;11.0575685501099;11.5697174072266;11.855318069458
531.940002441406;10.8749122619629;11.3637399673462;11.7329950332642
532.530029296875;10.7688264846802;11.1662216186523;11.5327377319336
532.97998046875;10.6296281814575;11.0585222244263;11.4430360794067
