Sample IDs:;251006_251002E_tht_4days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
515.52001953125;7.10474061965942;6.71815729141235;6.67374658584595
515.969970703125;6.85761260986328;6.65693616867065;6.56499195098877
516.559997558594;6.51105880737305;6.50228786468506;6.48923254013062
517.010009765625;6.50188159942627;6.42418241500855;6.43040132522583
517.460021972656;6.39073419570923;6.35843658447266;6.3456974029541
518.049987792969;6.29104375839233;6.25865602493286;6.21754455566406
518.5;6.33586072921753;6.19936180114746;6.03130340576172
518.950012207031;6.26568412780762;6.10089588165283;6.03698444366455
519.549987792969;6.30281925201416;5.97833061218262;5.81029748916626
520;6.21786451339722;5.8514404296875;5.75205039978027
520.440002441406;6.2018518447876;5.88280534744263;5.65740013122559
521.02001953125;6.11527538299561;5.71879100799561;5.47692632675171
521.469970703125;6.14407300949097;5.66728973388672;5.39746809005737
522.049987792969;6.12820625305176;5.42037010192871;5.31925916671753
522.5;6.04173183441162;5.3979320526123;5.20545244216919
522.940002441406;5.99133443832397;5.38666248321533;5.15646886825562
523.52001953125;5.94369506835938;5.18057489395142;4.98027467727661
523.969970703125;5.89570331573486;5.12780475616455;4.95039081573486
524.549987792969;5.82058763504028;5.03024482727051;4.79306125640869
525;5.84582376480103;4.92830228805542;4.69319868087769
525.440002441406;5.83440542221069;4.84794044494629;4.6340913772583
526.02001953125;5.73210906982422;4.73168325424194;4.52110147476196
526.469970703125;5.73903131484985;4.75039291381836;4.40827226638794
527.049987792969;5.56758832931519;4.59946632385254;4.35170698165894
527.5;5.55618906021118;4.57068777084351;4.25220108032227
527.940002441406;5.44909858703613;4.41360187530518;4.16909408569336
528.52001953125;5.31965065002441;4.3894157409668;3.98874425888062
528.969970703125;5.20727491378784;4.35499572753906;3.95385885238647
529.549987792969;5.12547206878662;4.20568943023682;3.85866451263428
530;5.10587978363037;4.19494962692261;3.8237099647522
530.440002441406;5.01572751998901;4.07681560516357;3.74399542808533
531.039978027344;4.92779970169067;4.10226774215698;3.61116909980774
531.489990234375;4.85480976104736;4.04346466064453;3.565021276474
531.940002441406;4.77378034591675;3.93488955497742;3.50303530693054
532.530029296875;4.6711916923523;3.87381839752197;3.43310976028442
532.97998046875;4.64501190185547;3.74889039993286;3.38533115386963
533.429992675781;4.62409162521362;3.78505849838257;3.27616047859192
534.02001953125;4.5650782585144;3.6746768951416;3.2255551815033
534.469970703125;4.443932056427;3.5486786365509;3.14430856704712
535.070007324219;4.42379570007324;3.51662731170654;3.02904462814331
535.52001953125;4.37722206115723;3.44475030899048;3.06362104415894
535.969970703125;4.32210826873779;3.37535285949707;2.90105843544006
536.559997558594;4.25821018218994;3.3125946521759;2.87205171585083
537.010009765625;4.21503019332886;3.28444981575012;2.84559917449951
537.460021972656;4.1995906829834;3.31252646446228;2.7531304359436
538.049987792969;4.11071014404297;3.20840239524841;2.66934752464294
538.5;4.08462476730347;3.1422266960144;2.65023112297058
538.950012207031;4.02953672409058;3.14585185050964;2.60030794143677
539.549987792969;3.9016649723053;3.08079695701599;2.55979228019714
540;3.82021999359131;2.97535300254822;2.51509857177734
540.440002441406;3.81322717666626;2.98235988616943;2.44696235656738
541.02001953125;3.69851350784302;2.87777233123779;2.37368559837341
541.469970703125;3.59650349617004;2.84457445144653;2.33446741104126
542.049987792969;3.54964375495911;2.77284026145935;2.25589919090271
542.5;3.46202802658081;2.7581057548523;2.27303004264832
542.940002441406;3.39516854286194;2.71709489822388;2.16292262077332
543.52001953125;3.31409335136414;2.68422842025757;2.17317628860474
543.969970703125;3.27394700050354;2.62029266357422;2.1053786277771
544.549987792969;3.13226914405823;2.6187310218811;2.03512263298035
545;3.02199840545654;2.58949947357178;2.01420307159424
545.440002441406;2.98410677909851;2.4719922542572;2.0195734500885
546.02001953125;2.88008832931519;2.42421174049377;1.92992007732391
546.469970703125;2.813796043396;2.39289355278015;1.90987288951874
547.049987792969;2.7810275554657;2.2976176738739;1.85434472560883
547.5;2.69036769866943;2.28792095184326;1.85232484340668
547.940002441406;2.62688493728638;2.28255796432495;1.81042063236237
548.52001953125;2.53655767440796;2.18463921546936;1.78810214996338
548.969970703125;2.49765300750732;2.14441728591919;1.74340403079987
549.549987792969;2.37545490264893;2.10326409339905;1.67893731594086
550;2.34103775024414;2.0371572971344;1.67123937606812
550.440002441406;2.27426695823669;2.05017995834351;1.62861788272858
551.039978027344;2.23324012756348;1.98312973976135;1.60996723175049
551.489990234375;2.1842827796936;1.96866011619568;1.58013224601746
551.940002441406;2.18475079536438;1.93693196773529;1.54412198066711
552.530029296875;2.1006166934967;1.92876195907593;1.53207361698151
552.97998046875;2.04340767860413;1.86730682849884;1.51505053043365
553.429992675781;1.9477972984314;1.86079776287079;1.45769119262695
554.02001953125;1.92343270778656;1.78654825687408;1.418616771698
554.469970703125;1.93341016769409;1.75940537452698;1.41850674152374
555.070007324219;1.92472720146179;1.72639667987823;1.39243698120117
555.52001953125;1.84770977497101;1.70982348918915;1.36966443061829
555.969970703125;1.84979438781738;1.70140707492828;1.35992240905762
556.559997558594;1.74993360042572;1.62299251556396;1.28863203525543
557.010009765625;1.74866390228271;1.63301193714142;1.29978322982788
557.460021972656;1.72534310817718;1.57112848758698;1.2977522611618
558.049987792969;1.60894370079041;1.5452675819397;1.22683012485504
558.5;1.62243258953094;1.52757930755615;1.2517831325531
558.950012207031;1.64991891384125;1.46783113479614;1.19298803806305
559.549987792969;1.59744787216187;1.4322098493576;1.20279395580292
560;1.57713413238525;1.40702557563782;1.15738165378571
