Sample IDs:;251003_251002C_tht_1days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
460;0.204908713698387;0.202413335442543;0.227099344134331
460.450012207031;0.22101779282093;0.228074952960014;0.228267446160316
461.059997558594;0.245868846774101;0.223601743578911;0.236936137080193
461.510009765625;0.247032895684242;0.230943784117699;0.225873604416847
461.959991455078;0.236143097281456;0.245401427149773;0.260783731937408
462.570007324219;0.247053518891335;0.25015115737915;0.282346546649933
463.029998779297;0.257453739643097;0.262681096792221;0.292066246271133
463.480010986328;0.311494082212448;0.265526622533798;0.28571954369545
463.929992675781;0.27051106095314;0.277958273887634;0.280694842338562
464.540008544922;0.286169528961182;0.298132687807083;0.300333768129349
465;0.285208255052567;0.277310103178024;0.308713883161545
465.450012207031;0.295568108558655;0.294327914714813;0.309198975563049
466.059997558594;0.314407765865326;0.330481737852097;0.310022711753845
466.510009765625;0.314853101968765;0.305463284254074;0.330538630485535
466.959991455078;0.308117598295212;0.310713022947311;0.351274877786636
467.570007324219;0.326505184173584;0.32494243979454;0.325306117534637
468.029998779297;0.330633193254471;0.328965306282043;0.352160394191742
468.480010986328;0.358074069023132;0.340868562459946;0.356584638357162
468.929992675781;0.341607391834259;0.353840470314026;0.351628035306931
469.540008544922;0.34550929069519;0.337091863155365;0.37488180398941
470;0.359623700380325;0.364707589149475;0.387512683868408
470.440002441406;0.383029282093048;0.370109528303146;0.390101104974747
471.040008544922;0.361812263727188;0.384105324745178;0.406448036432266
471.489990234375;0.387826263904572;0.388405680656433;0.442945003509521
471.940002441406;0.386726856231689;0.405498176813126;0.432368397712708
472.529998779297;0.396222144365311;0.383223056793213;0.418706327676773
472.980010986328;0.430594593286514;0.401109874248505;0.424406230449677
473.429992675781;0.398324728012085;0.415409594774246;0.437461763620377
474.019989013672;0.383927047252655;0.430890709161758;0.451323479413986
474.470001220703;0.385399729013443;0.461547583341599;0.452224463224411
475.070007324219;0.430253177881241;0.418562591075897;0.449883908033371
475.519989013672;0.427994698286057;0.431217551231384;0.466731756925583
475.970001220703;0.440519481897354;0.457907468080521;0.461721271276474
476.559997558594;0.433555960655212;0.444308966398239;0.477965801954269
477.010009765625;0.433611124753952;0.437884837388992;0.464854151010513
477.459991455078;0.433019876480103;0.446470886468887;0.475986629724503
478.049987792969;0.446836680173874;0.448473781347275;0.484814137220383
478.5;0.461695939302444;0.45612433552742;0.497501939535141
478.950012207031;0.454587012529373;0.453026443719864;0.498794585466385
479.549987792969;0.447492212057114;0.476136714220047;0.486413568258286
480;0.459460884332657;0.495475679636002;0.500357210636139
480.450012207031;0.457458585500717;0.455329984426498;0.505489885807037
481.059997558594;0.454707890748978;0.481731504201889;0.48544630408287
481.510009765625;0.456980854272842;0.474697679281235;0.488634794950485
481.959991455078;0.451640635728836;0.489181846380234;0.518829226493835
482.570007324219;0.459154814481735;0.496592313051224;0.499394029378891
483.029998779297;0.463123768568039;0.451284617185593;0.510413587093353
483.480010986328;0.456558436155319;0.460635334253311;0.502863645553589
483.929992675781;0.481922954320908;0.459920078516006;0.493305295705795
484.540008544922;0.468798011541367;0.473791927099228;0.514999747276306
485;0.466656118631363;0.470063179731369;0.515273749828339
485.450012207031;0.496075838804245;0.482822567224503;0.497475773096085
486.059997558594;0.478302329778671;0.493544787168503;0.511494517326355
486.510009765625;0.479149967432022;0.472985774278641;0.517169415950775
486.959991455078;0.475609630346298;0.468290418386459;0.515915334224701
487.570007324219;0.462853819131851;0.477026075124741;0.505860090255737
488.029998779297;0.46503546833992;0.487900644540787;0.490763753652573
488.480010986328;0.454140275716782;0.453169137239456;0.514141798019409
488.929992675781;0.449551910161972;0.480540663003922;0.50736403465271
489.540008544922;0.456185787916183;0.473194807767868;0.507855117321014
490;0.470246821641922;0.486511439085007;0.501554310321808
490.440002441406;0.483713239431381;0.484124690294266;0.501378297805786
491.040008544922;0.465723007917404;0.468061715364456;0.524781405925751
491.489990234375;0.469386667013168;0.476748734712601;0.49403914809227
491.940002441406;0.466648608446121;0.458384186029434;0.491610258817673
492.529998779297;0.454475730657578;0.450715214014053;0.495445400476456
492.980010986328;0.453923374414444;0.456985265016556;0.514184474945068
493.429992675781;0.441642493009567;0.467990130186081;0.495875626802444
494.019989013672;0.413580745458603;0.459519594907761;0.498793691396713
494.470001220703;0.439381629228592;0.454257518053055;0.491390973329544
495.070007324219;0.449432641267777;0.463614076375961;0.499594300985336
495.519989013672;0.425578504800796;0.44640377163887;0.485179871320724
495.970001220703;0.423160940408707;0.467388778924942;0.467356592416763
496.559997558594;0.457549721002579;0.452288597822189;0.486966282129288
497.010009765625;0.424276322126389;0.445931643247604;0.493657976388931
497.459991455078;0.473732799291611;0.444205492734909;0.474474638700485
498.049987792969;0.431902170181274;0.445168167352676;0.49061581492424
498.5;0.41929692029953;0.434188842773438;0.480012029409409
498.950012207031;0.434723615646362;0.461773902177811;0.478871315717697
499.549987792969;0.419858425855637;0.438288509845734;0.458164066076279
500;0.433815360069275;0.454167693853378;0.453615218400955
500.440002441406;0.417445540428162;0.431665569543839;0.465185433626175
501.040008544922;0.407159477472305;0.445383131504059;0.462631613016129
501.489990234375;0.420560598373413;0.431752443313599;0.438749730587006
501.940002441406;0.417372524738312;0.444078296422958;0.450414806604385
