Sample IDs:;251003_251002A_tht_1days;;
481.959991455078;0.330804079771042;0.347980916500092;0.36801666021347
482.570007324219;0.342886358499527;0.348704189062119;0.351143568754196
483.029998779297;0.338063687086105;0.350329458713532;0.365214616060257
483.480010986328;0.337856560945511;0.329321533441544;0.358797013759613
483.929992675781;0.327690362930298;0.338421612977982;0.365793019533157
484.540008544922;0.307544380426407;0.352066993713379;0.347183018922806
485;0.341665744781494;0.337484002113342;0.366045415401459
485.450012207031;0.341742247343063;0.361058592796326;0.371925592422485
486.059997558594;0.32851368188858;0.336421728134155;0.347829610109329
486.510009765625;0.343815624713898;0.335361957550049;0.355997323989868
486.959991455078;0.34180760383606;0.361652165651321;0.368145138025284
487.570007324219;0.32009020447731;0.345933675765991;0.375518321990967
488.029998779297;0.330957978963852;0.336550742387772;0.344217538833618
488.480010986328;0.340053766965866;0.344536364078522;0.374009370803833
488.929992675781;0.333181142807007;0.352917313575745;0.375465154647827
489.540008544922;0.329012453556061;0.33441162109375;0.360052347183228
490;0.315415799617767;0.353634357452393;0.375938504934311
490.440002441406;0.323499768972397;0.329428344964981;0.364225298166275
491.040008544922;0.338016152381897;0.343005686998367;0.358633548021317
491.489990234375;0.338037192821503;0.34230175614357;0.375513941049576
491.940002441406;0.339009374380112;0.334663152694702;0.348934859037399
492.529998779297;0.316384315490723;0.335620522499084;0.353022187948227
492.980010986328;0.296433448791504;0.341360360383987;0.332928150892258
493.429992675781;0.305906623601913;0.327532917261124;0.356466382741928
494.019989013672;0.318963021039963;0.33181968331337;0.3357312977314
494.470001220703;0.30731588602066;0.354604750871658;0.344940334558487
495.070007324219;0.304629474878311;0.352495521306992;0.332272201776505
495.519989013672;0.335309118032455;0.323753893375397;0.335603505373001
495.970001220703;0.308611810207367;0.338625133037567;0.333684414625168
496.559997558594;0.315508306026459;0.326082497835159;0.337431222200394
497.010009765625;0.326567739248276;0.315085798501968;0.334833592176437
497.459991455078;0.296197891235352;0.301094323396683;0.348072499036789
498.049987792969;0.298250913619995;0.345129072666168;0.329882889986038
498.5;0.312660336494446;0.310864299535751;0.345124572515488
498.950012207031;0.297827839851379;0.30865803360939;0.329128056764603
499.549987792969;0.308336228132248;0.308807015419006;0.333661675453186
500;0.307418078184128;0.309401392936707;0.319614201784134
500.440002441406;0.292797356843948;0.280056208372116;0.318091332912445
501.040008544922;0.304520100355148;0.309771478176117;0.334069311618805
501.489990234375;0.294383257627487;0.313485056161881;0.309052258729935
501.940002441406;0.30635330080986;0.293902099132538;0.325239688158035
502.529998779297;0.282042294740677;0.321085095405579;0.314668744802475
502.980010986328;0.285646587610245;0.323311328887939;0.320968747138977
503.429992675781;0.291190028190613;0.305802345275879;0.319283008575439
504.019989013672;0.278586566448212;0.301114052534103;0.31153404712677
504.470001220703;0.294882833957672;0.308639913797379;0.297994792461395
505.070007324219;0.274591743946075;0.310817182064056;0.316959917545319
505.519989013672;0.296497285366058;0.309575170278549;0.311937153339386
505.970001220703;0.304640024900436;0.299468219280243;0.333853662014008
506.559997558594;0.292926013469696;0.31662380695343;0.333291918039322
507.010009765625;0.285231620073318;0.300751179456711;0.320909380912781
507.459991455078;0.293369770050049;0.314911216497421;0.328108340501785
508.049987792969;0.325541138648987;0.322258502244949;0.347735941410065
508.5;0.317318230867386;0.327684968709946;0.336968153715134
508.950012207031;0.313294559717178;0.32767254114151;0.3402980864048
509.549987792969;0.314339578151703;0.333722949028015;0.363395363092422
510;0.329406440258026;0.340252161026001;0.335487961769104
510.440002441406;0.312664896249771;0.349071353673935;0.346051186323166
511.040008544922;0.326412409543991;0.342553377151489;0.355018943548202
511.489990234375;0.357115387916565;0.353364497423172;0.37038654088974
511.940002441406;0.338968902826309;0.33633890748024;0.37446540594101
512.530029296875;0.358885884284973;0.359898746013641;0.383329272270203
512.97998046875;0.361604034900665;0.374818921089172;0.373101502656937
513.429992675781;0.367473483085632;0.384615421295166;0.366590648889542
514.02001953125;0.359793812036514;0.391298055648804;0.383039981126785
514.469970703125;0.371125608682632;0.381286531686783;0.407470852136612
515.070007324219;0.382115244865417;0.405952781438828;0.410013139247894
515.52001953125;0.364910513162613;0.405080288648605;0.392368853092194
515.969970703125;0.374610185623169;0.379919052124023;0.407328903675079
516.559997558594;0.370949387550354;0.371133923530579;0.397888571023941
517.010009765625;0.392411947250366;0.374028325080872;0.397749572992325
517.460021972656;0.385566741228104;0.383589416742325;0.384581387042999
518.049987792969;0.362185448408127;0.368140548467636;0.403403431177139
518.5;0.364237487316132;0.387545019388199;0.376641392707825
518.950012207031;0.392283409833908;0.373478561639786;0.391550064086914
519.549987792969;0.358203172683716;0.370891034603119;0.351819068193436
520;0.352920562028885;0.342413663864136;0.375903189182281
520.440002441406;0.349382400512695;0.331958472728729;0.352829247713089
521.02001953125;0.336845874786377;0.351035535335541;0.350893318653107
521.469970703125;0.320839405059814;0.337020218372345;0.348690092563629
522.049987792969;0.297126919031143;0.297780811786652;0.321532815694809
522.5;0.294626027345657;0.302459836006165;0.3115593791008
522.940002441406;0.28069144487381;0.29554808139801;0.30270990729332
523.52001953125;0.286987870931625;0.286939054727554;0.28478878736496
523.969970703125;0.259376049041748;0.277824103832245;0.287373274564743
524.549987792969;0.238895788788795;0.27466145157814;0.276796728372574
525;0.232479050755501;0.25355651974678;0.242204889655113
525.440002441406;0.247702673077583;0.23864771425724;0.245325312018394
526.02001953125;0.208097919821739;0.224125877022743;0.245204612612724
526.469970703125;0.207342699170113;0.22627104818821;0.224187776446342
527.049987792969;0.194553151726723;0.204016163945198;0.213728353381157
527.5;0.203987166285515;0.190238401293755;0.205201640725136
527.940002441406;0.200867637991905;0.206035688519478;0.20156754553318
528.52001953125;0.177942454814911;0.208865121006966;0.180254608392715
528.969970703125;0.175346866250038;0.17752867937088;0.197652980685234
529.549987792969;0.169387385249138;0.175644978880882;0.170590803027153
530;0.159095644950867;0.157513529062271;0.181704193353653
530.440002441406;0.170573338866234;0.174964234232903;0.179646924138069
531.039978027344;0.164054349064827;0.158383280038834;0.188219428062439
531.489990234375;0.158636078238487;0.144884660840034;0.168427407741547
531.940002441406;0.14307464659214;0.152949392795563;0.174732029438019
532.530029296875;0.153963923454285;0.165140554308891;0.15191738307476
532.97998046875;0.143625348806381;0.165445148944855;0.161944225430489
533.429992675781;0.14347268640995;0.150519341230392;0.165197595953941
534.02001953125;0.138643577694893;0.143004879355431;0.16252712905407
534.469970703125;0.145392015576363;0.142162129282951;0.163280978798866
535.070007324219;0.15818028151989;0.153254687786102;0.150721117854118
535.52001953125;0.134166181087494;0.143405452370644;0.157791987061501
535.969970703125;0.1473089158535;0.150923654437065;0.143696054816246
536.559997558594;0.148411110043526;0.146172344684601;0.146094381809235
537.010009765625;0.134565368294716;0.129700034856796;0.151784762740135
537.460021972656;0.130648568272591;0.152253583073616;0.129612624645233
538.049987792969;0.109557181596756;0.140179738402367;0.141303971409798
538.5;0.139674514532089;0.123196557164192;0.156235367059708
538.950012207031;0.125697299838066;0.121783450245857;0.13975878059864
539.549987792969;0.1166752576828;0.137683466076851;0.130276128649712
540;0.121591612696648;0.131613522768021;0.111748620867729
540.440002441406;0.107160836458206;0.127161502838135;0.141317397356033
541.02001953125;0.105210170149803;0.128370746970177;0.121577754616737
541.469970703125;0.126658290624619;0.120190769433975;0.120968729257584
542.049987792969;0.128677845001221;0.108130842447281;0.121372565627098
542.5;0.0917453616857529;0.126487538218498;0.120199680328369
542.940002441406;0.115980222821236;0.120774775743484;0.126766353845596
543.52001953125;0.109529003500938;0.109295576810837;0.114901512861252
543.969970703125;0.12034760415554;0.101168915629387;0.115991815924644
544.549987792969;0.122070267796516;0.111477568745613;0.111715361475945
545;0.103925779461861;0.106426879763603;0.0995756387710571
545.440002441406;0.103767156600952;0.110647231340408;0.114472806453705
546.02001953125;0.110945299267769;0.113666668534279;0.119307637214661
546.469970703125;0.104210272431374;0.11549037694931;0.114831566810608
547.049987792969;0.109968468546867;0.0953396260738373;0.110394299030304
547.5;0.0839850753545761;0.103129506111145;0.103361070156097
547.940002441406;0.0976565629243851;0.0895199328660965;0.120610430836678
548.52001953125;0.10598973929882;0.107047766447067;0.101363822817802
548.969970703125;0.0798179060220718;0.0989771634340286;0.104474112391472
549.549987792969;0.083468496799469;0.0919380784034729;0.095829963684082
550;0.0737934410572052;0.0949020236730576;0.0717203617095947
550.440002441406;0.0840475112199783;0.0921526551246643;0.0986491292715073
551.039978027344;0.0866171419620514;0.0748412162065506;0.0760287046432495
551.489990234375;0.0904121696949005;0.0903149396181107;0.0709457695484161
551.940002441406;0.0865489542484283;0.0866621434688568;0.0884766727685928
552.530029296875;0.0839280337095261;0.0953088253736496;0.0772189199924469
552.97998046875;0.0747764855623245;0.0924548506736755;0.0847168266773224
553.429992675781;0.0672789365053177;0.0731862932443619;0.0861012041568756
554.02001953125;0.0778403878211975;0.0765098631381988;0.0822602659463882
554.469970703125;0.0680507272481918;0.0767227113246918;0.0874079167842865
555.070007324219;0.0655117183923721;0.0849911719560623;0.0737074315547943
555.52001953125;0.0659652501344681;0.0785066038370132;0.0738920122385025
555.969970703125;0.0662549585103989;0.0800910741090775;0.0775638818740845
556.559997558594;0.0826984196901321;0.0620029605925083;0.0691938698291779
557.010009765625;0.058633703738451;0.0653979033231735;0.0762909799814224
557.460021972656;0.0733606070280075;0.0827302485704422;0.0755828469991684
558.049987792969;0.0707172006368637;0.0767482817173004;0.0787843465805054
558.5;0.0659039616584778;0.0676592737436295;0.0736611634492874
558.950012207031;0.0547682009637356;0.0708756446838379;0.0802406817674637
559.549987792969;0.0736092776060104;0.0613598488271236;0.0697961747646332
560;0.0787715166807175;0.0647634267807007;0.063641220331192
