[Header]
Application Name	LabSolutions
Version	5.113
Data File Name	C:\LabSolutions\Data\Max\240428-std curve_1pmol ABm1-42_001_07.lcd
Output Date	1/20/2026
Output Time	11:06:00 PM

[File Information]
Type	Data File
Generated	4/28/2024 7:15:20 PM
Generated by	System Administrator
Modified	1/20/2026 10:56:08 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	4/28/2024 7:15:58 PM
Sample Type	1:Standard
Level	3
Sample Name	1pmol ABm1-42
Sample ID	001
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	B2
Injection Volume	27
Injection Count	0
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\Max\240428-std curve_1pmol ABm1-42_001_07.lcd
Method File	C:\LabSolutions\Data\Max\BioShell_AB(M1-42)_MS_QC+Quant.lcm
Batch File	C:\LabSolutions\Data\Max\240428-std curve.lcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr
Tuning File	C:\LabSolutions\Data\Max\Tuning 240115 no mz or resolution-max.lct

[File Description]


[Configuration]
Instrument Name	LCMSShimadzu
Instrument #	2
Line #	1
# of Detectors	2
Detector ID	Detector A	MS
Detector Name	Detector A	MS
# of Channels	2	1

[MS Chromatogram]
m/z	1-1MS(E+) TIC
Interval(sec)	1.000
# of Points	870
Start Time(min)	0.500
End Time(min)	14.983
R.Time(min)	Absolute Intensity	Relative Intensity
0.500	4333967	20.84
0.517	4566616	21.96
0.533	4563963	21.95
0.550	4239633	20.39
0.567	3910925	18.81
0.583	3781074	18.18
0.600	3706060	17.82
0.617	3617504	17.40
0.633	3533262	16.99
0.650	3391539	16.31
0.667	3239123	15.58
0.683	3161004	15.20
0.700	3121540	15.01
0.717	3163195	15.21
0.733	3229111	15.53
0.750	3200680	15.39
0.767	3177779	15.28
0.783	3134583	15.08
0.800	3099381	14.91
0.817	3095400	14.89
0.833	3031727	14.58
0.850	3051722	14.68
0.867	3150959	15.15
0.883	3190538	15.34
0.900	3179280	15.29
0.917	3132888	15.07
0.933	3152861	15.16
0.950	3191930	15.35
0.967	3173291	15.26
0.983	3206013	15.42
1.000	3173151	15.26
1.017	3108556	14.95
1.033	3085557	14.84
1.050	3168737	15.24
1.067	3267540	15.71
1.083	3307108	15.90
1.100	3311747	15.93
1.117	3234205	15.55
1.133	3155282	15.17
1.150	3165147	15.22
1.167	3196184	15.37
1.183	3194838	15.36
1.200	3116780	14.99
1.217	3134380	15.07
1.233	3200843	15.39
1.250	3165284	15.22
1.267	3213523	15.45
1.283	3229814	15.53
1.300	3186676	15.33
1.317	3214616	15.46
1.333	3222943	15.50
1.350	3195804	15.37
1.367	3166489	15.23
1.383	3178146	15.28
1.400	3139641	15.10
1.417	3120638	15.01
1.433	3143277	15.12
1.450	3499103	16.83
1.467	3877424	18.65
1.483	3510376	16.88
1.500	3168395	15.24
1.517	3154981	15.17
1.533	3155021	15.17
1.550	3230330	15.54
1.567	3351088	16.12
1.583	3302412	15.88
1.600	3155571	15.18
