Sample IDs:;251003_251002J_tht_1days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
521.02001953125;0.479367762804031;0.510894596576691;0.526910305023193
521.469970703125;0.447294741868973;0.498905569314957;0.504465103149414
522.049987792969;0.477401107549667;0.484793692827225;0.496572345495224
522.5;0.463337272405624;0.457657784223557;0.498029202222824
522.940002441406;0.44727548956871;0.47178390622139;0.494373649358749
523.52001953125;0.412076324224472;0.448499947786331;0.458146005868912
523.969970703125;0.387077897787094;0.425680786371231;0.441882640123367
524.549987792969;0.41385143995285;0.413893818855286;0.443339288234711
525;0.392539232969284;0.397672384977341;0.405517160892487
525.440002441406;0.364804327487946;0.399049073457718;0.425704509019852
526.02001953125;0.360596686601639;0.385872572660446;0.393353223800659
526.469970703125;0.365999609231949;0.361494332551956;0.396997600793839
527.049987792969;0.342082798480988;0.364686340093613;0.401444375514984
527.5;0.306165099143982;0.346681624650955;0.378147274255753
527.940002441406;0.324799001216888;0.337456971406937;0.362730234861374
528.52001953125;0.314992964267731;0.345459997653961;0.363007813692093
528.969970703125;0.303471028804779;0.329482406377792;0.337637007236481
529.549987792969;0.294210195541382;0.303876876831055;0.308517545461655
530;0.291487783193588;0.307277083396912;0.318792164325714
530.440002441406;0.286992937326431;0.308104664087296;0.32778999209404
531.039978027344;0.315633356571198;0.31390717625618;0.330959290266037
531.489990234375;0.271473050117493;0.291000694036484;0.318728595972061
531.940002441406;0.270321816205978;0.306022018194199;0.317177683115006
532.530029296875;0.270491421222687;0.285389810800552;0.295341789722443
532.97998046875;0.247700288891792;0.282203704118729;0.311067223548889
533.429992675781;0.292254596948624;0.302328765392303;0.289769530296326
534.02001953125;0.25550639629364;0.278017312288284;0.287865579128265
534.469970703125;0.260158449411392;0.278664618730545;0.304422080516815
535.070007324219;0.23988102376461;0.276213943958282;0.279898077249527
535.52001953125;0.243236884474754;0.271339118480682;0.288493543863297
535.969970703125;0.244638279080391;0.264457732439041;0.277407944202423
536.559997558594;0.23620630800724;0.256880283355713;0.268432527780533
537.010009765625;0.248031541705132;0.267663985490799;0.257130742073059
537.460021972656;0.237476393580437;0.252554088830948;0.260190635919571
538.049987792969;0.233326599001884;0.246022269129753;0.265041649341583
538.5;0.223918840289116;0.244837805628777;0.258827179670334
538.950012207031;0.218547537922859;0.23187743127346;0.251809269189835
539.549987792969;0.223339632153511;0.246337160468102;0.250511199235916
540;0.236395195126534;0.236245319247246;0.22192420065403
540.440002441406;0.221114858984947;0.243103578686714;0.26247251033783
541.02001953125;0.218858376145363;0.239713355898857;0.240457847714424
541.469970703125;0.228464797139168;0.237694069743156;0.245014294981956
542.049987792969;0.232505574822426;0.223707988858223;0.224034354090691
542.5;0.211741700768471;0.227289542555809;0.219164565205574
542.940002441406;0.192619785666466;0.19918666779995;0.230225846171379
543.52001953125;0.196084573864937;0.219193264842033;0.213811233639717
543.969970703125;0.185192286968231;0.226408943533897;0.21875025331974
544.549987792969;0.19541047513485;0.198786064982414;0.227132126688957
545;0.192560359835625;0.198936954140663;0.208764180541039
545.440002441406;0.196680024266243;0.189266636967659;0.212954238057137
546.02001953125;0.175719901919365;0.212982758879662;0.237188920378685
546.469970703125;0.183498129248619;0.19811786711216;0.201260283589363
547.049987792969;0.181718304753304;0.192950382828712;0.190618023276329
547.5;0.173571959137917;0.173120424151421;0.202052965760231
547.940002441406;0.17427209019661;0.189122900366783;0.206796482205391
548.52001953125;0.169208660721779;0.182564154267311;0.190166011452675
548.969970703125;0.180177271366119;0.178916350007057;0.190208122134209
549.549987792969;0.154725670814514;0.171635001897812;0.198046043515205
550;0.167090073227882;0.176947563886642;0.190871521830559
550.440002441406;0.154207170009613;0.186194092035294;0.18137688934803
551.039978027344;0.15384116768837;0.171103373169899;0.187742635607719
551.489990234375;0.164374217391014;0.16780985891819;0.172593250870705
551.940002441406;0.134205207228661;0.145170107483864;0.172746494412422
552.530029296875;0.161943688988686;0.160130426287651;0.18049430847168
552.97998046875;0.149794965982437;0.164082661271095;0.180861309170723
553.429992675781;0.143332496285439;0.150754764676094;0.164659529924393
554.02001953125;0.15033595263958;0.14778870344162;0.16947315633297
554.469970703125;0.144597083330154;0.150907620787621;0.16107365489006
555.070007324219;0.133861273527145;0.158722788095474;0.188298746943474
555.52001953125;0.131522804498672;0.136788323521614;0.160831540822983
555.969970703125;0.142695784568787;0.152936220169067;0.163379937410355
556.559997558594;0.1310183852911;0.144358679652214;0.156935766339302
557.010009765625;0.125186547636986;0.157366588711739;0.147560402750969
557.460021972656;0.137317910790443;0.144725188612938;0.134017065167427
558.049987792969;0.113814324140549;0.138708963990211;0.137777909636498
558.5;0.14393724501133;0.135923027992249;0.137779042124748
558.950012207031;0.131652429699898;0.119289085268974;0.13061611354351
559.549987792969;0.123411327600479;0.118759080767632;0.132211938500404
560;0.123843669891357;0.118606939911842;0.132957026362419
