Sample IDs:;251002_buffer;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
511.489990234375;0.0954026505351067;0.108779259026051;0.092420905828476
511.940002441406;0.0920477956533432;0.103494212031364;0.103240229189396
512.530029296875;0.11064925044775;0.114187531173229;0.11557399481535
512.97998046875;0.110452838242054;0.119507424533367;0.122434236109257
513.429992675781;0.121312595903873;0.121058531105518;0.11115787178278
514.02001953125;0.135725259780884;0.140824645757675;0.141066044569016
514.469970703125;0.153787732124329;0.13457715511322;0.134475380182266
515.070007324219;0.138589054346085;0.149701982736588;0.149434626102448
515.52001953125;0.137643426656723;0.150531828403473;0.161661595106125
515.969970703125;0.146683156490326;0.141823321580887;0.14915543794632
516.559997558594;0.151634186506271;0.144738972187042;0.166221976280212
517.010009765625;0.16330024600029;0.1464783847332;0.156678318977356
517.460021972656;0.157280564308166;0.162854760885239;0.153458744287491
518.049987792969;0.165012806653976;0.157763689756393;0.146218925714493
518.5;0.158216774463654;0.1401027739048;0.16149041056633
518.950012207031;0.151835381984711;0.142558187246323;0.149085998535156
519.549987792969;0.124498821794987;0.14750200510025;0.150932252407074
520;0.14401787519455;0.138520270586014;0.136769384145737
520.440002441406;0.131790697574615;0.139273822307587;0.145757496356964
521.02001953125;0.12164319306612;0.129563450813293;0.118016622960567
521.469970703125;0.133649706840515;0.113250397145748;0.133912295103073
522.049987792969;0.105745352804661;0.117465026676655;0.124436505138874
522.5;0.0995192602276802;0.101383157074451;0.0857225954532623
522.940002441406;0.0923672616481781;0.0954537391662598;0.0943729132413864
523.52001953125;0.076599657535553;0.0836439356207848;0.0879535749554634
523.969970703125;0.0855053588747978;0.0696118697524071;0.0591223910450935
524.549987792969;0.0713395774364471;0.0690554156899452;0.0720580592751503
525;0.0476502105593681;0.0549412965774536;0.0600307881832123
525.440002441406;0.0473143346607685;0.0525047183036804;0.0545538738369942
526.02001953125;0.0415719486773014;0.0379351116716862;0.0501853413879871
526.469970703125;0.0401261448860168;0.0448894500732422;0.0339080654084682
527.049987792969;0.0144650042057037;0.023560918867588;0.018682848662138
527.5;0.0270451232790947;0.034598458558321;0.0206138491630554
527.940002441406;0.0189168881624937;0.0109311696141958;0.0133304744958878
528.52001953125;0.0215634703636169;0.014821995049715;0.0230362787842751
528.969970703125;0.0140613354742527;0.0204576216638088;0.0230601914227009
529.549987792969;0.00867511704564095;0.013860085979104;-0.00313633307814598
530;0.0168830249458551;0.00925299525260925;0.0090293250977993
530.440002441406;0.00281831342726946;0.00938979722559452;0.011376554146409
531.039978027344;0.0116500500589609;-0.00849838554859161;-0.00120132230222225
531.489990234375;-0.00406157551333308;0.00656823627650738;0.00699500925838947
531.940002441406;0.00662649236619473;-0.00944188982248306;-0.00458825193345547
532.530029296875;0.00322363618761301;-0.00263169780373573;-0.0138196013867855
532.97998046875;0.00926444679498673;-0.00218173582106829;-0.00655168248340487
533.429992675781;-0.00550617231056094;-0.0162965785712004;-0.013828482478857
534.02001953125;-0.00202325917780399;0.00225606560707092;-0.00171736255288124
534.469970703125;0.00282671954482794;-0.00210028421133757;0.00409365259110928
535.070007324219;-0.00992118380963802;-0.0148219577968121;-0.00365483062341809
535.52001953125;0.00790666230022907;-0.00652817497029901;0.000217932276427746
535.969970703125;-0.00254942197352648;-0.000540664419531822;-0.00800456944853067
536.559997558594;-0.00303170830011368;-0.00549481203779578;-0.00896981824189425
537.010009765625;-0.00893072038888931;-0.00553683191537857;0.000234641134738922
537.460021972656;-0.0109009491279721;-0.00507432967424393;0.00121223088353872
538.049987792969;-0.00394568452611566;0.00906524434685707;0.00172576308250427
538.5;-0.00742710195481777;-0.00554470997303724;-0.000711191445589066
538.950012207031;-0.00989597011357546;-0.00212765112519264;0.00020527932792902
539.549987792969;-0.0128787467256188;-0.00363938976079226;0.0016730697825551
540;-0.00695663038641214;-0.00168706011027098;-0.00462928460910916
540.440002441406;-0.00450357794761658;-0.00119830667972565;0.00794005207717419
541.02001953125;0.00431875325739384;0.000198262743651867;-0.0027092257514596
541.469970703125;-0.00157837942242622;-0.00121659971773624;-0.00605032267048955
542.049987792969;-0.00254516862332821;-0.0133338570594788;0.00213846657425165
542.5;-0.000579620711505413;-0.014794840477407;-0.00655506365001202
542.940002441406;-0.000613540410995483;-0.00702454382553697;0.00843054242432118
543.52001953125;-0.0148115986958146;-0.00802356097847223;0.00696747936308384
543.969970703125;-0.00650646304711699;-0.00801336392760277;-0.00510100973770022
544.549987792969;-0.00454842764884233;0.0059376172721386;0.00255983881652355
545;-0.0045449030585587;-0.00609481846913695;0.00504524447023869
545.440002441406;-0.000210652127861977;-0.0113954916596413;0.000676454976201057
546.02001953125;0.00321040488779545;-0.0133220227435231;-0.00461598485708237
546.469970703125;-0.00651315366849303;0.00452389568090439;-0.00897540617734194
547.049987792969;0.00430743955075741;-0.00656931614503264;-0.00363858882337809
547.5;-0.000700575299561024;-0.0128407804295421;0.0016939640045166
547.940002441406;-0.00456107594072819;-0.000321998260915279;-0.000244192779064178
548.52001953125;-0.00699621113017201;-0.0157312881201506;-0.00945825036615133
548.969970703125;-0.00360585888847709;-0.00946578569710255;0.00512324459850788
549.549987792969;-0.0143157681450248;-0.0128539185971022;0.00565623492002487
550;-0.00120823550969362;-0.0191460326313972;0.00325017143040895
550.440002441406;-0.00460208905860782;-0.0128628564998507;-0.00604277430102229
551.039978027344;-0.0070167500525713;-0.00896605383604765;-0.00312589108943939
551.489990234375;0.00815030187368393;-0.000690567307174206;0.00174847152084112
551.940002441406;-0.0123693542554975;-0.00170394871383905;-0.00167522579431534
552.530029296875;-0.00944229308515787;-0.00653945142403245;-0.0167563632130623
552.97998046875;-0.00553457159548998;-0.0152735952287912;-0.00993752479553223
553.429992675781;0.0036390470340848;0.00607374124228954;-0.0182047579437494
554.02001953125;-0.0109051475301385;-0.00897208973765373;-0.00311414431780577
554.469970703125;-0.0109084527939558;-0.00266906060278416;0.00461564026772976
