Sample IDs:;251002_251002G_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
522.5;0.325928777456284;0.33838751912117;0.328028291463852
522.940002441406;0.329743057489395;0.326362788677216;0.336478680372238
523.52001953125;0.289338529109955;0.28299480676651;0.308224409818649
523.969970703125;0.295172184705734;0.306712806224823;0.295403659343719
524.549987792969;0.268389761447906;0.277426928281784;0.250392735004425
525;0.276460587978363;0.27684810757637;0.272446662187576
525.440002441406;0.25938206911087;0.264651507139206;0.253802865743637
526.02001953125;0.2419213950634;0.249703675508499;0.239820271730423
526.469970703125;0.235626608133316;0.253471314907074;0.243218660354614
527.049987792969;0.222181171178818;0.239803045988083;0.228069633245468
527.5;0.22787269949913;0.229864448308945;0.220396101474762
527.940002441406;0.221493184566498;0.21558940410614;0.224416315555573
528.52001953125;0.220035195350647;0.216825515031815;0.2228102684021
528.969970703125;0.212064474821091;0.225795477628708;0.211187899112701
529.549987792969;0.198990553617477;0.207967877388;0.213329464197159
530;0.21082404255867;0.190350383520126;0.205697327852249
530.440002441406;0.205267697572708;0.206634879112244;0.212069392204285
531.039978027344;0.203431457281113;0.186446458101273;0.19935616850853
531.489990234375;0.190301060676575;0.203096240758896;0.187128663063049
531.940002441406;0.195004105567932;0.19109508395195;0.183160483837128
532.530029296875;0.188808023929596;0.182401448488235;0.192287147045135
532.97998046875;0.174321800470352;0.197795212268829;0.197849720716476
533.429992675781;0.166286736726761;0.176354557275772;0.184977412223816
534.02001953125;0.166073948144913;0.176293402910233;0.184796422719955
534.469970703125;0.162471026182175;0.182087004184723;0.172090113162994
535.070007324219;0.175995051860809;0.18355917930603;0.165781289339066
535.52001953125;0.169450342655182;0.173643440008163;0.184343665838242
535.969970703125;0.159821778535843;0.180890381336212;0.178302258253098
536.559997558594;0.169216156005859;0.17307385802269;0.174253553152084
537.010009765625;0.161214679479599;0.156179934740067;0.175036638975143
537.460021972656;0.160530745983124;0.162544727325439;0.15446925163269
538.049987792969;0.142408311367035;0.159042567014694;0.170825392007828
538.5;0.170250594615936;0.145856618881226;0.170123189687729
538.950012207031;0.159766227006912;0.143838316202164;0.175315678119659
539.549987792969;0.152174800634384;0.148628860712051;0.147014826536179
540;0.16074076294899;0.153060555458069;0.165846705436707
540.440002441406;0.159141272306442;0.148413002490997;0.159527122974396
541.02001953125;0.148532152175903;0.165540546178818;0.159942269325256
541.469970703125;0.148167043924332;0.164382934570313;0.150311440229416
542.049987792969;0.149094462394714;0.142314672470093;0.155669838190079
542.5;0.147353053092957;0.139705032110214;0.154702693223953
542.940002441406;0.13258957862854;0.150463819503784;0.152360558509827
543.52001953125;0.149735391139984;0.145120888948441;0.157905995845795
543.969970703125;0.156688064336777;0.137007802724838;0.152544528245926
544.549987792969;0.133064419031143;0.135687202215195;0.153434067964554
545;0.137099087238312;0.145093381404877;0.146419405937195
545.440002441406;0.137273043394089;0.144447565078735;0.146671295166016
546.02001953125;0.149694621562958;0.137661933898926;0.13667169213295
546.469970703125;0.146499365568161;0.121118284761906;0.143535435199738
547.049987792969;0.134760528802872;0.144331306219101;0.140994012355804
547.5;0.12634751200676;0.139599531888962;0.129946917295456
547.940002441406;0.161005765199661;0.119444213807583;0.131014853715897
548.52001953125;0.124845303595066;0.134807378053665;0.124035514891148
548.969970703125;0.126734435558319;0.130522489547729;0.14323890209198
549.549987792969;0.140938282012939;0.12077558785677;0.117448322474957
550;0.122618176043034;0.107865445315838;0.14029523730278
550.440002441406;0.123478554189205;0.130892425775528;0.107258707284927
551.039978027344;0.127210468053818;0.120736517012119;0.134158730506897
551.489990234375;0.1198425963521;0.111846223473549;0.111439593136311
551.940002441406;0.124170653522015;0.114718370139599;0.106517739593983
552.530029296875;0.117183946073055;0.113198719918728;0.120778001844883
552.97998046875;0.102770283818245;0.107169985771179;0.111238546669483
553.429992675781;0.110504798591137;0.1091613098979;0.117030210793018
554.02001953125;0.0984293892979622;0.117188550531864;0.116319440305233
554.469970703125;0.109412543475628;0.11953043192625;0.10410200804472
555.070007324219;0.105058744549751;0.111705839633942;0.10212454944849
555.52001953125;0.113793857395649;0.115870766341686;0.121370263397694
555.969970703125;0.0991449877619743;0.103715874254704;0.111513756215572
556.559997558594;0.104085393249989;0.112075686454773;0.111642874777317
557.010009765625;0.107642278075218;0.1083944439888;0.117694906890392
557.460021972656;0.106022134423256;0.0975563228130341;0.111542463302612
558.049987792969;0.0990235358476639;0.0942099019885063;0.0995294898748398
558.5;0.113007329404354;0.110562808811665;0.111449621617794
558.950012207031;0.104816354811192;0.0817425474524498;0.102944396436214
559.549987792969;0.11747782677412;0.0920236483216286;0.0955004245042801
560;0.0920641720294952;0.0995303094387054;0.112804144620895
