Temp,Conc (nM),Incubation time (days)
5,169.37454147424398,4
5,185.11508690306138,4
5,200.15149842236906,4
5,38.86592996621149,4
5,38.285737703627625,4
5,51.40480546876572,4
5,146.0693113902732,4
5,157.96650040344952,4
5,24.065226471890135,4
5,182.70173913315747,4
