IDs:;model_03_330_uM
Concentration [uM]:;03.330
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
0.0;72.0;Inf;Inf
1.0;72.0;Inf;Inf
2.0;72.0;Inf;Inf
3.0;72.0;Inf;Inf
4.0;72.0;Inf;Inf
5.0;71.1099371798662;Inf;Inf
6.0;69.25912077051719;Inf;Inf
7.0;67.67133696281142;Inf;Inf
8.0;66.32690124552808;Inf;Inf
9.0;65.24318919017946;Inf;Inf
10.0;64.41726729985571;Inf;Inf
11.0;63.79628273925463;Inf;Inf
12.0;63.31774363976765;Inf;Inf
13.0;62.93590238043609;Inf;Inf
14.0;62.62140775280246;Inf;Inf
15.0;62.35557916704981;Inf;Inf
16.0;62.12617821930138;Inf;Inf
17.0;61.92488954925861;Inf;Inf
18.0;61.74586244143426;Inf;Inf
19.0;61.58485022573099;Inf;Inf
20.0;61.43868593347957;Inf;Inf
21.0;61.30495181658946;Inf;Inf
22.0;61.18176424831166;Inf;Inf
23.0;61.067629554458065;Inf;Inf
24.0;60.961344803537315;Inf;Inf
25.0;60.861927906078606;Inf;Inf
26.0;60.768567314654035;Inf;Inf
27.0;60.68058513783197;Inf;Inf
28.0;60.59740962742351;Inf;Inf
29.0;60.518554340241955;Inf;Inf
30.0;60.443602134648856;Inf;Inf
31.0;60.37219272418796;Inf;Inf
32.0;60.304012885701916;Inf;Inf
33.0;60.238788674280265;Inf;Inf
34.0;60.17627917362166;Inf;Inf
35.0;60.11627143411283;Inf;Inf
36.0;60.058576339037074;Inf;Inf
37.0;60.00302520290686;Inf;Inf
38.0;59.94946695236973;Inf;Inf
39.0;59.89776577446323;Inf;Inf
40.0;59.84779914263451;Inf;Inf
41.0;59.79945615028124;Inf;Inf
42.0;59.75263609629699;Inf;Inf
43.0;59.70724727841625;Inf;Inf
44.0;59.66320595891323;Inf;Inf
45.0;59.620435474045635;Inf;Inf
46.0;59.578865464007485;Inf;Inf
47.0;59.53843120440959;Inf;Inf
48.0;59.49907302369397;Inf;Inf
49.0;59.46073579360549;Inf;Inf
50.0;59.423368482033275;Inf;Inf
51.0;59.38692375931041;Inf;Inf
52.0;59.351357650507005;Inf;Inf
53.0;59.31662922743719;Inf;Inf
54.0;59.28270033507557;Inf;Inf
55.0;59.2495353478856;Inf;Inf
56.0;59.21710095223125;Inf;Inf
57.0;59.18536595160222;Inf;Inf
58.0;59.15430109184975;Inf;Inf
59.0;59.123878904023016;Inf;Inf
60.0;59.09407356272751;Inf;Inf
61.0;59.0648607582063;Inf;Inf
62.0;59.036217580584;Inf;Inf
63.0;59.00812241491514;Inf;Inf
64.0;58.98055484585273;Inf;Inf
65.0;58.953495570900294;Inf;Inf
66.0;58.92692632133935;Inf;Inf
67.0;58.90082979003341;Inf;Inf
68.0;58.875189565405186;Inf;Inf
69.0;58.849990070965845;Inf;Inf
70.0;58.8252165098468;Inf;Inf
71.0;58.800854813846804;Inf;Inf
72.0;58.77689159656126;Inf;Inf
73.0;58.75331411020877;Inf;Inf
74.0;58.73011020581094;Inf;Inf
75.0;58.70726829641867;Inf;Inf
76.0;58.68477732310992;Inf;Inf
77.0;58.66262672351299;Inf;Inf
78.0;58.64080640263357;Inf;Inf
79.0;58.619306705787;Inf;Inf
80.0;58.598118393456204;Inf;Inf
81.0;58.57723261791387;Inf;Inf
82.0;58.55664090146236;Inf;Inf
83.0;58.53633511615937;Inf;Inf
84.0;58.51630746490963;Inf;Inf
85.0;58.49655046381353;Inf;Inf
86.0;58.477056925674354;Inf;Inf
87.0;58.45781994457399;Inf;Inf
88.0;58.43883288143529;Inf;Inf
89.0;58.42008935049677;Inf;Inf
90.0;58.40158320663097;Inf;Inf
91.0;58.38330853344471;Inf;Inf
92.0;58.36525963210392;Inf;Inf
93.0;58.347431010830974;Inf;Inf
94.0;58.32981737502667;Inf;Inf
95.0;58.31241361797269;Inf;Inf
96.0;58.29521481207453;Inf;Inf
97.0;58.2782162006072;Inf;Inf
98.0;58.26141318993009;Inf;Inf
99.0;58.24480134213893;Inf;Inf
100.0;58.228376368126085;Inf;Inf
101.0;58.21213412102217;Inf;Inf
102.0;58.196070589994264;Inf;Inf
103.0;58.1801818943776;Inf;Inf
104.0;58.16446427811958;Inf;Inf
105.0;58.14891410451656;Inf;Inf
106.0;58.13352785122475;Inf;Inf
107.0;58.11830210552861;Inf;Inf
108.0;58.10323355985101;Inf;Inf
109.0;58.08831900749018;Inf;Inf
110.0;58.07355533857028;Inf;Inf
111.0;58.058939536192604;Inf;Inf
112.0;58.04446867277569;Inf;Inf
113.0;58.030139906573446;Inf;Inf
114.0;58.01595047836093;Inf;Inf
115.0;58.00189770827814;Inf;Inf
116.0;57.98797899282304;Inf;Inf
117.0;57.97419180198533;Inf;Inf
118.0;57.96053367651312;Inf;Inf
119.0;57.94700222530542;Inf;Inf
120.0;57.93359512292314;Inf;Inf
121.0;57.920310107212636;Inf;Inf
122.0;57.90714497703563;Inf;Inf
123.0;57.894097590099626;Inf;Inf
124.0;57.881165860883875;Inf;Inf
125.0;57.86834775865566;Inf;Inf
126.0;57.85564130557232;Inf;Inf
127.0;57.84304457486465;Inf;Inf
128.0;57.830555689097444;Inf;Inf
129.0;57.81817281850317;Inf;Inf
130.0;57.80589417938565;Inf;Inf
131.0;57.79371803258949;Inf;Inf
132.0;57.781642682032654;Inf;Inf
133.0;57.769666473298855;Inf;Inf
134.0;57.75778779228671;Inf;Inf
135.0;57.74600506391332;Inf;Inf
136.0;57.73431675086934;Inf;Inf
137.0;57.72272135242315;Inf;Inf
138.0;57.7112174032721;Inf;Inf
139.0;57.699803472438184;Inf;Inf
140.0;57.6884781622065;Inf;Inf
141.0;57.67724010710429;Inf;Inf
142.0;57.66608797291876;Inf;Inf
143.0;57.655020455752094;Inf;Inf
144.0;57.64403628111167;Inf;Inf
145.0;57.633134203034174;Inf;Inf
146.0;57.62231300324209;Inf;Inf
147.0;57.611571490330924;Inf;Inf
148.0;57.60090849898622;Inf;Inf
149.0;57.5903228892286;Inf;Inf
150.0;57.579813545686015;Inf;Inf
151.0;57.56937937689189;Inf;Inf
152.0;57.55901931460802;Inf;Inf
153.0;57.548732313171236;Inf;Inf
154.0;57.538517348862946;Inf;Inf
155.0;57.52837341930036;Inf;Inf
156.0;57.51829954284873;Inf;Inf
157.0;57.50829475805368;Inf;Inf
158.0;57.498358123092636;Inf;Inf
159.0;57.48848871524502;Inf;Inf
160.0;57.47868563037983;Inf;Inf
161.0;57.468947982460556;Inf;Inf
162.0;57.459274903066344;Inf;Inf
163.0;57.449665540928734;Inf;Inf
164.0;57.44011906148375;Inf;Inf
165.0;57.43063464643829;Inf;Inf
166.0;57.42121149335057;Inf;Inf
167.0;57.41184881522403;Inf;Inf
168.0;57.40254584011404;Inf;Inf
169.0;57.39330181074701;Inf;Inf
170.0;57.38411598415164;Inf;Inf
171.0;57.374987631301444;Inf;Inf
172.0;57.365916036768525;Inf;Inf
173.0;57.35690049838792;Inf;Inf
174.0;57.347940326932246;Inf;Inf
175.0;57.33903484579629;Inf;Inf
176.0;57.33018339069101;Inf;Inf
177.0;57.32138530934701;Inf;Inf
178.0;57.312639961226466;Inf;Inf
179.0;57.30394671724409;Inf;Inf
180.0;57.2953049594959;Inf;Inf
181.0;57.286714080996326;Inf;Inf
182.0;57.27817348542264;Inf;Inf
183.0;57.269682586867155;Inf;Inf
184.0;57.261240809596266;Inf;Inf
185.0;57.252847587816625;Inf;Inf
186.0;57.244502365447964;Inf;Inf
187.0;57.23620459590212;Inf;Inf
188.0;57.22795374186872;Inf;Inf
189.0;57.21974927510648;Inf;Inf
190.0;57.21159067624055;Inf;Inf
191.0;57.203477434565514;Inf;Inf
192.0;57.19540904785355;Inf;Inf
193.0;57.18738502216824;Inf;Inf
194.0;57.17940487168316;Inf;Inf
195.0;57.17146811850549;Inf;Inf
196.0;57.16357429250453;Inf;Inf
197.0;57.15572293114454;Inf;Inf
198.0;57.14791357932233;Inf;Inf
199.0;57.14014578920893;Inf;Inf
200.0;57.13241912009563;Inf;Inf
201.0;57.124733138244004;Inf;Inf
202.0;57.11708741673978;Inf;Inf
203.0;57.109481535350625;Inf;Inf
204.0;57.10191508038757;Inf;Inf
205.0;57.09438764457001;Inf;Inf
206.0;57.08689882689415;Inf;Inf
207.0;57.079448232504774;Inf;Inf
208.0;57.07203547257037;Inf;Inf
209.0;57.06466016416133;Inf;Inf
210.0;57.05732193013122;Inf;Inf
211.0;57.050020399001;Inf;Inf
212.0;57.04275520484615;Inf;Inf
213.0;57.035525987186645;Inf;Inf
214.0;57.028332390879484;Inf;Inf
215.0;57.021174066014055;Inf;Inf
216.0;57.014050667809855;Inf;Inf
217.0;57.00696185651682;Inf;Inf
218.0;56.999907297318;Inf;Inf
219.0;56.9928866602347;Inf;Inf
220.0;56.985899620033614;Inf;Inf
221.0;56.97894585613651;Inf;Inf
222.0;56.972025052531784;Inf;Inf
223.0;56.96513689768828;Inf;Inf
224.0;56.958281084471;Inf;Inf
225.0;56.95145731005887;Inf;Inf
226.0;56.9446652758644;Inf;Inf
227.0;56.937904687455166;Inf;Inf
228.0;56.93117525447721;Inf;Inf
229.0;56.92447669058001;Inf;Inf
230.0;56.917808713343334;Inf;Inf
231.0;56.9111710442057;Inf;Inf
232.0;56.904563408394445;Inf;Inf
233.0;56.897985534857355;Inf;Inf
234.0;56.89143715619585;Inf;Inf
235.0;56.884918008599726;Inf;Inf
236.0;56.87842783178314;Inf;Inf
237.0;56.87196636892233;Inf;Inf
238.0;56.86553336659437;Inf;Inf
239.0;56.85912857471756;Inf;Inf
240.0;56.85275174649288;Inf;Inf
241.0;56.8464026383469;Inf;Inf
242.0;56.84008100987582;Inf;Inf
243.0;56.83378662379072;Inf;Inf
244.0;56.82751924586411;Inf;Inf
245.0;56.821278644877395;Inf;Inf
246.0;56.81506459256968;Inf;Inf
247.0;56.80887686358757;Inf;Inf
248.0;56.802715235435954;Inf;Inf
249.0;56.79657948842998;Inf;Inf
250.0;56.79046940564795;Inf;Inf
251.0;56.7843847728851;Inf;Inf
252.0;56.778325378608585;Inf;Inf
253.0;56.772291013913154;Inf;Inf
254.0;56.76628147247785;Inf;Inf
255.0;56.76029655052361;Inf;Inf
256.0;56.754336046771705;Inf;Inf
257.0;56.748399762402975;Inf;Inf
258.0;56.742487501017955;Inf;Inf
259.0;56.736599068597876;Inf;Inf
260.0;56.73073427346619;Inf;Inf
261.0;56.72489292625121;Inf;Inf
262.0;56.71907483984923;Inf;Inf
263.0;56.71327982938849;Inf;Inf
264.0;56.70750771219384;Inf;Inf
265.0;56.70175830775206;Inf;Inf
266.0;56.696031437677924;Inf;Inf
267.0;56.69032692568095;Inf;Inf
268.0;56.68464459753262;Inf;Inf
269.0;56.67898428103449;Inf;Inf
270.0;56.673345805986685;Inf;Inf
271.0;56.66772900415718;Inf;Inf
272.0;56.66213370925155;Inf;Inf
273.0;56.65655975688334;Inf;Inf
274.0;56.65100698454505;Inf;Inf
275.0;56.645475231579496;Inf;Inf
276.0;56.639964339152044;Inf;Inf
277.0;56.634474150222886;Inf;Inf
278.0;56.6290045095204;Inf;Inf
279.0;56.62355526351448;Inf;Inf
280.0;56.61812626039072;Inf;Inf
281.0;56.6127173500249;Inf;Inf
282.0;56.607328383958055;Inf;Inf
283.0;56.601959215371885;Inf;Inf
284.0;56.596609699064736;Inf;Inf
285.0;56.59127969142786;Inf;Inf
286.0;56.5859690504223;Inf;Inf
287.0;56.580677635556114;Inf;Inf
288.0;56.575405307861914;Inf;Inf
289.0;56.57015192987493;Inf;Inf
290.0;56.56491736561146;Inf;Inf
291.0;56.55970148054764;Inf;Inf
292.0;56.554504141598635;Inf;Inf
293.0;56.54932521709822;Inf;Inf
294.0;56.54416457677865;Inf;Inf
295.0;56.53902209175094;Inf;Inf
296.0;56.53389763448549;Inf;Inf
297.0;56.52879107879309;Inf;Inf
298.0;56.523702299806125;Inf;Inf
299.0;56.51863117396022;Inf;Inf
300.0;56.51357757897616;Inf;Inf
301.0;56.508541393842165;Inf;Inf
302.0;56.50352249879642;Inf;Inf
303.0;56.49852077530993;Inf;Inf
304.0;56.49353610606959;Inf;Inf
305.0;56.48856837496172;Inf;Inf
306.0;56.48361746705578;Inf;Inf
307.0;56.478683268588206;Inf;Inf
308.0;56.47376566694678;Inf;Inf
309.0;56.4688645506552;Inf;Inf
310.0;56.463979809357696;Inf;Inf
311.0;56.459111333804216;Inf;Inf
312.0;56.45425901583562;Inf;Inf
313.0;56.44942274836922;Inf;Inf
314.0;56.44460242538458;Inf;Inf
315.0;56.439797941909475;Inf;Inf
316.0;56.43500919400614;Inf;Inf
317.0;56.43023607875767;Inf;Inf
318.0;56.425478494254826;Inf;Inf
319.0;56.420736339582774;Inf;Inf
320.0;56.416009514808316;Inf;Inf
321.0;56.41129792096707;Inf;Inf
322.0;56.40660146005111;Inf;Inf
323.0;56.40192003499663;Inf;Inf
324.0;56.397253549671845;Inf;Inf
325.0;56.392601908865124;Inf;Inf
326.0;56.38796501827324;Inf;Inf
327.0;56.38334278448992;Inf;Inf
328.0;56.37873511499446;Inf;Inf
329.0;56.37414191814058;Inf;Inf
330.0;56.36956310314541;Inf;Inf
331.0;56.364998580078755;Inf;Inf
332.0;56.36044825985234;Inf;Inf
