IDs:;model_00_988_uM
Concentration [uM]:;00.988
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
0.0;72.0;Inf;Inf
1.0;72.0;Inf;Inf
2.0;72.0;Inf;Inf
3.0;72.0;Inf;Inf
4.0;72.0;Inf;Inf
5.0;72.0;Inf;Inf
6.0;72.0;Inf;Inf
7.0;72.0;Inf;Inf
8.0;72.0;Inf;Inf
9.0;72.0;Inf;Inf
10.0;72.0;Inf;Inf
11.0;72.0;Inf;Inf
12.0;72.0;Inf;Inf
13.0;72.0;Inf;Inf
14.0;72.0;Inf;Inf
15.0;72.0;Inf;Inf
16.0;72.0;Inf;Inf
17.0;72.0;Inf;Inf
18.0;72.0;Inf;Inf
19.0;72.0;Inf;Inf
20.0;72.0;Inf;Inf
21.0;72.0;Inf;Inf
22.0;72.0;Inf;Inf
23.0;72.0;Inf;Inf
24.0;72.0;Inf;Inf
25.0;72.0;Inf;Inf
26.0;72.0;Inf;Inf
27.0;72.0;Inf;Inf
28.0;72.0;Inf;Inf
29.0;72.0;Inf;Inf
30.0;72.0;Inf;Inf
31.0;72.0;Inf;Inf
32.0;72.0;Inf;Inf
33.0;72.0;Inf;Inf
34.0;72.0;Inf;Inf
35.0;72.0;Inf;Inf
36.0;71.83395198961759;Inf;Inf
37.0;71.60771126453857;Inf;Inf
38.0;71.3862360131838;Inf;Inf
39.0;71.16933829855633;Inf;Inf
40.0;70.95684250094524;Inf;Inf
41.0;70.7485842804533;Inf;Inf
42.0;70.54440970109223;Inf;Inf
43.0;70.34417447654458;Inf;Inf
44.0;70.14774331409515;Inf;Inf
45.0;69.95498934233628;Inf;Inf
46.0;69.76579361192134;Inf;Inf
47.0;69.58004466057633;Inf;Inf
48.0;69.39763813478007;Inf;Inf
49.0;69.21847646132939;Inf;Inf
50.0;69.04246856255496;Inf;Inf
51.0;68.86952960930857;Inf;Inf
52.0;68.69958080604992;Inf;Inf
53.0;68.53254920243971;Inf;Inf
54.0;68.36836752582433;Inf;Inf
55.0;68.20697402889405;Inf;Inf
56.0;68.0483123466399;Inf;Inf
57.0;67.89233135654877;Inf;Inf
58.0;67.73898503579981;Inf;Inf
59.0;67.58823230909643;Inf;Inf
60.0;67.44003688073349;Inf;Inf
61.0;67.29436704461293;Inf;Inf
62.0;67.15119546623285;Inf;Inf
63.0;67.01049893124365;Inf;Inf
64.0;66.8722580560311;Inf;Inf
65.0;66.73645695698777;Inf;Inf
66.0;66.60308287667813;Inf;Inf
67.0;66.47212576697684;Inf;Inf
68.0;66.34357783140702;Inf;Inf
69.0;66.21743303123766;Inf;Inf
70.0;66.0936865622906;Inf;Inf
71.0;65.97233431169067;Inf;Inf
72.0;65.85337230579971;Inf;Inf
73.0;65.73679616211716;Inf;Inf
74.0;65.62260055885228;Inf;Inf
75.0;65.51077873605604;Inf;Inf
76.0;65.40132204158348;Inf;Inf
77.0;65.29421953375407;Inf;Inf
78.0;65.18945765047324;Inf;Inf
79.0;65.08701995192438;Inf;Inf
80.0;64.98688694093796;Inf;Inf
81.0;64.88903596202043;Inf;Inf
82.0;64.7934411770047;Inf;Inf
83.0;64.70007361256724;Inf;Inf
84.0;64.60890127260247;Inf;Inf
85.0;64.51988930675255;Inf;Inf
86.0;64.43300022530424;Inf;Inf
87.0;64.3481941501719;Inf;Inf
88.0;64.26542909173132;Inf;Inf
89.0;64.18466124176616;Inf;Inf
90.0;64.10584527363308;Inf;Inf
91.0;64.02893464183313;Inf;Inf
92.0;63.953881874395854;Inf;Inf
93.0;63.88063885274453;Inf;Inf
94.0;63.809157074946846;Inf;Inf
95.0;63.739387899407944;Inf;Inf
96.0;63.67128276709735;Inf;Inf
97.0;63.60479340129517;Inf;Inf
98.0;63.53987198459046;Inf;Inf
99.0;63.476471313464984;Inf;Inf
100.0;63.414544931261126;Inf;Inf
101.0;63.354047240675;Inf;Inf
102.0;63.29493359715114;Inf;Inf
103.0;63.2371603847014;Inf;Inf
104.0;63.180685075743426;Inf;Inf
105.0;63.125466276568744;Inf;Inf
106.0;63.071463760020805;Inf;Inf
107.0;63.018638486901004;Inf;Inf
108.0;62.96695261753538;Inf;Inf
109.0;62.91636951483554;Inf;Inf
110.0;62.866853740078874;Inf;Inf
111.0;62.818371042522244;Inf;Inf
112.0;62.77088834385264;Inf;Inf
113.0;62.724373718372;Inf;Inf
114.0;62.67879636970995;Inf;Inf
115.0;62.634126604764795;Inf;Inf
116.0;62.59033580548344;Inf;Inf
117.0;62.54739639901128;Inf;Inf
118.0;62.50528182666995;Inf;Inf
119.0;62.4639665121552;Inf;Inf
120.0;62.423425829288746;Inf;Inf
121.0;62.3836360696062;Inf;Inf
122.0;62.344574410017216;Inf;Inf
123.0;62.306218880734384;Inf;Inf
124.0;62.26854833363176;Inf;Inf
125.0;62.231542411164256;Inf;Inf
126.0;62.19518151595217;Inf;Inf
127.0;62.1594467811133;Inf;Inf
128.0;62.124320041405014;Inf;Inf
129.0;62.089783805222616;Inf;Inf
130.0;62.05582122748623;Inf;Inf
131.0;62.02241608343669;Inf;Inf
132.0;61.989552743350814;Inf;Inf
133.0;61.95721614817861;Inf;Inf
134.0;61.92539178609773;Inf;Inf
135.0;61.89406566997532;Inf;Inf
136.0;61.86322431572263;Inf;Inf
137.0;61.83285472152407;Inf;Inf
138.0;61.8029443479202;Inf;Inf
139.0;61.77348109872095;Inf;Inf
140.0;61.744453302724644;Inf;Inf
141.0;61.715849696216935;Inf;Inf
142.0;61.687659406222956;Inf;Inf
143.0;61.65987193448546;Inf;Inf
144.0;61.63247714214198;Inf;Inf
145.0;61.60546523507377;Inf;Inf
146.0;61.57882674989965;Inf;Inf
147.0;61.55255254058821;Inf;Inf
148.0;61.526633765662524;Inf;Inf
149.0;61.50106187597217;Inf;Inf
150.0;61.47582860300747;Inf;Inf
151.0;61.4509259477328;Inf;Inf
152.0;61.42634616991495;Inf;Inf
153.0;61.40208177792506;Inf;Inf
154.0;61.378125518992135;Inf;Inf
155.0;61.35447036988762;Inf;Inf
156.0;61.33110952802133;Inf;Inf
157.0;61.308036402929446;Inf;Inf
158.0;61.28524460813657;Inf;Inf
159.0;61.26272795337453;Inf;Inf
160.0;61.240480437140725;Inf;Inf
161.0;61.21849623958081;Inf;Inf
162.0;61.19676971568013;Inf;Inf
163.0;61.17529538874928;Inf;Inf
164.0;61.15406794419055;Inf;Inf
165.0;61.13308222353136;Inf;Inf
166.0;61.11233321871283;Inf;Inf
167.0;61.09181606662103;Inf;Inf
168.0;61.07152604384994;Inf;Inf
169.0;61.05145856168498;Inf;Inf
170.0;61.03160916129708;Inf;Inf
171.0;61.01197350913725;Inf;Inf
172.0;60.992547392522816;Inf;Inf
173.0;60.97332671540566;Inf;Inf
174.0;60.95430749431497;Inf;Inf
175.0;60.93548585446573;Inf;Inf
176.0;60.91685802602588;Inf;Inf
177.0;60.898420340534415;Inf;Inf
178.0;60.8801692274641;Inf;Inf
179.0;60.86210121092173;Inf;Inf
180.0;60.84421290647995;Inf;Inf
181.0;60.82650101813482;Inf;Inf
182.0;60.80896233538317;Inf;Inf
183.0;60.79159373041469;Inf;Inf
184.0;60.77439215541359;Inf;Inf
185.0;60.75735463996474;Inf;Inf
186.0;60.74047828856005;Inf;Inf
187.0;60.72376027820043;Inf;Inf
188.0;60.70719785608922;Inf;Inf
189.0;60.69078833741314;Inf;Inf
190.0;60.67452910320686;Inf;Inf
191.0;60.65841759829787;Inf;Inf
192.0;60.64245132932786;Inf;Inf
193.0;60.626627862847414;Inf;Inf
194.0;60.61094482348117;Inf;Inf
195.0;60.59539989216015;Inf;Inf
196.0;60.57999080441856;Inf;Inf
197.0;60.564715348752394;Inf;Inf
198.0;60.54957136503714;Inf;Inf
199.0;60.534556743002426;Inf;Inf
200.0;60.519669420760714;Inf;Inf
201.0;60.50490738338849;Inf;Inf
202.0;60.490268661557295;Inf;Inf
203.0;60.475751330212724;Inf;Inf
204.0;60.46135350729964;Inf;Inf
205.0;60.4470733525314;Inf;Inf
206.0;60.4329090662016;Inf;Inf
207.0;60.418858888036596;Inf;Inf
208.0;60.40492109608694;Inf;Inf
209.0;60.39109400565671;Inf;Inf
210.0;60.37737596826867;Inf;Inf
211.0;60.3637653706642;Inf;Inf
212.0;60.35026063383664;Inf;Inf
213.0;60.33686021209661;Inf;Inf
214.0;60.323562592168145;Inf;Inf
215.0;60.310366292314534;Inf;Inf
216.0;60.29726986149263;Inf;Inf
217.0;60.28427187853456;Inf;Inf
218.0;60.27137095135595;Inf;Inf
219.0;60.258565716189366;Inf;Inf
220.0;60.24585483684239;Inf;Inf
221.0;60.233237003979205;Inf;Inf
222.0;60.220710934424766;Inf;Inf
223.0;60.20827537049095;Inf;Inf
224.0;60.195929079323655;Inf;Inf
225.0;60.183670852270254;Inf;Inf
226.0;60.17149950426657;Inf;Inf
227.0;60.159413873242656;Inf;Inf
228.0;60.147412819546766;Inf;Inf
229.0;60.135495225386926;Inf;Inf
230.0;60.12365999428927;Inf;Inf
231.0;60.11190605057281;Inf;Inf
232.0;60.10023233883977;Inf;Inf
233.0;60.08863782348122;Inf;Inf
234.0;60.07712148819745;Inf;Inf
235.0;60.06568233553226;Inf;Inf
236.0;60.054319386421014;Inf;Inf
237.0;60.04303167975195;Inf;Inf
238.0;60.03181827194012;Inf;Inf
239.0;60.02067823651366;Inf;Inf
240.0;60.00961066371209;Inf;Inf
241.0;59.99861466009575;Inf;Inf
242.0;59.98768934816683;Inf;Inf
243.0;59.976833866000696;Inf;Inf
244.0;59.96604736688783;Inf;Inf
245.0;59.95532901898577;Inf;Inf
246.0;59.9446780049807;Inf;Inf
247.0;59.93409352175852;Inf;Inf
248.0;59.92357478008486;Inf;Inf
249.0;59.913121004294084;Inf;Inf
250.0;59.90273143198656;Inf;Inf
251.0;59.89240531373441;Inf;Inf
252.0;59.88214191279502;Inf;Inf
253.0;59.87194050483243;Inf;Inf
254.0;59.86180037764607;Inf;Inf
255.0;59.85172083090685;Inf;Inf
256.0;59.84170117590012;Inf;Inf
257.0;59.83174073527564;Inf;Inf
258.0;59.82183884280387;Inf;Inf
259.0;59.81199484313882;Inf;Inf
260.0;59.80220809158706;Inf;Inf
261.0;59.7924779538826;Inf;Inf
262.0;59.78280380596778;Inf;Inf
263.0;59.77318503377969;Inf;Inf
264.0;59.76362103304191;Inf;Inf
265.0;59.75411120906182;Inf;Inf
266.0;59.74465497653296;Inf;Inf
267.0;59.735251759342184;Inf;Inf
268.0;59.7259009903819;Inf;Inf
269.0;59.716602111366974;Inf;Inf
270.0;59.707354572655994;Inf;Inf
271.0;59.69815783307723;Inf;Inf
272.0;59.68901135975867;Inf;Inf
273.0;59.6799146279624;Inf;Inf
274.0;59.670867120922836;Inf;Inf
275.0;59.66186832968908;Inf;Inf
276.0;59.652917752971064;Inf;Inf
277.0;59.644014896989276;Inf;Inf
278.0;59.635159275328206;Inf;Inf
279.0;59.626350408793286;Inf;Inf
280.0;59.617587825271244;Inf;Inf
281.0;59.60887105959368;Inf;Inf
282.0;59.60019965340398;Inf;Inf
283.0;59.59157315502732;Inf;Inf
284.0;59.58299111934361;Inf;Inf
285.0;59.574453107663565;Inf;Inf
286.0;59.56595868760756;Inf;Inf
287.0;59.557507432987265;Inf;Inf
288.0;59.54909892369003;Inf;Inf
289.0;59.54073274556592;Inf;Inf
290.0;59.532408490317344;Inf;Inf
291.0;59.524125755391154;Inf;Inf
292.0;59.515884143873244;Inf;Inf
293.0;59.5076832643854;Inf;Inf
294.0;59.49952273098459;Inf;Inf
295.0;59.49140216306445;Inf;Inf
296.0;59.48332118525904;Inf;Inf
297.0;59.4752794273485;Inf;Inf
298.0;59.46727652416708;Inf;Inf
299.0;59.45931211551306;Inf;Inf
300.0;59.45138584606054;Inf;Inf
301.0;59.443497365273345;Inf;Inf
302.0;59.43564632732065;Inf;Inf
303.0;59.42783239099456;Inf;Inf
304.0;59.42005521962932;Inf;Inf
305.0;59.41231448102235;Inf;Inf
306.0;59.40460984735692;Inf;Inf
307.0;59.39694099512658;Inf;Inf
308.0;59.389307605061;Inf;Inf
309.0;59.38170936205356;Inf;Inf
310.0;59.37414595509037;Inf;Inf
311.0;59.366617077180756;Inf;Inf
312.0;59.35912242528928;Inf;Inf
313.0;59.351661700269055;Inf;Inf
314.0;59.34423460679664;Inf;Inf
315.0;59.33684085330801;Inf;Inf
316.0;59.32948015193607;Inf;Inf
317.0;59.32215221844927;Inf;Inf
318.0;59.31485677219172;Inf;Inf
319.0;59.30759353602418;Inf;Inf
320.0;59.30036223626655;Inf;Inf
321.0;59.29316260264128;Inf;Inf
322.0;59.285994368218184;Inf;Inf
323.0;59.27885726936006;Inf;Inf
324.0;59.271751045669625;Inf;Inf
325.0;59.26467543993738;Inf;Inf
326.0;59.25763019809057;Inf;Inf
327.0;59.250615069143066;Inf;Inf
328.0;59.24362980514639;Inf;Inf
329.0;59.236674161141515;Inf;Inf
330.0;59.22974789511168;Inf;Inf
331.0;59.2228507679362;Inf;Inf
332.0;59.21598254334505;Inf;Inf
333.0;59.20914298787436;Inf;Inf
334.0;59.2023318708228;Inf;Inf
335.0;59.19554896420882;Inf;Inf
336.0;59.188794042728546;Inf;Inf
337.0;59.182066883714754;Inf;Inf
338.0;59.175367267096284;Inf;Inf
