"Time (h)"	"Time (h)"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"ThT intensity"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"Oligomer Fit"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"	"MDS (normalized)"
82.75000000							0.03235448136111									
82.85000000							0.03221442617384									
82.95000000							0.03207497677870									
83.05000000							0.03193613083298									
83.15000000							0.03179788667390									
83.25000000							0.03166024014919									
83.35000000							0.03152319008414									
83.45000000							0.03138673280987									
83.55000000							0.03125086622376									
83.65000000							0.03111558837000									
83.75000000							0.03098089533417									
83.85000000							0.03084678599814									
83.95000000							0.03071325662534									
84.05000000							0.03058030565187									
84.15000000							0.03044793000398									
84.25000000							0.03031612778214									
84.35000000							0.03018489558516									
84.45000000							0.03005423134731									
84.55000000							0.02992413372410									
84.65000000							0.02979459820377									
84.75000000							0.02966562426805									
84.85000000							0.02953720729996									
84.95000000							0.02940934749711									
85.05000000							0.02928204068041									
85.15000000							0.02915528552494									
85.25000000							0.02902907819656									
85.35000000							0.02890341776616									
85.45000000							0.02877830096181									
85.55000000							0.02865372584617									
85.65000000							0.02852968997460									
85.75000000							0.02840619148092									
85.85000000							0.02828322669683									
85.95000000							0.02816079527825									
86.05000000							0.02803889281126									
86.15000000							0.02791751866877									
86.25000000							0.02779667002568									
86.35000000							0.02767634401067									
86.45000000							0.02755653872027									
86.55000000							0.02743725287754									
86.65000000							0.02731848278101									
86.75000000							0.02720022728697									
86.85000000							0.02708248300960									
86.95000000							0.02696524929387									
87.05000000							0.02684852209010									
87.15000000							0.02673230089487									
87.25000000							0.02661658144305									
87.35000000							0.02650136478640									
87.45000000							0.02638664612545									
87.55000000							0.02627242463654									
87.65000000							0.02615869561162									
87.75000000							0.02604546178232									
87.85000000							0.02593271462160									
87.95000000							0.02582045869790									
88.05000000							0.02570868725188									
88.15000000							0.02559739945316									
88.25000000							0.02548659460458									
88.35000000							0.02537626901603									
88.45000000							0.02526641910185									
88.55000000							0.02515704832532									
88.65000000							0.02504814669885									
88.75000000							0.02493972050517									
88.85000000							0.02483176106026									
88.95000000							0.02472427002894									
89.05000000							0.02461724446970									
89.15000000							0.02451068096672									
89.25000000							0.02440457924601									
89.35000000							0.02429893654781									
89.45000000							0.02419375268746									
89.55000000							0.02408902329275									
89.65000000							0.02398474753417									
89.75000000							0.02388092202139									
89.85000000							0.02377754632533									
89.95000000							0.02367461796908									
90.05000000							0.02357213749058									
90.15000000							0.02347009625443									
90.25000000							0.02336850215118									
90.35000000							0.02326734181483									
90.45000000							0.02316662540318									
90.55000000							0.02306634033851									
90.65000000							0.02296649105174									
90.75000000							0.02286707582542									
90.85000000							0.02276808801302									
90.95000000							0.02266952911755									
91.05000000							0.02257139960348									
91.15000000							0.02247369201188									
91.25000000							0.02237640926454									
91.35000000							0.02227954305366									
91.45000000							0.02218310417283									
91.55000000							0.02208707484588									
91.65000000							0.02199146582348									
91.75000000							0.02189627046872									
91.85000000							0.02180148528308									
91.95000000							0.02170711292329									
92.05000000							0.02161314676603									
92.15000000							0.02151958601270									
92.25000000							0.02142643560633									
92.35000000							0.02133368364913									
92.45000000							0.02124133604577									
92.55000000							0.02114938278866									
92.65000000							0.02105783616978									
92.75000000							0.02096667777743									
92.85000000							0.02087591962747									
92.95000000							0.02078555105606									
93.05000000							0.02069557529142									
93.15000000							0.02060599040507									
93.25000000							0.02051679009677									
93.35000000							0.02042797725201									
93.45000000							0.02033954760426									
93.55000000							0.02025150328872									
93.65000000							0.02016384080245									
93.75000000							0.02007655183155									
93.85000000							0.01998964931896									
93.95000000							0.01990311678467									
94.05000000							0.01981696163556									
94.15000000							0.01973117634592									
94.25000000							0.01964576473369									
94.35000000							0.01956072243320									
94.45000000							0.01947604702799									
94.55000000							0.01939173884856									
94.65000000							0.01930780103663									
94.75000000							0.01922421349519									
94.85000000							0.01914100532406									
94.95000000							0.01905814450527									
95.05000000							0.01897564188434									
95.15000000							0.01889350472808									
95.25000000							0.01881171908073									
95.35000000							0.01873028676399									
95.45000000							0.01864920641609									
95.55000000							0.01856847626365									
95.65000000							0.01848810053846									
95.75000000							0.01840807030112									
95.85000000							0.01832838093295									
95.95000000							0.01824904849090									
96.05000000							0.01817004212483									
96.15000000							0.01809139670113									
96.25000000							0.01801307527698									
96.35000000							0.01793510336570									
96.45000000							0.01785747202216									
96.55000000							0.01778016933245									
96.65000000							0.01770320152241									
96.75000000							0.01762656327754									
96.85000000							0.01755026371780									
96.95000000							0.01747429226581									
97.05000000							0.01739865721768									
97.15000000							0.01732333288204									
97.25000000							0.01724835333448									
97.35000000							0.01717367437300									
97.45000000							0.01709934847758									
97.55000000							0.01702531688264									
97.65000000							0.01695162470472									
97.75000000							0.01687824883008									
97.85000000							0.01680517442125									
97.95000000							0.01673244435530									
98.05000000							0.01666000447114									
98.15000000							0.01658788880566									
98.25000000							0.01651608343966									
98.35000000							0.01644458386518									
98.45000000							0.01637340729910									
98.55000000							0.01630252875584									
98.65000000							0.01623195776790									
98.75000000							0.01616168350951									
98.85000000							0.01609173588010									
98.95000000							0.01602207417635									
99.05000000							0.01595270784364									
99.15000000							0.01588366863131									
99.25000000							0.01581489007843									
99.35000000							0.01574645927879									
99.45000000							0.01567827485863									
99.55000000							0.01561042221695									
99.65000000							0.01554283162528									
99.75000000							0.01547557023263									
99.85000000							0.01540855371096									
99.95000000							0.01534187407338									
100.05000000							0.01527544900905									
100.15000000							0.01520932638161									
100.25000000							0.01514350580725									
100.35000000							0.01507792365433									
100.45000000							0.01501267921692									
100.55000000							0.01494767334913									
100.65000000							0.01488297740842									
100.75000000							0.01481854834708									
100.85000000							0.01475440146391									
100.95000000							0.01469054433559									
101.05000000							0.01462693643543									
101.15000000							0.01456363741692									
101.25000000							0.01450057441726									
101.35000000							0.01443782247459									
101.45000000							0.01437532346713									
101.55000000							0.01431308639554									
101.65000000							0.01425114043553									
101.75000000							0.01418944510166									
101.85000000							0.01412802379461									
101.95000000							0.01406686477291									
102.05000000							0.01400597337247									
102.15000000							0.01394534427304									
102.25000000							0.01388497601899									
102.35000000							0.01382486319794									
102.45000000							0.01376503559101									
102.55000000							0.01370543334809									
102.65000000							0.01364611200341									
102.75000000							0.01358702921019									
102.85000000							0.01352823005283									
102.95000000							0.01346967471457									
103.05000000							0.01341136530902									
103.15000000							0.01335327862987									
103.25000000							0.01329552695117									
103.35000000							0.01323794461602									
103.45000000							0.01318063292764									
103.55000000							0.01312359656176									
103.65000000							0.01306675814492									
103.75000000							0.01301021537787									
103.85000000							0.01295388179522									
103.95000000							0.01289781239450									
104.05000000							0.01284198681033									
104.15000000							0.01278637301886									
104.25000000							0.01273104384018									
104.35000000							0.01267591408892									
104.45000000							0.01262108500141									
104.55000000							0.01256639656423									
104.65000000							0.01251204258248									
104.75000000							0.01245786455941									
104.85000000							0.01240394293996									
104.95000000							0.01235023022535									
105.05000000							0.01229680653615									
105.15000000							0.01224356178594									
105.25000000							0.01219054351433									
105.35000000							0.01213777964079									
105.45000000							0.01208524448848									
105.55000000							0.01203293834693									
105.65000000							0.01198084524396									
105.75000000							0.01192895508432									
105.85000000							0.01187732521311									
105.95000000							0.01182590558699									
106.05000000							0.01177477652478									
106.15000000							0.01172371767006									
106.25000000							0.01167305106311									
106.35000000							0.01162250165512									
106.45000000							0.01157218292143									
106.55000000							0.01152208441193									
106.65000000							0.01147217700933									
106.75000000							0.01142252639967									
106.85000000							0.01137315136672									
106.95000000							0.01132381916989									
107.05000000							0.01127488531911									
107.15000000							0.01122602451413									
107.25000000							0.01117745672158									
107.35000000							0.01112901512043									
107.45000000							0.01108093942097									
107.55000000							0.01103294813288									
107.65000000							0.01098512864199									
107.75000000							0.01093758859640									
107.85000000							0.01089032420433									
107.95000000							0.01084304656126									
108.05000000							0.01079618198548									
108.15000000							0.01074943935867									
108.25000000							0.01070289955609									
108.35000000							0.01065656540726									
108.45000000							0.01061048392890									
108.55000000							0.01056455000421									
108.65000000							0.01051873057298									
108.75000000							0.01047335865016									
108.85000000							0.01042789711350									
108.95000000							0.01038281046949									
109.05000000							0.01033775507078									
109.15000000							0.01029310489293									
109.25000000							0.01024856364924									
109.35000000							0.01020417920837									
109.45000000							0.01015996700825									
109.55000000							0.01011596230643									
109.65000000							0.01007219267922									
109.75000000							0.01002869267279									
109.85000000							0.00998514675339									
109.95000000							0.00994211115475									
110.05000000							0.00989880262687									
110.15000000							0.00985622009651									
110.25000000							0.00981332826887									
110.35000000							0.00977109422520									
110.45000000							0.00972866707217									
110.55000000							0.00968653205495									
110.65000000							0.00964467834230									
110.75000000							0.00960274105423									
110.85000000							0.00956137637238									
110.95000000							0.00951985399406									
111.05000000							0.00947882085599									
111.15000000							0.00943752347325									
111.25000000							0.00939685756953									
111.35000000							0.00935616508520									
111.45000000							0.00931559141289									
111.55000000							0.00927534338860									
111.65000000							0.00923510360938									
111.75000000							0.00919533953408									
111.85000000							0.00915532088937									
111.95000000							0.00911573258917									
112.05000000							0.00907625608778									
112.15000000							0.00903710594696									
112.25000000							0.00899792392034									
112.35000000							0.00895893201259									
112.45000000							0.00892004772961									
112.55000000							0.00888166542497									
112.65000000							0.00884299595278									
112.75000000							0.00880480539018									
112.85000000							0.00876673353017									
112.95000000							0.00872867626939									
113.05000000							0.00869106591657									
113.15000000							0.00865336964546									
113.25000000							0.00861590149204									
113.35000000							0.00857853003011									
113.45000000							0.00854136156615									
113.55000000							0.00850437911711									
113.65000000							0.00846763333584									
113.75000000							0.00843114168538									
113.85000000							0.00839452630488									
113.95000000							0.00835800933493									
114.05000000							0.00832193146125									
114.15000000							0.00828616703199									
114.25000000							0.00824993366878									
114.35000000							0.00821457236531									
114.45000000							0.00817896393214									
114.55000000							0.00814325163220									
114.65000000							0.00810835385558									
114.75000000							0.00807284678008									
114.85000000							0.00803800822775									
114.95000000							0.00800320694579									
115.05000000							0.00796882339018									
115.15000000							0.00793415527988									
115.25000000							0.00790015284285									
115.35000000							0.00786521823889									
115.45000000							0.00783194129737									
115.55000000							0.00779724919840									
115.65000000							0.00776397815309									
115.75000000							0.00773006692879									
115.85000000							0.00769727342437									
115.95000000							0.00766343003843									
116.05000000							0.00763034096550									
116.15000000							0.00759708590160									
116.25000000							0.00756488572625									
116.35000000							0.00753175029577									
116.45000000							0.00749945550766									
116.55000000							0.00746635933568									
116.65000000							0.00743484994239									
116.75000000							0.00740220395454									
116.85000000							0.00736986001505									
116.95000000							0.00733868409205									
117.05000000							0.00730583229025									
117.15000000							0.00727530470049									
117.25000000							0.00724336557697									
117.35000000							0.00721199583415									
117.45000000							0.00718106181519									
117.55000000							0.00714977560537									
117.65000000							0.00711856399619									
117.75000000							0.00708818001702									
117.85000000							0.00705731331948									
117.95000000							0.00702667164846									
118.05000000							0.00699589722999									
118.15000000							0.00696625177457									
118.25000000							0.00693607876825									
118.35000000							0.00690517449551									
118.45000000							0.00687584914589									
118.55000000							0.00684582894712									
118.65000000							0.00681634275129									
118.75000000							0.00678676977726									
118.85000000							0.00675746877458									
118.95000000							0.00672828266675									
119.05000000							0.00669932903784									
119.15000000							0.00667058236883									
119.25000000							0.00664075649783									
119.35000000							0.00661322026468									
119.45000000							0.00658352868860									
119.55000000							0.00655541387638									
119.65000000							0.00652694973745									
119.75000000							0.00649920347350									
119.85000000							0.00647013851455									
119.95000000							0.00644234366487									
120.05000000							0.00641450622057									
120.15000000							0.00638737844560									
120.25000000							0.00635896191609									
120.35000000							0.00633196750204									
120.45000000							0.00630502806100									
120.55000000							0.00627716187747									
120.65000000							0.00625065674443									
120.75000000							0.00622252533597									
120.85000000							0.00619619567658									
120.95000000							0.00616993489951									
121.05000000							0.00614276572385									
121.15000000							0.00611516196224									
121.25000000							0.00608889366594									
121.35000000							0.00606311616916									
121.45000000							0.00603621444112									
121.55000000							0.00601120366138									
121.65000000							0.00598434000444									
121.75000000							0.00595986129096									
121.85000000							0.00593328537986									
121.95000000							0.00590694055624									
122.05000000							0.00588200865625									
122.15000000							0.00585547411887									
122.25000000							0.00583145368660									
122.35000000							0.00580527699479									
122.45000000							0.00578204933437									
122.55000000							0.00575373597841									
122.65000000							0.00573275151398									
122.75000000							0.00570428696440									
122.85000000							0.00568178314182									
122.95000000							0.00565530119226									
123.05000000							0.00563310408761									
123.15000000							0.00560786714253									
123.25000000							0.00558342455009									
123.35000000							0.00555770928977									
123.45000000							0.00553510005030									
123.55000000							0.00551005978529									
123.65000000							0.00548894977887									
123.75000000							0.00546149978243									
123.85000000							0.00544012145276									
123.95000000							0.00541474441886									
124.05000000							0.00539444145893									
124.15000000							0.00536688557406									
124.25000000							0.00534621382137									
124.35000000							0.00532516959897									
124.45000000							0.00529956104324									
124.55000000							0.00527551554656									
124.65000000							0.00525407051754									
124.75000000							0.00523051093227									
124.85000000							0.00520729282684									
124.95000000							0.00518768575758									
125.05000000							0.00516551773564									
125.15000000							0.00513921859047									
125.25000000							0.00511908599729									
125.35000000							0.00509493934888									
125.45000000							0.00507725504940									
125.55000000							0.00505031037069									
125.65000000							0.00503275375721									
125.75000000							0.00500956544344									
125.85000000							0.00498865273738									
125.95000000							0.00496580180340									
126.05000000							0.00494320312513									
126.15000000							0.00492563211477									
126.25000000							0.00489872110476									
126.35000000							0.00488209948296									
126.45000000							0.00485938979784									
126.55000000							0.00483921795337									
126.65000000							0.00481699130488									
126.75000000							0.00479510167042									
126.85000000							0.00477919633297									
126.95000000							0.00475251760903									
127.05000000							0.00473792982115									
127.15000000							0.00470896229578									
127.25000000							0.00469424584668									
127.35000000							0.00467135640713									
127.45000000							0.00465211602295									
127.55000000							0.00463024264515									
127.65000000							0.00461728832502									
127.75000000							0.00459077212392									
127.85000000							0.00457061470088									
127.95000000							0.00455508145435									
128.05000000							0.00453660330982									
128.15000000							0.00450996927717									
128.25000000							0.00449610416907									
128.35000000							0.00447491122134									
128.45000000							0.00445698611847									
128.55000000							0.00443669919182									
128.65000000							0.00441699492839									
128.75000000							0.00439628326409									
128.85000000							0.00437536829130									
128.95000000							0.00436475358837									
129.05000000							0.00433718607686									
129.15000000							0.00432917041445									
129.25000000							0.00429878785069									
129.35000000							0.00429125279274									
129.45000000							0.00425902958404									
129.55000000							0.00425135562711									
129.65000000							0.00423022765911									
129.75000000							0.00421571254941									
129.85000000							0.00419718114092									
129.95000000							0.00416664152019									
130.05000000							0.00415517003087									
130.15000000							0.00413300732496									
130.25000000							0.00413036982139									
130.35000000							0.00410256104522									
130.45000000							0.00408736365047									
130.55000000							0.00406476924669									
130.65000000							0.00404531331803									
130.75000000							0.00403959496780									
130.85000000							0.00400997769638									
130.95000000							0.00400898262455									
131.05000000							0.00397551438305									
131.15000000							0.00395823671489									
131.25000000							0.00394950030160									
131.35000000							0.00393598131332									
131.45000000							0.00390601339465									
131.55000000							0.00390285742617									
131.65000000							0.00386560126562									
131.75000000							0.00386534318567									
131.85000000							0.00384518657786									
131.95000000							0.00383519255086									
132.05000000							0.00379805560690									
132.15000000							0.00379588352199									
132.25000000							0.00377481297800									
132.35000000							0.00376329699097									
132.45000000							0.00374627675600									
132.55000000							0.00373169151826									
132.65000000							0.00371532279298									
132.75000000							0.00369937678920									
132.85000000							0.00368266198591									
132.95000000							0.00366578086216									
133.05000000							0.00364838545132									
133.15000000							0.00363062775314									
133.25000000							0.00361239280188									
133.35000000							0.00359370373244									
133.45000000							0.00360358236219									
133.55000000							0.00356928567996									
133.65000000							0.00355754688776									
133.75000000							0.00353304318315									
133.85000000							0.00351439144660									
133.95000000							0.00352425034300									
134.05000000							0.00348648049090									
134.15000000							0.00347286547517									
134.25000000							0.00348006207208									
134.35000000							0.00344158494985									
134.45000000							0.00342607451280									
134.55000000							0.00343427298760									
134.65000000							0.00339282401424									
134.75000000							0.00341473302703									
134.85000000							0.00336466723409									
134.95000000							0.00335115960205									
135.05000000							0.00335829943831									
135.15000000							0.00331293560285									
135.25000000							0.00333691392537									
135.35000000							0.00328087945381									
135.45000000							0.00331049803914									
135.55000000							0.00324953731392									
135.65000000							0.00328175980824									
135.75000000							0.00321727483903									
135.85000000							0.00325136017096									
135.95000000							0.00318350501762									
136.05000000							0.00321937175452									
136.15000000							0.00320041338876									
136.25000000							0.00315792951241									
136.35000000							0.00318038555209									
136.45000000							0.00311300889863									
136.55000000							0.00314862271105									
136.65000000							0.00312979803559									
136.75000000							0.00308083371316									
136.85000000							0.00310671517365									
136.95000000							0.00309303480468									
137.05000000							0.00303744632350									
137.15000000							0.00306682916815									
137.25000000							0.00305129804477									
137.35000000							0.00299216366828									
137.45000000							0.00302342079496									
137.55000000							0.00300689896745									
137.65000000							0.00301563204093									
137.75000000							0.00293836256875									
137.85000000							0.00297920550688									
137.95000000							0.00295761683094									
138.05000000							0.00296902812871									
138.15000000							0.00288401499293									
138.25000000							0.00292895106078									
138.35000000							0.00290519884678									
138.45000000							0.00291775374303									
138.55000000							0.00282445203573									
138.65000000							0.00287376925961									
138.75000000							0.00284770126320									
138.85000000							0.00286148023094									
138.95000000							0.00285419697261									
139.05000000							0.00276183165912									
139.15000000							0.00281065392589									
139.25000000							0.00278484755289									
139.35000000							0.00279848823227									
139.45000000							0.00279127807011									
139.55000000							0.00268665032712									
139.65000000							0.00274195424357									
139.75000000							0.00271272181355									
139.85000000							0.00272817343108									
139.95000000							0.00272000604698									
140.05000000							0.00272432314601									
140.15000000							0.00272204122271									
140.25000000							0.00259854023415									
140.35000000							0.00266382013178									
140.45000000							0.00262931461822									
140.55000000							0.00264755347136									
140.65000000							0.00263791281602									
140.75000000							0.00264300865372									
140.85000000							0.00264031510634									
140.95000000							0.00249418336665									
141.05000000							0.00257142538001									
141.15000000							0.00253059695601									
141.25000000							0.00255217796010									
141.35000000							0.00254077071750									
141.45000000							0.00254680033425									
141.55000000							0.00254361321187									
141.65000000							0.00254529785444									
141.75000000							0.00254440738955									
141.85000000							0.00254487806965									
141.95000000							0.00236232688910									
142.05000000							0.00245881941534									
142.15000000							0.00240781559497									
142.25000000							0.00243477508907									
142.35000000							0.00242052489532									
142.45000000							0.00242805723332									
142.55000000							0.00242407580565									
142.65000000							0.00242618030047									
142.75000000							0.00242506791094									
142.85000000							0.00242565589550									
142.95000000							0.00242534509984									
143.05000000							0.00242550937957									
143.15000000							0.00242542254493									
143.25000000							0.00218294133921									
143.35000000							0.00231111155446									
143.45000000							0.00224336360662									
143.55000000							0.00227917367706									
143.65000000							0.00226024526394									
143.75000000							0.00227025040548									
143.85000000							0.00226496190841									
143.95000000							0.00226775729128									
144.05000000							0.00226627971357									
144.15000000							0.00226706072855									
144.25000000							0.00226664790126									
144.35000000							0.00226686611266									
144.45000000							0.00226675077093									
144.55000000							0.00226681173802									
144.65000000							0.00226677951216									
144.75000000							0.00226679654604									
144.85000000							0.00226678754231									
144.95000000							0.00226679230148									
145.05000000							0.00226678978589									
145.15000000							0.00226679111558									
145.25000000							0.00188835926814									
145.35000000							0.00208838999299									
145.45000000							0.00198265816530									
145.55000000							0.00203854567656									
145.65000000							0.00200900477121									
145.75000000							0.00202461944199									
145.85000000							0.00201636587153									
145.95000000							0.00202072852677									
146.05000000							0.00201842252347									
146.15000000							0.00201964142593									
146.25000000							0.00201899714098									
146.35000000							0.00201933769579									
146.45000000							0.00201915768603									
146.55000000							0.00201925283522									
146.65000000							0.00201920254146									
146.75000000							0.00201922912563									
146.85000000							0.00201921507383									
146.95000000							0.00201922250130									
147.05000000							0.00201921857530									
147.15000000							0.00201922065050									
147.25000000							0.00201921955359									
147.35000000							0.00201922013339									
147.45000000							0.00201921982692									
147.55000000							0.00201921998892									
147.65000000							0.00201921990329									
147.75000000							0.00201921994855									
147.85000000							0.00201921992463									
147.95000000							0.00201921993727									
148.05000000							0.00201921993059									
148.15000000							0.00201921993412									
148.25000000							0.00201921993225									
148.35000000							0.00201921993324									
148.45000000							0.00201921993272									
148.55000000							0.00201921993300									
148.65000000							0.00201921993285									
148.75000000							0.00201921993293									
148.85000000							0.00201921993289									
148.95000000							0.00201921993291									
149.05000000							0.00201921993290									
149.15000000							0.00201921993290									
149.25000000							0.00201921993290									
149.35000000							0.00201921993290									
149.45000000							-0.00106731510457									
149.55000000							0.00056415921509									
149.65000000							-0.00029820211352									
149.75000000							0.00015762305769									
149.85000000							-0.00008331607051									
149.95000000							0.00004403903659									
150.05000000							-0.00002327806307									
150.15000000							0.00001230427053									
150.25000000							-0.00000650376592									
150.35000000							0.00000343774717									
150.45000000							-0.00000181711730									
150.55000000							9.60488113292649e-007									
150.65000000							-5.07692824526810e-007									
150.75000000							2.68355225336846e-007									
150.85000000							-1.41846651137348e-007									
150.95000000							7.49770100940826e-008									
151.05000000							-3.96311932468881e-008									
151.15000000							2.09481743297223e-008									
151.25000000							-1.10727427512643e-008									
151.35000000							5.85280750989923e-009									
151.45000000							-3.09366491369280e-009									
151.55000000							1.63524301491656e-009									
151.65000000							-8.64353377768220e-010									
151.75000000							4.56878124440392e-010									
151.85000000							-2.41495696044060e-010									
151.95000000							1.27649296580436e-010									
152.05000000							-6.74726017249902e-011									
152.15000000							3.56645285598611e-011									
152.25000000							-1.88514828964428e-011									
152.35000000							9.96447792092333e-012									
152.45000000							-5.26700317327844e-012									
152.55000000							2.78402166651141e-012									
152.65000000							-1.47157242640895e-012									
152.75000000							7.77840715902433e-013									
152.85000000							-4.11149440189001e-013									
152.95000000							2.17324522504081e-013									
153.05000000							-1.14872947558717e-013									
153.15000000							6.07193055288084e-014									
153.25000000							-3.20948851949348e-014									
153.35000000							1.69646481741680e-014									
153.45000000							-8.96713871775184e-015									
153.55000000							4.73983167572220e-015									
153.65000000							-2.50537044438764e-015									
153.75000000							1.32428353854037e-015									
153.85000000							-6.99987059549448e-016									
153.95000000							3.69997715199830e-016									
154.05000000							-1.95572628644322e-016									
154.15000000							1.03375376397101e-016									
154.25000000							-5.46419430945891e-017									
154.35000000							2.88825255028146e-017									
154.45000000							-1.52666657182501e-017									
154.55000000							8.06962265575006e-018									
154.65000000							-4.26542448809569e-018									
154.75000000							2.25460927230373e-018									
154.85000000							-1.19173671575825e-018									
154.95000000							6.29925733533011e-019									
155.05000000							-3.32964844096989e-019									
155.15000000							1.75997870070698e-019									
155.25000000							-9.30285909115362e-020									
155.35000000							4.91728605778556e-020									
155.45000000							-2.59916891540209e-020									
155.55000000							1.37386334075403e-020									
155.65000000							-7.26193849073417e-021									
155.75000000							3.83850045916961e-021									
155.85000000							-2.02894665024294e-021									
155.95000000							1.07245643274525e-021									
156.05000000							-5.66876807726288e-022									
156.15000000							2.99638573023768e-022									
156.25000000							-1.58382338490502e-022									
156.35000000							8.37174095864157e-023									
156.45000000							-4.42511755708164e-023									
156.55000000							2.33901950511015e-023									
156.65000000							-1.23635410239675e-023									
156.75000000							6.53509499674426e-024									
156.85000000							-3.45430702528353e-024									
156.95000000							1.82587047791466e-024									
157.05000000							-9.65114848714605e-025									
157.15000000							5.10138414786807e-025									
157.25000000							-2.69647910388904e-025									
157.35000000							1.42529935934130e-025									
157.45000000							-7.53381793617016e-026									
157.55000000							3.98220993529316e-026									
157.65000000							-2.10490830852345e-026									
157.75000000							1.11260808929826e-026									
157.85000000							-5.88100087476151e-027									
157.95000000							3.10856730430207e-027									
158.05000000							-1.64312008978705e-027									
158.15000000							8.68517025745392e-028									
158.25000000							-4.59078936894614e-028									
158.35000000							2.42658996948750e-028									
158.45000000							-1.28264191771645e-028									
158.55000000							6.77976217560476e-029									
158.65000000							-3.58363269770530e-029									
158.75000000							1.89422917492191e-029									
158.85000000							-1.00124774768991e-029									
158.95000000							5.29237467950752e-030									
159.05000000							-2.79743248490852e-030									
159.15000000							1.47866108911806e-030									
159.25000000							-7.81587626606584e-031									
159.35000000							4.13129974515573e-031									
159.45000000							-2.18371389250701e-031									
159.55000000							1.15426298222967e-031									
159.65000000							-6.10117944808306e-032									
159.75000000							3.22494884015128e-032									
159.85000000							-1.70463680180080e-032									
159.95000000							9.01033402414329e-033									
160.05000000							-4.76266376162173e-033									
160.15000000							2.51743898122818e-033									
160.25000000							-1.33066270083471e-033									
160.35000000							7.03358943988732e-034									
160.45000000							-3.71780018917353e-034									
160.55000000							1.96514715064748e-034									
160.65000000							-1.03873342492792e-034									
160.75000000							5.49051569856736e-035									
160.85000000							-2.90216545581043e-035									
160.95000000							1.53402062671400e-035									
161.05000000							-8.10849456729844e-036									
161.15000000							4.28597132287233e-036									
161.25000000							-2.26546987582237e-036									
161.35000000							1.19747739115041e-036									
161.45000000							-6.32960127883345e-037									
161.55000000							3.34568757999856e-037									
161.65000000							-1.76845663571081e-037									
161.75000000							9.34767158501671e-038									
161.85000000							-4.94097295330106e-038									
161.95000000							2.61168928574515e-038									
162.05000000							-1.38048133226857e-038									
162.15000000							7.29691973368986e-039									
162.25000000							-3.85699077237167e-039									
162.35000000							2.03872022183224e-039									
162.45000000							-1.07762252704378e-039									
162.55000000							5.69607491188055e-040									
162.65000000							-3.01081952052001e-040									
162.75000000							1.59145276798186e-040									
162.85000000							-8.41206819424264e-041									
162.95000000							4.44643364404235e-041									
163.05000000							-2.35028671836055e-041									
163.15000000							1.24230970272170e-041									
163.25000000							-6.56657498602142e-042									
163.35000000							3.47094665304259e-042									
163.45000000							-1.83466581801222e-042									
163.55000000							9.69763871430250e-043									
163.65000000							-5.12595785618502e-043									
163.75000000							2.70946822391236e-043									
163.85000000							-1.43216512159436e-043									
163.95000000							7.57010884058161e-044									
164.05000000							-4.00139250664444e-044									
164.15000000							2.11504779249648e-044									
164.25000000							-1.11796759680935e-044									
164.35000000							5.90933004894622e-045									
164.45000000							-3.12354148072269e-045									
164.55000000							1.65103510905354e-045									
164.65000000							-8.72700730293085e-046									
164.75000000							4.61290350809485e-046									
164.85000000							-2.43827901551630e-046									
164.95000000							1.28882048954077e-046									
165.05000000							-6.81242074303124e-047									
165.15000000							3.60089529587001e-047									
165.25000000							-1.90335380343071e-047									
165.35000000							1.00607082499433e-047									
165.45000000							-5.31786840197744e-048									
165.55000000							2.81090790411395e-048									
165.65000000							-1.48578389838910e-048									
165.75000000							7.85352586429966e-049									
165.85000000							-4.15120049208335e-049									
165.95000000							2.19423298824391e-049									
166.05000000							-1.15982314414341e-049									
166.15000000							6.13056923716788e-050									
166.25000000							-3.24048363420674e-050									
166.35000000							1.71284815117963e-050									
166.45000000							-9.05373740521193e-051									
166.55000000							4.78560583120468e-051									
166.65000000							-2.52956565301709e-051									
166.75000000							1.33707259198007e-051									
166.85000000							-7.06747071020668e-052									
166.95000000							3.73570908110977e-052									
167.05000000							-1.97461339578411e-052									
167.15000000							1.04373707324441e-052									
167.25000000							-5.51696387956595e-053									
167.35000000							2.91614538073499e-053									
167.45000000							-1.54141010657679e-053									
167.55000000							8.14755372744216e-054									
167.65000000							-4.30661713312503e-054									
167.75000000							2.27638279559387e-054									
167.85000000							-1.20324571975953e-054									
167.95000000							6.36009139114024e-055									
168.05000000							-3.36180398063168e-055									
168.15000000							1.77697540949405e-055									
168.25000000							-9.39269994365711e-056									
168.35000000							4.96477395017501e-056									
168.45000000							-2.62426996754877e-056									
168.55000000							1.38713120309046e-056									
168.65000000							-7.33206948363031e-057									
168.75000000							3.87557015464794e-057									
168.85000000							-2.04854087336895e-057									
168.95000000							1.08281350676374e-057									
169.05000000							-5.72351328534522e-058									
169.15000000							3.02532283933459e-058									
169.25000000							-1.59911890230678e-058									
169.35000000							8.45258968883226e-059									
169.45000000							-4.46785241201827e-059									
169.55000000							2.36160820653004e-059									
169.65000000							-1.24829399157137e-059									
169.75000000							6.59820661651039e-060									
169.85000000							-3.48766643500042e-060									
169.95000000							1.84350352585073e-060									
170.05000000							-9.74435288798960e-061									
170.15000000							5.15064993769693e-061									
