3.996747e+002	0.000000e+000
4.001569e+002	0.000000e+000
4.006390e+002	8.785762e-004
4.011211e+002	8.718027e-004
4.016032e+002	1.618974e-003
4.020853e+002	1.993438e-003
4.025674e+002	2.478817e-003
4.030496e+002	2.460549e-003
4.035317e+002	2.460648e-003
4.040138e+002	2.257124e-003
4.044959e+002	2.297098e-003
4.049780e+002	2.358490e-003
4.054601e+002	2.662806e-003
4.059423e+002	2.878968e-003
4.064244e+002	3.088476e-003
4.069065e+002	3.025125e-003
4.073886e+002	2.884106e-003
4.078707e+002	2.570614e-003
4.083528e+002	2.295269e-003
4.088350e+002	1.946694e-003
4.093171e+002	1.652353e-003
4.097992e+002	1.302951e-003
4.102813e+002	1.051198e-003
4.107634e+002	8.641221e-004
4.112455e+002	9.039780e-004
4.117277e+002	1.105429e-003
4.122098e+002	1.539413e-003
4.126919e+002	2.050935e-003
4.131740e+002	2.616494e-003
4.136561e+002	3.025956e-003
4.141382e+002	3.272656e-003
4.146204e+002	3.276594e-003
4.151025e+002	3.213950e-003
4.155846e+002	3.151082e-003
4.160667e+002	3.295187e-003
4.165488e+002	3.675624e-003
4.170309e+002	4.416688e-003
4.175131e+002	5.402704e-003
4.179952e+002	6.477374e-003
4.184773e+002	7.169402e-003
4.189594e+002	7.286497e-003
4.194415e+002	6.847643e-003
4.199236e+002	6.206158e-003
4.204058e+002	5.495706e-003
4.208879e+002	4.848075e-003
4.213700e+002	4.206306e-003
4.218521e+002	3.620465e-003
4.223342e+002	3.060355e-003
4.228163e+002	2.614617e-003
4.232985e+002	2.271591e-003
4.237806e+002	2.089546e-003
4.242627e+002	2.004821e-003
4.247448e+002	2.009291e-003
4.252269e+002	1.997219e-003
4.257090e+002	1.960934e-003
4.261912e+002	1.848163e-003
4.266733e+002	1.718109e-003
4.271554e+002	1.567075e-003
4.276375e+002	1.459014e-003
4.281196e+002	1.369353e-003
4.286017e+002	1.326630e-003
4.290839e+002	1.282400e-003
4.295660e+002	1.257605e-003
4.300481e+002	1.218763e-003
4.305302e+002	1.208175e-003
4.310123e+002	1.207822e-003
4.314944e+002	1.253998e-003
4.319766e+002	1.307664e-003
4.324587e+002	1.377749e-003
4.329408e+002	1.410202e-003
4.334229e+002	1.417519e-003
4.339050e+002	1.371728e-003
4.343871e+002	1.319295e-003
4.348693e+002	1.259397e-003
4.353514e+002	1.241648e-003
4.358335e+002	1.247942e-003
4.363156e+002	1.298184e-003
4.367977e+002	1.349222e-003
4.372798e+002	1.409767e-003
4.377620e+002	1.444680e-003
4.382441e+002	1.480429e-003
4.387262e+002	1.496364e-003
4.392083e+002	1.518926e-003
4.396904e+002	1.517757e-003
4.401725e+002	1.506245e-003
4.406547e+002	1.451056e-003
4.411368e+002	1.377871e-003
4.416189e+002	1.282224e-003
4.421010e+002	1.217662e-003
4.425831e+002	1.188944e-003
4.430652e+002	1.230294e-003
4.435474e+002	1.308783e-003
4.440295e+002	1.418415e-003
4.445116e+002	1.502460e-003
4.449937e+002	1.558179e-003
4.454758e+002	1.557692e-003
4.459579e+002	1.535150e-003
4.464401e+002	1.490572e-003
4.469222e+002	1.463785e-003
4.474043e+002	1.441726e-003
4.478864e+002	1.439695e-003
4.483685e+002	1.425241e-003
4.488506e+002	1.407560e-003
4.493328e+002	1.364458e-003
4.498149e+002	1.320958e-003
4.502970e+002	1.266837e-003
4.507791e+002	1.226887e-003
4.512612e+002	1.182141e-003
4.517433e+002	1.144966e-003
4.522255e+002	1.090564e-003
4.527076e+002	1.036608e-003
4.531897e+002	9.747529e-004
4.536718e+002	9.384910e-004
4.541539e+002	9.261481e-004
4.546360e+002	9.630863e-004
4.551182e+002	1.031266e-003
4.556003e+002	1.137840e-003
4.560824e+002	1.251351e-003
4.565645e+002	1.372970e-003
4.570466e+002	1.475225e-003
4.575287e+002	1.574186e-003
4.580109e+002	1.659531e-003
4.584930e+002	1.754501e-003
4.589751e+002	1.841092e-003
4.594572e+002	1.927195e-003
4.599393e+002	1.984558e-003
4.604214e+002	2.023004e-003
4.609036e+002	2.027071e-003
4.613857e+002	2.022717e-003
4.618678e+002	2.006645e-003
4.623499e+002	2.006912e-003
4.628320e+002	2.012420e-003
4.633141e+002	2.037055e-003
4.637963e+002	2.058884e-003
4.642784e+002	2.089465e-003
4.647605e+002	2.114320e-003
4.652426e+002	2.155864e-003
4.657247e+002	2.206216e-003
4.662068e+002	2.284307e-003
4.666890e+002	2.369042e-003
4.671711e+002	2.462122e-003
4.676532e+002	2.530247e-003
4.681353e+002	2.576462e-003
4.686174e+002	2.585941e-003
4.690995e+002	2.587704e-003
4.695817e+002	2.587103e-003
4.700638e+002	2.616498e-003
4.705459e+002	2.670043e-003
4.710280e+002	2.759514e-003
4.715101e+002	2.857155e-003
4.719922e+002	2.960033e-003
4.724744e+002	3.041178e-003
4.729565e+002	3.114632e-003
4.734386e+002	3.175541e-003
4.739207e+002	3.250065e-003
4.744028e+002	3.329356e-003
4.748849e+002	3.424815e-003
4.753671e+002	3.512505e-003
4.758492e+002	3.596178e-003
4.763313e+002	3.654524e-003
4.768134e+002	3.702509e-003
4.772955e+002	3.732086e-003
4.777776e+002	3.766240e-003
4.782598e+002	3.796256e-003
4.787419e+002	3.837523e-003
4.792240e+002	3.873079e-003
4.797061e+002	3.914439e-003
4.801882e+002	3.948268e-003
4.806703e+002	3.994138e-003
4.811525e+002	4.045920e-003
4.816346e+002	4.124614e-003
4.821167e+002	4.218104e-003
4.825988e+002	4.336176e-003
4.830809e+002	4.456024e-003
4.835630e+002	4.583499e-003
4.840452e+002	4.701062e-003
4.845273e+002	4.826200e-003
4.850094e+002	4.952074e-003
4.854915e+002	5.099525e-003
4.859736e+002	5.255586e-003
