"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"4.2506e+05","1.0587e-12","1.0677e-12","2.1649e-07","2.1665e-07","2.0000e+00","7.1870e-01","1.7099e-05"," 0.00 %"
"1.9005e+05","1.0833e-12","1.0925e-12","4.9545e-07","4.9583e-07","1.1429e+00","7.1870e-01","2.0848e-05"," 0.00 %"
"2.6560e+05","1.0833e-12","1.0925e-12","3.5452e-07","3.5478e-07","1.4286e+00","7.1870e-01","2.0314e-05"," 0.00 %"
"3.0642e+05","1.0833e-12","1.0925e-12","3.0729e-07","3.0752e-07","1.5714e+00","7.1870e-01","1.6520e-04"," 0.03 %"
"3.4914e+05","1.0833e-12","1.0925e-12","2.6969e-07","2.6989e-07","1.7143e+00","7.1870e-01","1.4127e-04"," 0.03 %"
"3.9368e+05","1.0833e-12","1.0925e-12","2.3918e-07","2.3936e-07","1.8571e+00","7.1870e-01","2.4453e-04"," 0.05 %"
"4.3996e+05","1.0833e-12","1.0925e-12","2.1402e-07","2.1418e-07","2.0000e+00","7.1870e-01","3.0182e-04"," 0.06 %"
"2.3454e+05","1.1079e-12","1.1173e-12","4.1058e-07","4.1089e-07","1.2857e+00","7.1870e-01","5.0458e-05"," 0.01 %"
"3.1692e+05","1.1079e-12","1.1173e-12","3.0386e-07","3.0409e-07","1.5714e+00","7.1870e-01","1.2982e-05"," 0.00 %"
"4.0717e+05","1.1079e-12","1.1173e-12","2.3651e-07","2.3669e-07","1.8571e+00","7.1870e-01","5.8175e-05"," 0.01 %"
"4.5504e+05","1.1079e-12","1.1173e-12","2.1163e-07","2.1179e-07","2.0000e+00","7.1870e-01","9.2931e-05"," 0.02 %"
"1.6627e+05","1.1325e-12","1.1421e-12","5.9203e-07","5.9248e-07","1.0000e+00","7.1870e-01","1.3898e-05"," 0.00 %"
"3.7320e+05","1.1325e-12","1.1421e-12","2.6377e-07","2.6397e-07","1.7143e+00","7.1870e-01","8.1502e-06"," 0.00 %"
"4.7028e+05","1.1325e-12","1.1421e-12","2.0931e-07","2.0947e-07","2.0000e+00","7.1870e-01","2.0679e-04"," 0.04 %"
"4.3459e+05","1.1571e-12","1.1669e-12","2.3142e-07","2.3160e-07","1.8571e+00","7.1870e-01","5.0910e-05"," 0.01 %"
"4.8569e+05","1.1571e-12","1.1669e-12","2.0708e-07","2.0723e-07","2.0000e+00","7.1870e-01","1.0587e-04"," 0.02 %"
"2.5837e+05","1.1817e-12","1.1917e-12","3.9755e-07","3.9785e-07","1.2857e+00","7.1870e-01","1.9927e-05"," 0.00 %"
"4.4852e+05","1.1817e-12","1.1917e-12","2.2900e-07","2.2918e-07","1.8571e+00","7.1870e-01","3.5148e-05"," 0.01 %"
"5.0126e+05","1.1817e-12","1.1917e-12","2.0491e-07","2.0506e-07","2.0000e+00","7.1870e-01","1.8642e-04"," 0.03 %"
"4.1027e+05","1.2063e-12","1.2165e-12","2.5557e-07","2.5576e-07","1.7143e+00","7.1870e-01","7.9428e-06"," 0.00 %"
"4.6260e+05","1.2063e-12","1.2165e-12","2.2666e-07","2.2683e-07","1.8571e+00","7.1870e-01","4.4510e-05"," 0.01 %"
"5.1700e+05","1.2063e-12","1.2165e-12","2.0281e-07","2.0296e-07","2.0000e+00","7.1870e-01","2.7274e-04"," 0.05 %"
"5.3289e+05","1.2309e-12","1.2413e-12","2.0077e-07","2.0092e-07","2.0000e+00","7.1870e-01","2.4584e-04"," 0.05 %"
"3.8232e+05","1.2556e-12","1.2662e-12","2.8544e-07","2.8565e-07","1.5714e+00","7.1870e-01","3.3179e-06"," 0.00 %"
"4.9120e+05","1.2556e-12","1.2662e-12","2.2217e-07","2.2234e-07","1.8571e+00","7.1870e-01","2.0270e-05"," 0.00 %"
"5.4895e+05","1.2556e-12","1.2662e-12","1.9880e-07","1.9895e-07","2.0000e+00","7.1870e-01","3.2471e-04"," 0.06 %"
"3.9362e+05","1.2802e-12","1.2910e-12","2.8268e-07","2.8289e-07","1.5714e+00","7.1870e-01","5.3073e-05"," 0.01 %"
"5.0571e+05","1.2802e-12","1.2910e-12","2.2002e-07","2.2019e-07","1.8571e+00","7.1870e-01","1.2773e-04"," 0.02 %"
"5.6516e+05","1.2802e-12","1.2910e-12","1.9688e-07","1.9703e-07","2.0000e+00","7.1870e-01","7.5562e-04"," 0.14 %"
"2.5120e+05","1.3048e-12","1.3158e-12","4.5146e-07","4.5180e-07","1.1429e+00","7.1870e-01","4.5615e-05"," 0.01 %"
"4.0502e+05","1.3048e-12","1.3158e-12","2.8000e-07","2.8021e-07","1.5714e+00","7.1870e-01","3.8294e-05"," 0.01 %"
"4.6148e+05","1.3048e-12","1.3158e-12","2.4574e-07","2.4593e-07","1.7143e+00","7.1870e-01","1.8228e-04"," 0.03 %"
"5.8154e+05","1.3048e-12","1.3158e-12","1.9501e-07","1.9516e-07","2.0000e+00","7.1870e-01","5.1685e-04"," 0.10 %"
"2.1145e+05","1.3294e-12","1.3406e-12","5.4645e-07","5.4686e-07","1.0000e+00","7.1870e-01","2.0289e-05"," 0.00 %"
"3.0826e+05","1.3294e-12","1.3406e-12","3.7483e-07","3.7511e-07","1.2857e+00","7.1870e-01","1.9627e-05"," 0.00 %"
"4.1653e+05","1.3294e-12","1.3406e-12","2.7740e-07","2.7761e-07","1.5714e+00","7.1870e-01","2.2960e-05"," 0.00 %"
"4.7460e+05","1.3294e-12","1.3406e-12","2.4346e-07","2.4364e-07","1.7143e+00","7.1870e-01","8.5373e-05"," 0.02 %"
"5.3514e+05","1.3294e-12","1.3406e-12","2.1591e-07","2.1608e-07","1.8571e+00","7.1870e-01","2.5035e-04"," 0.05 %"
"5.9806e+05","1.3294e-12","1.3406e-12","1.9320e-07","1.9334e-07","2.0000e+00","7.1870e-01","1.7311e-03"," 0.32 %"
"2.6554e+05","1.3540e-12","1.3654e-12","4.4318e-07","4.4351e-07","1.1429e+00","7.1870e-01","1.2437e-04"," 0.02 %"
"3.7111e+05","1.3540e-12","1.3654e-12","3.1711e-07","3.1735e-07","1.4286e+00","7.1870e-01","1.2080e-04"," 0.02 %"
"4.2814e+05","1.3540e-12","1.3654e-12","2.7487e-07","2.7508e-07","1.5714e+00","7.1870e-01","1.2945e-04"," 0.02 %"
"5.5007e+05","1.3540e-12","1.3654e-12","2.1394e-07","2.1410e-07","1.8571e+00","7.1870e-01","2.4155e-04"," 0.04 %"
"6.1474e+05","1.3540e-12","1.3654e-12","1.9143e-07","1.9158e-07","2.0000e+00","7.1870e-01","1.0386e-03"," 0.19 %"
"5.6513e+05","1.3786e-12","1.3902e-12","2.1203e-07","2.1218e-07","1.8571e+00","7.1870e-01","7.5295e-05"," 0.01 %"
"6.3157e+05","1.3786e-12","1.3902e-12","1.8972e-07","1.8986e-07","2.0000e+00","7.1870e-01","2.9649e-04"," 0.05 %"
"3.3429e+05","1.4032e-12","1.4150e-12","3.6484e-07","3.6511e-07","1.2857e+00","7.1870e-01","9.9803e-05"," 0.02 %"
"3.9152e+05","1.4032e-12","1.4150e-12","3.1150e-07","3.1174e-07","1.4286e+00","7.1870e-01","1.4091e-04"," 0.03 %"
"5.8033e+05","1.4032e-12","1.4150e-12","2.1016e-07","2.1032e-07","1.8571e+00","7.1870e-01","1.3258e-04"," 0.02 %"
"6.4856e+05","1.4032e-12","1.4150e-12","1.8805e-07","1.8819e-07","2.0000e+00","7.1870e-01","5.3664e-05"," 0.01 %"
"5.2827e+05","1.4278e-12","1.4398e-12","2.3492e-07","2.3509e-07","1.7143e+00","7.1870e-01","6.9140e-05"," 0.01 %"
"5.9566e+05","1.4278e-12","1.4398e-12","2.0834e-07","2.0850e-07","1.8571e+00","7.1870e-01","3.7501e-05"," 0.01 %"
"6.6569e+05","1.4278e-12","1.4398e-12","1.8642e-07","1.8656e-07","2.0000e+00","7.1870e-01","7.8557e-05"," 0.01 %"
"2.4147e+05","1.4524e-12","1.4647e-12","5.2279e-07","5.2319e-07","1.0000e+00","7.1870e-01","1.9627e-04"," 0.04 %"
"4.1230e+05","1.4524e-12","1.4647e-12","3.0618e-07","3.0641e-07","1.4286e+00","7.1870e-01","3.3715e-05"," 0.01 %"
"4.7566e+05","1.4524e-12","1.4647e-12","2.6539e-07","2.6559e-07","1.5714e+00","7.1870e-01","2.0779e-05"," 0.00 %"
"6.8297e+05","1.4524e-12","1.4647e-12","1.8483e-07","1.8497e-07","2.0000e+00","7.1870e-01","5.3604e-05"," 0.01 %"
"2.4763e+05","1.4770e-12","1.4895e-12","5.1842e-07","5.1881e-07","1.0000e+00","7.1870e-01","1.6466e-03"," 0.30 %"
"3.0254e+05","1.4770e-12","1.4895e-12","4.2432e-07","4.2464e-07","1.1429e+00","7.1870e-01","3.6293e-04"," 0.07 %"
"7.0040e+05","1.4770e-12","1.4895e-12","1.8329e-07","1.8343e-07","2.0000e+00","7.1870e-01","2.8202e-05"," 0.01 %"
"2.5384e+05","1.5016e-12","1.5143e-12","5.1415e-07","5.1454e-07","1.0000e+00","7.1870e-01","3.4515e-03"," 0.64 %"
"3.7007e+05","1.5016e-12","1.5143e-12","3.5268e-07","3.5294e-07","1.2857e+00","7.1870e-01","2.0306e-04"," 0.04 %"
"6.4244e+05","1.5016e-12","1.5143e-12","2.0315e-07","2.0331e-07","1.8571e+00","7.1870e-01","5.0792e-06"," 0.00 %"
"2.6011e+05","1.5262e-12","1.5391e-12","5.0999e-07","5.1038e-07","1.0000e+00","7.1870e-01","2.4587e-03"," 0.45 %"
"3.1779e+05","1.5262e-12","1.5391e-12","4.1742e-07","4.1774e-07","1.1429e+00","7.1870e-01","6.6295e-05"," 0.01 %"
"7.3569e+05","1.5262e-12","1.5391e-12","1.8031e-07","1.8045e-07","2.0000e+00","7.1870e-01","2.8420e-05"," 0.01 %"
"2.6642e+05","1.5508e-12","1.5639e-12","5.0593e-07","5.0631e-07","1.0000e+00","7.1870e-01","2.6704e-03"," 0.49 %"
"4.5491e+05","1.5508e-12","1.5639e-12","2.9630e-07","2.9653e-07","1.4286e+00","7.1870e-01","2.6421e-05"," 0.00 %"
"6.7428e+05","1.5508e-12","1.5639e-12","1.9991e-07","2.0006e-07","1.8571e+00","7.1870e-01","4.0362e-05"," 0.01 %"
"7.5355e+05","1.5508e-12","1.5639e-12","1.7887e-07","1.7901e-07","2.0000e+00","7.1870e-01","1.1316e-04"," 0.02 %"
"2.7279e+05","1.5754e-12","1.5887e-12","5.0197e-07","5.0234e-07","1.0000e+00","7.1870e-01","6.9468e-03"," 1.28 %"
"7.7156e+05","1.5754e-12","1.5887e-12","1.7747e-07","1.7761e-07","2.0000e+00","7.1870e-01","5.7638e-05"," 0.01 %"
"2.7920e+05","1.6000e-12","1.6135e-12","4.9809e-07","4.9847e-07","1.0000e+00","7.1870e-01","2.4379e-03"," 0.45 %"
"3.4112e+05","1.6000e-12","1.6135e-12","4.0768e-07","4.0799e-07","1.1429e+00","7.1870e-01","1.9645e-05"," 0.00 %"
"7.8970e+05","1.6000e-12","1.6135e-12","1.7610e-07","1.7623e-07","2.0000e+00","7.1870e-01","6.0373e-05"," 0.01 %"
"2.8567e+05","1.6246e-12","1.6383e-12","4.9431e-07","4.9468e-07","1.0000e+00","7.1870e-01","5.8558e-03"," 1.08 %"
"4.1646e+05","1.6246e-12","1.6383e-12","3.3906e-07","3.3932e-07","1.2857e+00","7.1870e-01","3.3689e-05"," 0.01 %"
"7.2298e+05","1.6246e-12","1.6383e-12","1.9531e-07","1.9546e-07","1.8571e+00","7.1870e-01","1.2408e-05"," 0.00 %"
"8.0799e+05","1.6246e-12","1.6383e-12","1.7476e-07","1.7490e-07","2.0000e+00","7.1870e-01","2.1591e-04"," 0.04 %"
"2.9218e+05","1.6492e-12","1.6632e-12","4.9060e-07","4.9097e-07","1.0000e+00","7.1870e-01","2.9508e-03"," 0.54 %"
"6.5581e+05","1.6492e-12","1.6632e-12","2.1858e-07","2.1874e-07","1.7143e+00","7.1870e-01","1.9601e-05"," 0.00 %"
"8.2641e+05","1.6492e-12","1.6632e-12","1.7345e-07","1.7359e-07","2.0000e+00","7.1870e-01","1.9143e-06"," 0.00 %"
"2.9874e+05","1.6738e-12","1.6880e-12","4.8699e-07","4.8735e-07","1.0000e+00","7.1870e-01","4.3757e-03"," 0.81 %"
"5.8849e+05","1.6738e-12","1.6880e-12","2.4721e-07","2.4740e-07","1.5714e+00","7.1870e-01","8.2291e-05"," 0.02 %"
"6.7054e+05","1.6738e-12","1.6880e-12","2.1697e-07","2.1713e-07","1.7143e+00","7.1870e-01","1.0576e-05"," 0.00 %"
"7.5608e+05","1.6738e-12","1.6880e-12","1.9242e-07","1.9256e-07","1.8571e+00","7.1870e-01","3.6723e-05"," 0.01 %"
"8.4497e+05","1.6738e-12","1.6880e-12","1.7218e-07","1.7231e-07","2.0000e+00","7.1870e-01","7.4450e-05"," 0.01 %"
"3.0536e+05","1.6984e-12","1.7128e-12","4.8344e-07","4.8381e-07","1.0000e+00","7.1870e-01","3.0733e-03"," 0.57 %"
"6.0152e+05","1.6984e-12","1.7128e-12","2.4542e-07","2.4560e-07","1.5714e+00","7.1870e-01","2.9586e-05"," 0.01 %"
"6.8538e+05","1.6984e-12","1.7128e-12","2.1539e-07","2.1555e-07","1.7143e+00","7.1870e-01","3.0342e-05"," 0.01 %"
"3.1201e+05","1.7230e-12","1.7376e-12","4.7998e-07","4.8034e-07","1.0000e+00","7.1870e-01","2.3959e-03"," 0.44 %"
"5.3275e+05","1.7230e-12","1.7376e-12","2.8111e-07","2.8132e-07","1.4286e+00","7.1870e-01","7.1232e-06"," 0.00 %"
"7.8966e+05","1.7230e-12","1.7376e-12","1.8965e-07","1.8979e-07","1.8571e+00","7.1870e-01","1.8284e-04"," 0.03 %"
"8.8251e+05","1.7230e-12","1.7376e-12","1.6970e-07","1.6983e-07","2.0000e+00","7.1870e-01","1.0969e-04"," 0.02 %"
"3.1872e+05","1.7476e-12","1.7624e-12","4.7659e-07","4.7695e-07","1.0000e+00","7.1870e-01","7.5175e-03"," 1.39 %"
"3.2548e+05","1.7722e-12","1.7872e-12","4.7327e-07","4.7363e-07","1.0000e+00","7.1870e-01","7.1692e-03"," 1.32 %"
"6.4115e+05","1.7722e-12","1.7872e-12","2.4025e-07","2.4043e-07","1.5714e+00","7.1870e-01","6.5792e-05"," 0.01 %"
"9.2058e+05","1.7722e-12","1.7872e-12","1.6733e-07","1.6745e-07","2.0000e+00","7.1870e-01","5.9924e-05"," 0.01 %"
"3.3228e+05","1.7968e-12","1.8120e-12","4.7002e-07","4.7037e-07","1.0000e+00","7.1870e-01","5.2491e-03"," 0.97 %"
"4.0596e+05","1.7968e-12","1.8120e-12","3.8470e-07","3.8499e-07","1.1429e+00","7.1870e-01","1.2459e-04"," 0.02 %"
"7.4580e+05","1.7968e-12","1.8120e-12","2.0941e-07","2.0956e-07","1.7143e+00","7.1870e-01","4.2375e-05"," 0.01 %"
"8.4095e+05","1.7968e-12","1.8120e-12","1.8572e-07","1.8585e-07","1.8571e+00","7.1870e-01","4.6431e-05"," 0.01 %"
"9.3982e+05","1.7968e-12","1.8120e-12","1.6618e-07","1.6630e-07","2.0000e+00","7.1870e-01","2.0282e-05"," 0.00 %"
"3.3913e+05","1.8215e-12","1.8368e-12","4.6683e-07","4.6719e-07","1.0000e+00","7.1870e-01","1.7497e-03"," 0.32 %"
"4.9440e+05","1.8215e-12","1.8368e-12","3.2022e-07","3.2046e-07","1.2857e+00","7.1870e-01","4.0071e-06"," 0.00 %"
"7.6117e+05","1.8215e-12","1.8368e-12","2.0799e-07","2.0814e-07","1.7143e+00","7.1870e-01","1.3540e-05"," 0.00 %"
"8.5828e+05","1.8215e-12","1.8368e-12","1.8446e-07","1.8460e-07","1.8571e+00","7.1870e-01","5.8641e-05"," 0.01 %"
"9.5919e+05","1.8215e-12","1.8368e-12","1.6505e-07","1.6517e-07","2.0000e+00","7.1870e-01","1.7122e-04"," 0.03 %"
"3.4602e+05","1.8461e-12","1.8616e-12","4.6371e-07","4.6406e-07","1.0000e+00","7.1870e-01","7.1248e-03"," 1.31 %"
"4.2275e+05","1.8461e-12","1.8616e-12","3.7954e-07","3.7983e-07","1.1429e+00","7.1870e-01","1.8732e-04"," 0.03 %"
"5.0445e+05","1.8461e-12","1.8616e-12","3.1808e-07","3.1832e-07","1.2857e+00","7.1870e-01","9.6090e-05"," 0.02 %"
"8.7573e+05","1.8461e-12","1.8616e-12","1.8322e-07","1.8336e-07","1.8571e+00","7.1870e-01","7.5083e-05"," 0.01 %"
"9.7869e+05","1.8461e-12","1.8616e-12","1.6395e-07","1.6407e-07","2.0000e+00","7.1870e-01","4.1899e-05"," 0.01 %"
"3.5296e+05","1.8707e-12","1.8865e-12","4.6065e-07","4.6100e-07","1.0000e+00","7.1870e-01","8.3674e-03"," 1.54 %"
"5.1457e+05","1.8707e-12","1.8865e-12","3.1598e-07","3.1622e-07","1.2857e+00","7.1870e-01","4.7590e-06"," 0.00 %"
"6.0267e+05","1.8707e-12","1.8865e-12","2.6979e-07","2.6999e-07","1.4286e+00","7.1870e-01","7.6384e-05"," 0.01 %"
"6.9529e+05","1.8707e-12","1.8865e-12","2.3385e-07","2.3402e-07","1.5714e+00","7.1870e-01","1.9221e-05"," 0.00 %"
"7.9223e+05","1.8707e-12","1.8865e-12","2.0523e-07","2.0539e-07","1.7143e+00","7.1870e-01","7.3725e-05"," 0.01 %"
"9.9832e+05","1.8707e-12","1.8865e-12","1.6287e-07","1.6299e-07","2.0000e+00","7.1870e-01","7.5879e-06"," 0.00 %"
"3.5995e+05","1.8953e-12","1.9113e-12","4.5765e-07","4.5800e-07","1.0000e+00","7.1870e-01","5.6738e-03"," 1.05 %"
"1.0181e+06","1.8953e-12","1.9113e-12","1.6181e-07","1.6193e-07","2.0000e+00","7.1870e-01","1.0882e-04"," 0.02 %"
"3.6698e+05","1.9199e-12","1.9361e-12","4.5471e-07","4.5505e-07","1.0000e+00","7.1870e-01","8.5808e-03"," 1.58 %"
"4.4836e+05","1.9199e-12","1.9361e-12","3.7217e-07","3.7246e-07","1.1429e+00","7.1870e-01","2.6122e-05"," 0.00 %"
"9.2877e+05","1.9199e-12","1.9361e-12","1.7967e-07","1.7980e-07","1.8571e+00","7.1870e-01","1.9588e-04"," 0.04 %"
"1.0380e+06","1.9199e-12","1.9361e-12","1.6076e-07","1.6089e-07","2.0000e+00","7.1870e-01","1.1477e-04"," 0.02 %"
"3.7406e+05","1.9445e-12","1.9609e-12","4.5182e-07","4.5217e-07","1.0000e+00","7.1870e-01","9.8265e-03"," 1.81 %"
"9.4668e+05","1.9445e-12","1.9609e-12","1.7853e-07","1.7866e-07","1.8571e+00","7.1870e-01","1.0876e-04"," 0.02 %"
"1.0580e+06","1.9445e-12","1.9609e-12","1.5974e-07","1.5987e-07","2.0000e+00","7.1870e-01","1.6833e-04"," 0.03 %"
"3.8118e+05","1.9691e-12","1.9857e-12","4.4899e-07","4.4933e-07","1.0000e+00","7.1870e-01","3.8515e-03"," 0.71 %"
"7.5088e+05","1.9691e-12","1.9857e-12","2.2793e-07","2.2810e-07","1.5714e+00","7.1870e-01","5.9141e-05"," 0.01 %"
"8.5556e+05","1.9691e-12","1.9857e-12","2.0004e-07","2.0019e-07","1.7143e+00","7.1870e-01","1.5883e-05"," 0.00 %"
"1.0781e+06","1.9691e-12","1.9857e-12","1.5874e-07","1.5886e-07","2.0000e+00","7.1870e-01","2.9874e-05"," 0.01 %"
"3.8834e+05","1.9937e-12","2.0105e-12","4.4621e-07","4.4655e-07","1.0000e+00","7.1870e-01","5.5013e-03"," 1.01 %"
"4.7447e+05","1.9937e-12","2.0105e-12","3.6522e-07","3.6550e-07","1.1429e+00","7.1870e-01","2.3386e-05"," 0.00 %"
"1.0984e+06","1.9937e-12","2.0105e-12","1.5776e-07","1.5788e-07","2.0000e+00","7.1870e-01","1.8562e-04"," 0.03 %"
"3.9556e+05","2.0183e-12","2.0353e-12","4.4349e-07","4.4382e-07","1.0000e+00","7.1870e-01","5.9773e-03"," 1.10 %"
"1.0011e+06","2.0183e-12","2.0353e-12","1.7523e-07","1.7536e-07","1.8571e+00","7.1870e-01","1.7969e-05"," 0.00 %"
"1.1188e+06","2.0183e-12","2.0353e-12","1.5680e-07","1.5691e-07","2.0000e+00","7.1870e-01","5.4480e-05"," 0.01 %"
"4.0281e+05","2.0429e-12","2.0601e-12","4.4081e-07","4.4114e-07","1.0000e+00","7.1870e-01","5.0549e-03"," 0.93 %"
"9.0412e+05","2.0429e-12","2.0601e-12","1.9639e-07","1.9654e-07","1.7143e+00","7.1870e-01","5.8480e-05"," 0.01 %"
"1.0195e+06","2.0429e-12","2.0601e-12","1.7417e-07","1.7430e-07","1.8571e+00","7.1870e-01","4.2804e-05"," 0.01 %"
"1.1393e+06","2.0429e-12","2.0601e-12","1.5585e-07","1.5597e-07","2.0000e+00","7.1870e-01","3.4276e-05"," 0.01 %"
"4.1011e+05","2.0675e-12","2.0850e-12","4.3818e-07","4.3851e-07","1.0000e+00","7.1870e-01","5.2051e-03"," 0.96 %"
"9.2050e+05","2.0675e-12","2.0850e-12","1.9522e-07","1.9537e-07","1.7143e+00","7.1870e-01","5.0702e-05"," 0.01 %"
"1.0379e+06","2.0675e-12","2.0850e-12","1.7313e-07","1.7326e-07","1.8571e+00","7.1870e-01","8.4814e-06"," 0.00 %"
"4.1745e+05","2.0921e-12","2.1098e-12","4.3559e-07","4.3592e-07","1.0000e+00","7.1870e-01","1.6503e-02"," 3.04 %"
"9.3698e+05","2.0921e-12","2.1098e-12","1.9407e-07","1.9421e-07","1.7143e+00","7.1870e-01","8.5190e-06"," 0.00 %"
