0nM	0nM	0nM	0nM	0nM	0nM	0nM	0nM	0nM	0nM	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	10nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	100nM_HIC	1000nM_HIC	1000nM_HIC	1000nM_HIC	1000nM_HIC	1000nM_HIC	1000nM_HIC	1000nM	1000nM	1000nM	1000nM	10nM	10nM	10nM	10nM	10nM	10nM	10nM	10nM	10nM	10nM	100nM	100nM	100nM	100nM	100nM	100nM	100nM	100nM
240914_noSeedspH7p4_platereader2_file1to4: A01 X	240914_noSeedspH7p4_platereader2_file1to4: A01 Y	240914_noSeedspH7p4_platereader2_file1to4: A02 X	240914_noSeedspH7p4_platereader2_file1to4: A02 Y	240914_noSeedspH7p4_platereader2_file1to4: A03 X	240914_noSeedspH7p4_platereader2_file1to4: A03 Y	240914_noSeedspH7p4_platereader2_file1to4: A04 X	240914_noSeedspH7p4_platereader2_file1to4: A04 Y	240914_noSeedspH7p4_platereader2_file1to4: A05 X	240914_noSeedspH7p4_platereader2_file1to4: A05 Y	240914_noSeedspH7p4_platereader2_file1to4: B09 X	240914_noSeedspH7p4_platereader2_file1to4: B09 Y	240914_noSeedspH7p4_platereader2_file1to4: B10 X	240914_noSeedspH7p4_platereader2_file1to4: B10 Y	240914_noSeedspH7p4_platereader2_file1to4: B11 X	240914_noSeedspH7p4_platereader2_file1to4: B11 Y	240914_noSeedspH7p4_platereader2_file1to4: B12 X	240914_noSeedspH7p4_platereader2_file1to4: B12 Y	240914_noSeedspH7p4_platereader2_file1to4: C01 X	240914_noSeedspH7p4_platereader2_file1to4: C01 Y	240914_noSeedspH7p4_platereader2_longTimes: C02 X	240914_noSeedspH7p4_platereader2_longTimes: C02 Y	240914_noSeedspH7p4_platereader2_file1to4: C03 X	240914_noSeedspH7p4_platereader2_file1to4: C03 Y	240914_noSeedspH7p4_platereader2_longTimes: C04 X	240914_noSeedspH7p4_platereader2_longTimes: C04 Y	240914_noSeedspH7p4_platereader2_file1to4: C05 X	240914_noSeedspH7p4_platereader2_file1to4: C05 Y	240914_noSeedspH7p4_platereader2_file1to4: C06 X	240914_noSeedspH7p4_platereader2_file1to4: C06 Y	240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y	240914_noSeedspH7p4_platereader2_longTimes: C10 X	240914_noSeedspH7p4_platereader2_longTimes: C10 Y	240914_noSeedspH7p4_platereader2_longTimes: C11 X	240914_noSeedspH7p4_platereader2_longTimes: C11 Y	240914_noSeedspH7p4_platereader2_longTimes: B04 X	240914_noSeedspH7p4_platereader2_longTimes: B04 Y	240914_noSeedspH7p4_platereader2_longTimes: B05 X	240914_noSeedspH7p4_platereader2_longTimes: B05 Y	240914_noSeedspH7p4_platereader2_file1to4: A06 X	240914_noSeedspH7p4_platereader2_file1to4: A06 Y	240914_noSeedspH7p4_platereader2_longTimes: A07 X	240914_noSeedspH7p4_platereader2_longTimes: A07 Y	240914_noSeedspH7p4_platereader2_file1to4: A08 X	240914_noSeedspH7p4_platereader2_file1to4: A08 Y	240914_noSeedspH7p4_platereader2_file1to4: A09 X	240914_noSeedspH7p4_platereader2_file1to4: A09 Y	240914_noSeedspH7p4_platereader2_file1to4: A10 X	240914_noSeedspH7p4_platereader2_file1to4: A10 Y	240914_noSeedspH7p4_platereader2_longTimes: A11 X	240914_noSeedspH7p4_platereader2_longTimes: A11 Y	240914_noSeedspH7p4_platereader2_longTimes: B01 X	240914_noSeedspH7p4_platereader2_longTimes: B01 Y	240914_noSeedspH7p4_platereader2_longTimes: B02 X	240914_noSeedspH7p4_platereader2_longTimes: B02 Y	240914_noSeedspH7p4_platereader2_file1to4: B03 X	240914_noSeedspH7p4_platereader2_file1to4: B03 Y
12480.0	0.00018732566273769538	41760.0	-0.0007159094263867843	41760.0	0.00044571530449212456	41760.0	0.0007900244671756411	41760.0	-0.00047728504990492485	253787.0	-0.00011432390600815696	158720.0	7.948002402063751e-05	304987.0	0.00028118114519087633	250107.0	0.0019439581565691727	250107.0	-0.00010034997052219997	429947.0	-0.00016414397889108432	380027.0	0.00021392425605996454	429947.0	0.0010345112968633617	337947.0	0.0003742276239522767	80160.0	0.0005739096705758491	1216987.0	0.0003372428523251078	919707.0	0.0012422792922491112	1230107.0	-0.0017508897703469308	587387.0	0.00020464500622642524	587387.0	-0.0001374430276482329	240987.0	-0.0004733319226185836	701147.0	-0.000892919151131527	240987.0	6.426735218509414e-05	380027.0	0.00027827959343807183	323227.0	-0.0001892207259768711	648667.0	0.0010123908894507725	587387.0	-0.0011860608870344544	587387.0	0.0007751083971387806	253787.0	0.00031158374903798516
12640.0	-0.0002809884941065697	41920.0	-0.0008635196173943714	41920.0	0.0007200016457180473	41920.0	-0.00038911652860892986	41920.0	-0.0006681990698668948	253947.0	0.00014950049247221449	158880.0	-0.0005828535094846082	305147.0	0.001156991269555914	250267.0	0.0004940446143766885	250267.0	0.00015052495578329043	430107.0	-0.00036932395250493974	380187.0	0.001136011566663231	430107.0	-0.0005379458743689481	338107.0	0.0014373742829075864	80320.0	-0.0003760097841703839	1217147.0	0.00021233809220469962	919867.0	0.00042957321320764006	1230267.0	-0.00022284051622597302	587547.0	-0.00023076990063832615	587547.0	0.0010596414067072036	241147.0	-0.0005290180311619463	701307.0	-0.0009425257706388342	241147.0	-0.0013128901946382625	380187.0	0.0013275305195160631	323387.0	-0.0005571499153763055	648827.0	0.0002857945573090571	587547.0	-0.0004520166898470027	587547.0	-0.0007200245516568505	253947.0	0.00018695024942279111
12800.0	-0.00039806703331763597	42080.0	2.2141528651151497e-05	42080.0	-0.0002057147559194421	42080.0	0.0014975090646463837	42080.0	-0.0005918334618821068	254107.0	0.000853032221753205	159040.0	-0.00018545338938146075	305307.0	-0.00041024790036046926	250427.0	0.0019976586581318574	250427.0	-0.0008529747494386712	430267.0	-0.00016414397889108432	380347.0	-0.0006343960696950406	430267.0	-0.0009103699412397583	338267.0	-9.355690598805951e-05	80480.0	-0.0019196288981330125	1217307.0	-0.00022482856821672906	920027.0	-0.00012190591185621539	1230427.0	0.001432546175738398	587707.0	-0.0006226433168166024	587707.0	0.0007936226435171065	241307.0	0.0005290180311619463	701467.0	0.0006944926731022988	241307.0	-0.0007620271759089198	380347.0	-0.00022353606686009795	323547.0	-0.0008725177920043921	648987.0	0.0009639511339746582	587707.0	0.00016612579199506189	587707.0	-0.0007987157594881995	254107.0	-0.0003427421239417837
12960.0	-0.00013464032009273685	42240.0	-0.00012546866235643565	42240.0	-0.0006171442677583264	42240.0	-3.5374229873558574e-05	42240.0	0.00036273663792774286	254267.0	0.0014686224848740718	159200.0	-8.831113780061911e-06	305467.0	-0.0003641526306570462	250587.0	-4.2960401250157444e-05	250587.0	-0.0010202247003089982	430427.0	0.0007796838997326506	380507.0	-8.114368333308075e-05	430427.0	-0.00016552180749813787	338427.0	0.0009695897529672502	80640.0	0.00033642980688929086	1217467.0	0.0009617666529271488	920187.0	-0.0006153346027028229	1230587.0	-0.00015917179730426644	587867.0	-0.0010580582236813538	587867.0	-0.0010241722382818895	241467.0	0.001085879116595574	701627.0	0.00019842647802922824	241467.0	-0.0005784061696658056	380507.0	4.5619605481610304e-06	323707.0	-0.0006622725409190011	649147.0	-0.0005861210412610014	587867.0	0.00012749188687993286	587867.0	-0.00036591411641578	254267.0	0.0
13120.0	-0.0007493026509508348	42400.0	-0.0017860833111917912	42400.0	-0.0010285737795972106	42400.0	-0.0019219998231288721	42400.0	-0.0012027583257604106	254427.0	0.0007650907555930812	159360.0	0.00038856900632308546	305627.0	-0.0004563431700638923	250747.0	0.0006014456175020578	250747.0	-0.000727537286285926	430587.0	4.103599472277108e-05	380667.0	0.0003983417181806178	430587.0	-0.00033104361499627574	338587.0	-0.0003912379704955462	80800.0	0.0016029890798842682	1217627.0	-0.0005995428485779537	920347.0	0.00016834625923002432	1230747.0	-0.00041384667299109275	588027.0	-0.0016240976026055305	588027.0	0.001148314327770569	241627.0	0.00025058748844513246	701787.0	-9.921323901461412e-05	241627.0	-0.0005784061696658056	380667.0	0.0007344756482545898	323867.0	-0.0017134987963459566	649307.0	-0.0011673981069743739	588027.0	0.000282027507340449	588027.0	-0.001388899818223317	254427.0	0.0006854842478835674
13280.0	-0.00039806703331763597	42560.0	-0.0008635196173943714	42560.0	-0.0012685743281698931	42560.0	0.001851251363381755	42560.0	-0.0008209302858364707	254587.0	-0.0003341775714084665	159520.0	-0.00031792009608250986	305787.0	0.00014289533608060723	250907.0	0.00033294310968863474	250907.0	-0.00030941240911010865	430747.0	-0.000492431936673253	380827.0	-8.114368333308075e-05	430747.0	-8.276090374906894e-05	338747.0	0.00020412415851942718	80960.0	-0.0006530696251380352	1217787.0	0.002335719014251639	920507.0	0.0005456740816421359	1230907.0	0.0017508897703469308	588187.0	-0.0002743113913248013	588187.0	-0.0013345274620036693	241787.0	0.0004733319226185836	701947.0	0.0009425257706388342	241787.0	-0.0003947851634226914	380827.0	-0.0005428733052316605	324027.0	-0.0003469046642909144	649467.0	-0.00010172348649985779	588187.0	-0.0002202132591562285	588187.0	-0.00036591411641578	254587.0	0.0005920091231721719
13440.0	-0.0012468864425978663	42720.0	-0.0011587399994095458	42720.0	-0.0012342885355166528	42720.0	-0.0016861716239719579	42720.0	-9.545700998098497e-05	254747.0	0.0014246517517940097	159680.0	0.0015807693666325276	305947.0	-0.0008251053276912766	251067.0	1.0740100312527152e-05	251067.0	-0.000727537286285926	430907.0	-0.0003898419498663253	380987.0	0.00017704076363583387	430907.0	-8.276090374906894e-05	338907.0	-0.0008590225004358825	81120.0	-0.0007322295797002212	1217947.0	0.00021233809220469962	920667.0	0.00022639669344727225	1231067.0	-0.0007958589865213323	588347.0	-0.0014934731305461051	588347.0	-0.001157181619876938	241947.0	-2.7843054271681388e-05	702107.0	0.0012897721071899835	241947.0	-0.0012210796915167054	380987.0	-0.0004060144887867052	324187.0	-0.0015558148580319133	649627.0	-0.0016517956617355175	588347.0	0.0007456343687219975	588347.0	-0.00016918609683740752	254747.0	0.0
13600.0	-0.0015103131558227656	42880.0	-0.0018967909544474815	42880.0	-0.0012685743281698931	42880.0	-0.000624944727765844	42880.0	0.0005154678538973188	254907.0	1.758829323202876e-05	159840.0	-0.0008477869228867064	306107.0	-0.001147772215615238	251227.0	0.0005477451159393731	251227.0	-0.0011038496757441616	431067.0	-0.0006565759155643373	381147.0	0.0010991280742391003	431067.0	0.0005793263262434825	339067.0	-0.0003912379704955462	81280.0	-0.0008113895342624074	1218107.0	-0.0012865190292401987	920827.0	-0.00032508243161658316	1231227.0	-0.00047751539191279933	588507.0	-0.00014368691926537586	588507.0	0.0012813237093656177	242107.0	0.00036195970553185806	702267.0	0.0007937059121169129	242107.0	-0.0007161219243481412	381147.0	-0.0004060144887867052	324347.0	0.0007568829039073888	649787.0	0.00014047529088071403	588507.0	-0.0011087930768041963	588507.0	-0.0007987157594881995	254907.0	0.0005608507482683734
13760.0	-0.0012468864425978663	43040.0	-0.0020444011454550685	43040.0	-0.0015428606693958158	43040.0	-0.00038911652860892986	43040.0	-0.0012027583257604106	255067.0	0.000897002954833267	160027.0	0.0011833692465293803	306267.0	0.0005577527634114146	251387.0	-0.0006873664200023726	251387.0	-0.0008529747494386712	431227.0	0.0	381307.0	-0.0008556970242398245	431227.0	-0.00020690225937267234	339227.0	-0.00034871210413733384	81440.0	-0.0007322295797002212	1218267.0	-0.0010991618890595866	920987.0	-0.0006733850369200708	1231387.0	0.00015917179730426644	588667.0	0.0001611035155399501	588667.0	0.0007936226435171065	242267.0	0.0011972513336822998	702427.0	9.921323901461412e-05	242267.0	-0.000532500918105027	381307.0	0.0008713344646995452	324507.0	0.001177373406078171	649947.0	-0.0008767595741176876	588667.0	-0.00018157935404109946	588667.0	-0.000287222908584431	255067.0	-9.347512471139556e-05
13920.0	-0.00039806703331763597	43200.0	-0.0005313966876273003	43200.0	-0.0005485726824518457	43200.0	-0.0013324293252365866	43200.0	-0.002233694033555048	255227.0	0.0005892078232728336	160187.0	0.0011833692465293803	306427.0	-0.0005485337094707384	251547.0	0.0010310496300035346	251547.0	-5.853748280461823e-05	431387.0	-0.0006565759155643373	381467.0	-0.0005237455924226486	431387.0	0.00033104361499627574	339387.0	0.00028917589123585196	81600.0	-0.00021768987504601172	1218427.0	0.00039969523238531194	921147.0	0.00016834625923002432	1231547.0	0.0017508897703469308	588827.0	-0.0002743113913248013	588827.0	-0.0004477982513700127	242427.0	0.0010301930080522112	702587.0	0.0005952794340876847	242427.0	-0.0007620271759089198	381467.0	0.0011906717030711078	324667.0	0.0016504252210203009	650107.0	9.203553540459967e-05	588827.0	-0.0009542574563436802	588827.0	-0.0007987157594881995	255227.0	-0.00031158374903798516
